quarter,RD,division,burg.bus,burg.res,burg.oth,robb.st,robb.oth,murder,rape,aggr.assault,burg.from.auto,theft.from.auto,grand.theft,theft.from.pers,purse.snatch,other.theft,bike.theft,auto.theft,bunco,total
2002Q2,141,1,1,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,7
2002Q2,142,1,1,0,0,1,1,0,0,0,14,2,10,1,0,6,0,4,0,40
2002Q2,143,1,0,0,0,4,2,0,0,4,4,0,0,1,0,5,0,0,0,20
2002Q2,144,1,0,5,0,6,3,0,2,9,2,0,2,2,0,1,0,1,0,33
2002Q2,145,1,0,1,0,10,2,1,0,4,1,1,0,0,0,3,0,1,0,24
2002Q2,146,1,5,0,0,7,0,0,0,5,2,1,2,3,0,10,0,1,0,36
2002Q2,147,1,0,4,0,8,1,0,1,5,2,3,0,0,0,2,0,0,0,26
2002Q2,148,1,0,1,0,3,1,0,0,8,4,2,0,0,0,4,0,1,0,24
2002Q2,151,1,0,0,2,2,0,0,0,0,1,0,1,1,0,3,0,2,0,12
2002Q2,152,1,5,2,4,7,4,0,0,5,4,2,17,2,1,20,0,4,0,77
2002Q2,153,1,1,7,0,8,12,1,1,18,6,2,12,1,3,15,0,2,0,89
2002Q2,154,1,1,2,0,12,2,0,1,7,1,0,1,0,0,10,0,1,0,38
2002Q2,155,1,1,0,1,6,0,0,1,8,4,3,3,1,0,6,0,1,0,35
2002Q2,156,1,0,1,0,19,2,1,1,17,4,2,2,5,0,6,0,2,0,62
2002Q2,157,1,0,1,1,12,1,0,4,12,4,4,1,2,0,8,0,4,0,54
2002Q2,158,1,0,1,0,8,1,0,1,18,10,2,0,1,0,3,0,5,0,50
2002Q2,159,1,7,0,0,13,3,0,1,2,24,8,5,1,0,1,0,11,0,76
2002Q2,161,1,1,0,0,0,1,0,0,3,13,0,8,0,0,7,0,2,0,35
2002Q2,162,1,7,2,1,5,6,0,1,8,16,3,13,1,0,48,1,6,0,118
2002Q2,163,1,3,1,1,8,0,0,1,7,2,0,6,2,1,7,0,3,0,42
2002Q2,164,1,4,2,0,9,4,0,0,12,9,3,1,1,0,7,0,2,0,54
2002Q2,165,1,1,0,0,2,2,0,0,1,1,1,2,1,0,3,0,0,0,14
2002Q2,166,1,1,3,0,10,1,0,0,14,2,4,1,0,0,8,0,2,0,46
2002Q2,171,1,0,2,0,1,0,0,0,3,4,1,2,0,0,2,0,0,0,15
2002Q2,174,1,5,3,0,6,2,0,1,15,5,2,5,0,0,3,0,3,0,50
2002Q2,176,1,14,0,0,6,0,0,2,3,11,9,5,1,1,13,0,2,0,67
2002Q2,181,1,0,0,0,0,0,0,0,4,3,0,14,5,0,4,0,0,0,30
2002Q2,182,1,2,5,1,11,2,0,0,11,22,6,8,3,0,9,0,9,0,89
2002Q2,185,1,17,0,7,7,2,0,0,5,31,2,18,7,0,18,1,8,0,123
2002Q2,191,1,1,0,0,0,0,0,0,0,3,0,1,1,0,1,0,3,0,10
2002Q2,192,1,3,4,2,3,2,0,2,11,14,11,6,1,0,6,0,14,0,79
2002Q2,195,1,13,0,0,8,2,0,0,7,40,2,3,2,0,5,0,8,0,90
2002Q2,211,2,0,7,1,5,2,1,1,15,5,3,1,1,1,5,0,6,0,54
2002Q2,212,2,0,4,0,8,3,0,1,18,9,4,2,0,0,7,0,21,0,77
2002Q2,213,2,0,7,1,0,0,0,0,10,11,6,3,0,0,7,0,14,0,59
2002Q2,214,2,1,3,9,9,1,0,1,15,9,12,2,0,0,3,0,12,0,77
2002Q2,215,2,5,1,1,9,3,0,0,13,8,9,3,1,0,3,0,21,0,77
2002Q2,217,2,0,6,2,4,3,0,0,12,25,6,2,0,0,12,0,23,0,95
2002Q2,219,2,1,6,0,3,2,0,0,6,9,2,1,0,0,4,0,8,0,42
2002Q2,221,2,1,10,0,8,2,0,0,15,12,5,1,0,1,4,0,17,0,76
2002Q2,222,2,0,2,0,5,1,0,0,5,6,5,0,2,0,2,0,6,0,34
2002Q2,224,2,0,1,0,0,0,0,0,8,6,3,0,0,0,3,1,5,0,27
2002Q2,231,2,0,2,0,9,2,0,2,16,5,1,2,0,0,1,0,15,0,55
2002Q2,232,2,0,3,1,3,1,0,0,24,4,4,4,0,1,6,0,12,0,63
2002Q2,233,2,2,3,4,10,3,0,1,15,15,5,2,0,0,12,0,7,0,79
2002Q2,234,2,1,1,1,8,2,0,1,24,21,4,2,0,0,7,0,18,0,90
2002Q2,235,2,0,3,1,5,3,1,1,13,8,6,0,0,0,2,1,11,0,55
2002Q2,236,2,0,3,0,6,4,0,0,11,12,5,2,1,2,6,0,15,0,67
2002Q2,237,2,0,3,0,11,1,2,0,15,16,4,3,0,0,6,0,17,0,78
2002Q2,238,2,0,3,1,3,0,0,1,11,7,2,1,1,0,4,0,13,0,47
2002Q2,239,2,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,5,0,11
2002Q2,241,2,2,9,0,7,0,1,1,18,8,3,6,1,1,8,0,13,0,78
2002Q2,242,2,6,10,2,10,2,0,4,15,15,6,4,1,1,9,0,12,1,98
2002Q2,243,2,5,2,1,6,4,0,1,6,19,5,4,1,1,15,0,13,0,83
2002Q2,244,2,2,3,0,9,1,0,1,19,11,6,5,0,0,7,0,7,0,71
2002Q2,245,2,2,5,1,24,1,0,1,33,21,8,4,3,0,12,0,14,1,130
2002Q2,246,2,3,4,0,14,3,0,4,29,10,5,8,1,0,13,0,9,0,103
2002Q2,247,2,0,6,0,6,2,0,2,13,2,2,1,0,0,2,0,8,0,44
2002Q2,249,2,3,7,5,2,1,0,0,3,13,2,2,0,0,6,0,7,0,51
2002Q2,251,2,7,7,0,9,2,0,0,23,17,4,4,1,1,12,0,13,0,100
2002Q2,252,2,4,4,0,4,2,1,0,22,10,3,2,0,1,4,0,6,0,63
2002Q2,256,2,2,1,0,6,5,0,1,9,4,2,3,1,0,15,0,6,0,55
2002Q2,257,2,1,2,2,6,0,0,1,9,2,2,5,0,0,9,0,7,0,46
2002Q2,264,2,5,1,2,7,2,0,0,18,12,6,1,0,0,2,0,4,0,60
2002Q2,266,2,0,7,2,9,0,0,0,23,5,1,2,2,1,11,0,4,0,67
2002Q2,267,2,0,2,0,2,0,0,1,23,3,4,1,0,0,5,0,12,0,53
2002Q2,269,2,1,7,1,7,1,0,0,23,8,9,6,1,0,5,0,11,0,80
2002Q2,275,2,5,13,0,15,3,0,1,25,29,7,6,2,1,16,0,11,0,134
2002Q2,276,2,1,5,1,10,0,1,0,14,2,4,2,0,1,1,0,7,0,49
2002Q2,279,2,1,1,2,1,0,0,0,4,0,5,2,0,0,4,0,2,0,22
2002Q2,281,2,1,3,1,4,2,0,1,13,4,4,1,0,0,5,0,6,0,45
2002Q2,282,2,3,4,3,8,1,0,0,18,6,4,0,0,0,6,0,11,0,64
2002Q2,286,2,3,2,0,6,2,0,0,17,3,7,1,0,0,7,0,13,0,61
2002Q2,289,2,0,2,0,1,0,0,0,0,6,1,0,0,0,0,0,1,0,11
2002Q2,291,2,1,0,0,3,1,2,1,2,3,2,2,0,1,3,0,9,0,30
2002Q2,292,2,0,1,0,1,1,0,0,1,2,0,1,0,0,0,0,4,0,11
2002Q2,296,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3
2002Q2,299,2,0,4,1,0,0,0,0,9,2,2,1,0,0,0,0,7,0,26
2002Q2,300,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2002Q2,301,3,0,2,0,1,0,1,0,5,0,0,0,0,0,4,0,2,0,15
2002Q2,303,3,0,0,0,1,0,0,0,3,2,1,0,0,0,0,0,3,0,10
2002Q2,305,3,1,0,1,2,1,0,0,9,3,0,0,0,0,1,0,1,0,19
2002Q2,307,3,0,0,0,2,1,0,0,2,2,1,1,0,0,0,0,1,0,10
2002Q2,309,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2002Q2,311,3,0,0,0,2,1,2,0,20,1,3,0,0,0,5,0,4,0,38
2002Q2,312,3,3,5,0,2,4,0,1,14,9,3,1,0,0,6,0,9,0,57
2002Q2,313,3,0,1,0,1,0,0,0,7,2,0,1,0,1,5,0,2,0,20
2002Q2,314,3,0,6,0,6,1,0,1,15,10,5,2,0,0,1,0,17,0,64
2002Q2,315,3,0,4,2,2,0,0,2,10,2,4,4,0,2,4,0,11,0,47
2002Q2,316,3,0,5,0,6,3,1,2,26,6,2,0,0,0,2,0,6,0,59
2002Q2,317,3,0,1,0,0,1,1,0,14,8,3,2,0,0,3,0,9,0,42
2002Q2,318,3,0,2,0,0,1,0,0,3,6,2,3,0,0,8,0,4,0,29
2002Q2,319,3,2,13,1,1,1,0,0,9,25,6,4,0,0,4,0,10,0,76
2002Q2,321,3,0,5,2,2,3,0,0,8,0,0,2,0,0,25,0,9,0,56
2002Q2,326,3,0,2,0,5,2,1,0,17,2,2,1,0,0,5,0,9,0,46
2002Q2,327,3,0,7,0,1,6,0,0,13,30,5,4,0,0,12,0,8,0,86
2002Q2,328,3,0,16,1,3,1,0,0,1,29,9,8,1,0,25,1,14,0,109
2002Q2,329,3,1,0,0,0,1,0,0,1,6,2,1,0,0,5,0,2,0,19
2002Q2,331,3,0,4,1,1,0,0,1,11,2,8,2,0,0,4,0,3,0,37
2002Q2,332,3,2,5,0,2,1,0,1,16,3,2,2,0,0,0,0,6,0,40
2002Q2,333,3,0,5,1,5,5,0,0,14,0,1,4,1,0,5,0,9,0,50
2002Q2,334,3,1,8,1,6,3,2,1,18,2,5,3,0,0,4,0,7,0,61
2002Q2,335,3,0,1,2,0,1,0,0,5,7,1,1,0,1,4,0,7,0,30
2002Q2,336,3,0,12,0,6,0,0,1,3,6,2,1,1,0,3,0,10,0,45
2002Q2,337,3,0,3,0,1,2,1,1,10,13,4,1,0,0,8,0,8,0,52
2002Q2,338,3,0,10,1,3,6,1,0,5,29,4,4,1,0,24,0,9,0,97
2002Q2,341,3,0,7,0,2,1,0,0,3,4,1,1,0,0,4,0,6,0,29
2002Q2,343,3,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,2,0,8
2002Q2,351,3,0,0,6,5,1,0,0,3,5,2,1,0,0,31,0,1,0,55
2002Q2,353,3,0,1,0,0,1,0,0,3,2,4,3,0,0,6,0,5,0,25
2002Q2,354,3,0,14,0,8,3,1,1,17,22,6,1,0,1,4,0,26,0,104
2002Q2,355,3,0,17,0,7,1,1,0,26,8,2,2,0,1,2,0,15,0,82
2002Q2,356,3,0,7,0,6,2,0,0,14,1,7,10,0,0,11,0,15,0,73
2002Q2,357,3,0,4,1,13,2,0,1,23,6,10,1,0,1,3,0,16,0,81
2002Q2,358,3,4,6,12,2,3,0,2,0,29,16,45,0,1,134,1,10,0,265
2002Q2,359,3,0,0,1,1,1,0,0,4,9,0,4,0,0,2,0,3,0,25
2002Q2,361,3,0,11,0,9,2,1,1,28,10,5,5,0,1,14,0,14,0,101
2002Q2,362,3,0,10,3,6,3,1,2,32,13,4,2,0,0,9,0,15,0,100
2002Q2,363,3,3,5,0,10,6,0,1,24,16,6,13,1,0,72,1,23,0,181
2002Q2,373,3,0,8,0,2,1,0,0,6,3,7,4,1,0,13,0,7,0,52
2002Q2,374,3,1,6,1,1,0,0,0,11,1,0,0,0,0,4,0,3,0,28
2002Q2,375,3,0,19,3,3,2,0,0,25,5,7,3,0,0,6,0,10,0,83
2002Q2,376,3,0,14,2,6,1,0,1,23,4,4,3,0,1,8,0,8,0,75
2002Q2,377,3,1,4,1,6,2,0,0,37,16,10,1,0,0,15,0,13,0,106
2002Q2,378,3,0,0,0,1,1,0,0,2,4,0,0,0,0,3,0,2,0,13
2002Q2,391,3,0,2,3,3,1,0,0,9,9,1,3,0,0,6,0,10,0,47
2002Q2,392,3,2,7,3,8,7,2,3,33,6,4,3,1,0,11,0,17,0,107
2002Q2,393,3,0,11,1,9,8,0,0,22,9,7,11,0,0,13,0,22,0,113
2002Q2,394,3,0,6,0,1,0,0,1,12,3,5,0,1,0,1,0,2,0,32
2002Q2,395,3,1,9,5,11,8,0,1,23,4,6,8,0,0,18,0,16,0,110
2002Q2,397,3,0,9,4,25,8,0,1,29,15,6,5,0,1,17,0,24,0,144
2002Q2,398,3,1,8,2,13,4,0,2,35,26,8,5,0,1,13,1,23,0,142
2002Q2,399,3,0,1,0,3,2,0,0,11,3,6,0,0,0,13,0,3,0,42
2002Q2,401,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,7
2002Q2,402,4,0,0,0,1,1,0,0,3,3,3,0,0,0,0,0,5,0,16
2002Q2,403,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2002Q2,404,4,0,2,0,1,0,0,0,3,2,11,2,0,0,2,1,9,0,33
2002Q2,406,4,0,1,1,0,0,0,0,4,9,1,1,0,0,3,0,11,0,31
2002Q2,407,4,0,3,1,2,2,0,0,7,6,1,2,0,0,0,0,5,0,29
2002Q2,408,4,2,1,1,0,1,0,0,0,2,2,0,0,0,1,0,8,0,18
2002Q2,409,4,0,4,0,1,0,0,0,4,12,9,1,0,0,3,0,12,0,46
2002Q2,411,4,0,0,1,1,4,1,0,1,8,0,1,0,0,1,0,3,0,21
2002Q2,412,4,2,2,1,4,0,0,0,3,4,5,2,0,0,1,0,5,0,29
2002Q2,413,4,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,2,0,7
2002Q2,414,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,5
2002Q2,415,4,0,1,1,4,1,0,0,14,4,2,2,0,0,5,0,10,0,44
2002Q2,416,4,0,0,8,1,1,0,0,4,2,3,0,0,0,1,0,8,0,28
2002Q2,421,4,2,0,0,2,1,0,0,5,5,6,3,1,0,2,0,9,0,36
2002Q2,422,4,1,2,4,2,2,1,0,8,6,5,1,1,0,4,0,15,0,52
2002Q2,423,4,1,1,2,1,1,0,0,9,6,7,1,1,0,4,0,6,0,40
2002Q2,424,4,0,0,1,0,0,0,0,12,5,7,2,0,0,2,0,17,0,46
2002Q2,427,4,0,6,4,0,1,0,0,16,7,4,3,0,0,8,0,8,0,57
2002Q2,428,4,4,1,0,1,1,0,0,12,7,4,0,1,0,4,1,10,0,46
2002Q2,429,4,0,9,0,1,2,0,0,8,17,8,1,0,0,4,0,15,0,65
2002Q2,437,4,1,4,5,2,2,0,0,6,4,3,0,0,0,3,0,21,0,51
2002Q2,438,4,3,2,1,1,3,1,0,5,10,11,2,0,0,0,0,26,0,65
2002Q2,439,4,1,4,0,4,1,0,0,4,9,4,1,0,0,2,0,12,0,42
2002Q2,441,4,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3
2002Q2,442,4,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,3,0,7
2002Q2,443,4,0,3,3,1,3,0,1,10,26,19,11,1,0,31,1,15,0,125
2002Q2,445,4,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,4,0,8
2002Q2,448,4,0,6,0,2,3,1,0,8,6,6,2,0,0,1,0,9,0,44
2002Q2,449,4,0,2,3,2,1,0,0,20,1,0,1,0,0,1,0,13,0,44
2002Q2,451,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3
2002Q2,452,4,0,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,6
2002Q2,453,4,0,5,0,2,2,0,2,9,5,9,2,1,0,14,0,10,0,61
2002Q2,455,4,1,0,2,0,3,0,0,16,2,8,0,3,0,1,0,10,0,46
2002Q2,457,4,0,1,0,5,1,2,0,17,7,5,4,1,0,2,0,8,0,53
2002Q2,459,4,0,2,2,2,3,1,1,15,3,0,2,1,0,0,0,5,0,37
2002Q2,462,4,0,2,3,1,2,1,0,1,3,0,0,1,0,3,0,2,0,19
2002Q2,463,4,4,4,2,12,7,0,2,11,3,8,7,5,0,13,0,11,0,89
2002Q2,466,4,1,2,1,3,3,0,0,7,1,3,0,1,0,0,0,4,0,26
2002Q2,467,4,2,1,2,3,2,1,1,11,8,3,2,0,1,8,0,15,0,60
2002Q2,468,4,2,2,1,1,2,0,2,4,6,4,0,0,0,2,0,17,0,43
2002Q2,469,4,2,2,0,2,3,0,0,5,1,2,2,0,0,5,0,10,0,34
2002Q2,471,4,1,2,0,3,1,0,0,6,2,7,3,0,0,2,0,5,0,32
2002Q2,473,4,1,4,3,1,1,0,0,12,7,4,2,0,0,4,0,5,0,44
2002Q2,477,4,0,2,3,1,7,1,0,14,6,4,1,0,0,4,0,4,0,47
2002Q2,478,4,0,2,2,1,4,0,0,8,7,4,2,0,0,1,0,20,0,51
2002Q2,479,4,0,1,0,0,1,0,1,4,1,4,0,0,0,2,0,11,0,25
2002Q2,483,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,4
2002Q2,487,4,0,1,0,2,0,1,0,6,0,0,0,0,0,1,0,1,0,12
2002Q2,488,4,0,0,0,0,0,1,0,3,3,2,1,1,0,2,0,0,0,13
2002Q2,491,4,2,1,0,0,1,0,0,2,2,2,2,0,1,1,0,9,0,23
2002Q2,497,4,3,7,2,4,3,1,0,34,8,13,4,0,0,4,0,30,0,113
2002Q2,499,4,0,0,0,3,5,0,0,6,6,5,2,0,0,2,0,14,0,43
2002Q2,500,5,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,5
2002Q2,501,5,2,12,3,1,2,0,1,4,8,6,5,0,0,5,0,14,1,64
2002Q2,502,5,0,0,1,0,2,0,0,3,1,1,3,1,0,7,0,0,0,19
2002Q2,503,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2002Q2,504,5,2,6,2,0,1,0,0,13,10,3,4,0,0,4,0,13,0,58
2002Q2,505,5,4,0,1,0,0,0,0,1,5,1,4,0,0,0,0,9,0,25
2002Q2,506,5,0,6,1,0,2,0,1,9,20,4,2,0,0,4,0,13,0,62
2002Q2,507,5,3,1,0,1,0,1,0,13,7,3,1,0,1,2,0,9,0,42
2002Q2,508,5,0,0,0,1,2,0,0,5,5,1,0,0,0,0,0,2,0,16
2002Q2,509,5,0,2,4,1,0,1,0,4,7,1,6,0,0,5,1,9,0,41
2002Q2,511,5,2,8,2,3,2,0,0,12,17,8,5,0,0,8,0,18,0,85
2002Q2,512,5,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,5
2002Q2,513,5,2,6,2,1,4,1,0,24,15,3,2,0,0,8,0,19,0,87
2002Q2,514,5,1,6,4,2,2,0,0,8,8,2,7,0,0,1,0,12,0,53
2002Q2,515,5,0,6,1,2,8,0,2,7,4,2,2,1,0,9,0,4,0,48
2002Q2,516,5,1,8,3,2,7,0,0,20,9,4,2,0,0,4,0,21,0,81
2002Q2,517,5,1,7,5,5,5,0,0,14,9,6,2,0,0,8,0,10,0,72
2002Q2,519,5,3,4,6,3,2,1,0,24,19,7,4,0,0,4,0,17,0,94
2002Q2,521,5,7,7,2,2,0,0,1,9,3,2,6,0,0,7,0,8,0,54
2002Q2,523,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3
2002Q2,524,5,0,3,2,2,0,0,0,5,1,0,0,0,0,3,0,8,0,24
2002Q2,525,5,3,3,0,11,6,1,3,29,11,10,6,1,0,13,0,18,0,115
2002Q2,527,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2002Q2,529,5,4,1,7,8,3,1,0,18,9,9,6,0,0,7,0,15,0,88
2002Q2,541,5,1,3,1,0,0,2,0,5,3,1,3,0,0,2,0,8,0,29
2002Q2,551,5,0,5,0,1,2,0,0,3,10,5,3,0,0,2,0,14,0,45
2002Q2,555,5,0,2,2,0,0,0,1,8,9,3,1,0,0,4,0,5,1,36
2002Q2,557,5,0,11,1,3,6,0,1,10,9,6,2,0,0,14,0,13,0,76
2002Q2,558,5,2,8,1,8,5,1,2,20,15,8,8,2,0,13,0,22,0,115
2002Q2,559,5,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,5
2002Q2,561,5,1,1,0,1,1,0,0,0,3,3,1,0,0,5,0,0,0,16
2002Q2,562,5,0,7,0,1,0,0,0,3,4,1,2,0,0,1,2,3,0,24
2002Q2,563,5,6,6,9,6,5,0,0,24,13,8,10,3,0,15,0,23,0,128
2002Q2,565,5,2,1,2,1,2,0,1,9,4,0,3,0,0,11,0,8,0,44
2002Q2,567,5,2,15,0,5,6,0,2,36,8,9,7,0,0,10,1,15,0,116
2002Q2,569,5,0,0,1,1,0,0,0,4,5,1,3,0,0,1,0,4,0,20
2002Q2,581,5,0,4,1,0,0,0,0,0,12,2,2,0,0,4,0,2,1,28
2002Q2,583,5,0,1,1,0,0,0,0,3,3,1,0,0,0,4,0,5,0,18
2002Q2,584,5,0,4,0,1,0,0,0,3,10,0,3,0,0,1,0,8,0,30
2002Q2,585,5,0,11,3,0,0,0,2,11,9,6,1,0,0,8,0,15,0,66
2002Q2,587,5,0,5,1,1,0,0,0,11,9,3,3,0,0,6,0,8,0,47
2002Q2,589,5,0,1,3,0,0,0,2,4,9,2,5,1,0,2,0,5,0,34
2002Q2,600,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2002Q2,604,6,0,2,0,0,0,0,0,1,10,1,1,0,0,0,0,0,0,15
2002Q2,609,6,1,7,1,0,0,0,0,1,5,0,2,0,0,1,0,3,0,21
2002Q2,615,6,0,3,4,1,0,4,0,0,21,4,4,0,0,1,0,2,0,44
2002Q2,621,6,0,2,0,0,0,0,0,2,8,5,1,0,0,1,0,2,0,21
2002Q2,622,6,0,14,0,2,1,0,2,6,20,5,5,0,0,1,0,7,0,63
2002Q2,625,6,0,6,0,0,0,0,2,2,11,2,6,0,0,2,0,4,0,35
2002Q2,626,6,0,4,0,0,0,0,0,3,17,3,0,0,0,0,0,8,0,35
2002Q2,627,6,0,1,1,1,0,0,0,3,6,4,1,0,0,1,0,5,0,23
2002Q2,628,6,2,3,2,1,0,0,0,9,15,3,3,0,0,6,1,12,0,57
2002Q2,629,6,0,3,1,0,1,0,0,2,8,0,2,0,0,3,0,4,0,24
2002Q2,631,6,0,6,0,0,0,0,0,4,1,0,2,0,0,2,0,2,0,17
2002Q2,632,6,0,7,2,4,2,0,0,8,15,5,12,0,0,14,1,12,0,82
2002Q2,635,6,0,1,1,0,1,0,0,3,4,5,3,0,0,2,0,5,1,26
2002Q2,636,6,0,10,0,16,3,0,4,11,18,4,11,3,1,19,2,22,0,124
2002Q2,637,6,0,0,1,3,3,0,0,1,9,4,0,0,0,4,0,7,0,32
2002Q2,638,6,2,3,0,4,1,0,0,12,14,4,1,0,1,7,0,12,0,61
2002Q2,639,6,1,2,0,4,1,0,1,7,23,5,2,0,0,5,1,11,0,63
2002Q2,642,6,0,5,0,5,1,0,1,5,11,1,5,0,0,3,0,10,0,47
2002Q2,643,6,0,7,0,9,0,0,1,19,22,8,3,0,0,10,0,10,0,89
2002Q2,644,6,0,5,0,5,4,0,0,6,14,8,8,0,0,5,1,13,0,69
2002Q2,645,6,4,8,4,13,10,0,0,23,64,16,27,8,0,45,0,25,1,248
2002Q2,646,6,4,3,1,13,3,0,0,26,14,8,19,4,0,16,1,12,0,124
2002Q2,647,6,0,1,0,6,3,0,0,11,11,8,4,0,0,12,1,13,0,70
2002Q2,649,6,0,9,2,10,6,2,2,20,24,3,6,0,1,21,0,15,0,121
2002Q2,665,6,2,11,3,12,1,0,0,22,30,12,5,3,0,17,1,11,0,130
2002Q2,666,6,2,2,1,18,8,0,0,19,30,7,7,1,0,20,0,28,0,143
2002Q2,667,6,0,3,4,7,2,0,0,9,10,4,4,0,0,9,0,15,0,67
2002Q2,668,6,4,2,1,6,3,0,2,23,7,6,6,0,0,46,0,13,0,119
2002Q2,669,6,1,3,1,7,2,1,1,20,5,3,3,1,0,14,1,16,0,79
2002Q2,671,6,4,1,2,4,3,0,0,3,9,4,7,1,0,6,1,8,0,53
2002Q2,672,6,6,1,3,9,2,0,0,9,10,2,13,0,0,19,0,16,0,90
2002Q2,674,6,1,0,0,2,0,0,0,3,8,2,3,0,0,1,1,6,0,27
2002Q2,676,6,3,3,0,6,2,1,0,13,27,7,5,0,0,12,1,19,0,99
2002Q2,677,6,1,5,3,7,3,0,0,26,7,9,3,1,0,5,0,14,0,84
2002Q2,678,6,0,4,0,5,1,0,0,7,6,4,2,0,0,7,0,13,0,49
2002Q2,679,6,0,3,0,1,1,0,0,5,3,3,1,0,0,5,0,4,0,26
2002Q2,691,6,7,3,2,3,2,0,0,3,13,1,3,2,0,7,0,8,0,54
2002Q2,692,6,1,1,3,3,0,0,1,5,4,1,3,0,0,2,0,8,0,32
2002Q2,693,6,0,2,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,8
2002Q2,694,6,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,5
2002Q2,697,6,2,10,3,8,4,0,1,11,20,5,9,0,0,6,0,15,0,94
2002Q2,699,6,1,3,0,6,3,0,0,14,10,6,1,1,0,4,0,15,0,64
2002Q2,700,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2
2002Q2,701,7,7,7,2,1,2,0,2,6,13,7,30,3,0,58,2,13,0,153
2002Q2,702,7,4,3,4,2,3,0,0,8,7,1,5,0,1,10,0,4,4,56
2002Q2,703,7,0,0,1,4,1,0,0,1,10,2,8,1,0,15,0,3,0,46
2002Q2,704,7,2,2,0,0,1,0,0,0,6,1,2,0,0,3,0,3,0,20
2002Q2,705,7,0,1,2,1,1,0,0,1,4,2,1,0,0,2,1,4,0,20
2002Q2,706,7,1,0,1,1,1,0,2,3,8,3,3,0,0,6,0,6,0,35
2002Q2,707,7,0,4,1,5,0,0,0,0,5,3,5,0,0,4,0,2,0,29
2002Q2,708,7,3,4,0,4,0,0,0,7,12,0,5,0,0,4,0,8,0,47
2002Q2,709,7,0,4,1,11,3,0,0,15,14,7,4,0,0,7,1,11,0,78
2002Q2,711,7,2,3,0,6,0,0,1,5,7,3,9,0,0,17,0,8,0,61
2002Q2,714,7,4,8,0,3,3,0,1,2,6,3,7,0,0,28,1,13,0,79
2002Q2,715,7,0,1,0,2,1,0,1,0,10,4,1,0,0,3,0,6,0,29
2002Q2,716,7,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,8
2002Q2,717,7,0,3,0,2,1,0,0,1,2,6,2,0,0,5,0,9,0,31
2002Q2,718,7,2,1,0,2,0,0,1,0,5,0,4,0,0,1,0,2,0,18
2002Q2,719,7,0,6,0,9,3,0,1,9,13,3,3,0,0,2,0,21,0,70
2002Q2,721,7,2,1,2,2,2,0,0,1,5,1,5,0,0,1,0,5,7,34
2002Q2,722,7,1,1,0,0,0,0,0,0,16,1,0,0,0,2,0,2,0,23
2002Q2,723,7,3,3,1,4,4,0,0,3,11,5,6,0,0,8,0,8,0,56
2002Q2,724,7,2,0,2,0,1,0,1,0,7,2,4,0,1,8,0,2,0,30
2002Q2,725,7,0,1,1,0,2,0,0,2,5,1,2,0,0,2,1,2,0,19
2002Q2,726,7,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,1,0,6
2002Q2,727,7,2,2,2,4,0,0,0,3,4,1,4,1,0,6,0,8,0,37
2002Q2,728,7,3,8,0,8,0,0,1,23,18,5,6,1,0,8,0,20,0,101
2002Q2,729,7,2,7,3,3,1,1,0,7,15,4,10,0,1,12,0,14,0,80
2002Q2,731,7,2,2,0,2,0,0,0,0,4,3,3,0,0,5,0,0,0,21
2002Q2,732,7,1,4,2,4,2,0,0,1,22,5,9,0,0,7,0,1,0,58
2002Q2,733,7,3,2,1,4,8,0,0,3,23,5,4,0,0,0,1,23,0,77
2002Q2,734,7,0,5,0,2,1,0,0,6,3,1,1,0,0,2,0,7,0,28
