Quarter,REPORTING  DISTRICT,DIVISION,BURG  BUS-,BURG  RES-,BURG  OTH-,ROBB  ST-,ROBB  OTH-,MURDER,RAPE,AGGR  ASSAULT,BURG  FROM  AUTO,THEFT  FROM  AUTO,GRAND  THEFT,THEFT  FROM  PERS,PURSE  SNATCH,OTHER  THEFT,BIKE  THEFT,AUTO  THEFT,BUNCO,TOTAL
1994Q1,1751,17,9,4,3,1,2,0,0,4,5,5,17,0,0,7,1,4,0,62
1994Q1,1752,17,5,1,2,0,5,0,0,3,8,2,6,0,0,13,0,12,0,57
1994Q1,1753,17,4,2,0,0,0,0,0,0,8,0,5,0,0,0,0,4,0,23
1994Q1,1754,17,18,4,3,1,5,0,0,17,14,11,11,0,1,35,0,9,0,129
1994Q1,1755,17,0,6,3,0,0,0,0,2,2,0,1,0,0,0,0,5,0,19
1994Q1,1756,17,2,22,2,2,1,0,2,1,11,1,4,0,0,6,6,9,0,69
1994Q1,1757,17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1994Q1,1758,17,0,2,0,0,0,0,0,1,1,1,1,0,0,1,0,3,0,10
1994Q1,1761,17,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,2,0,6
1994Q1,1762,17,2,0,2,0,0,0,0,1,1,0,2,0,0,1,0,2,0,11
1994Q1,1763,17,0,3,2,2,1,0,0,1,1,0,0,0,0,0,2,1,0,13
1994Q1,1764,17,0,3,2,0,1,0,0,0,9,0,1,0,0,1,1,7,0,25
1994Q1,1765,17,0,12,2,2,0,0,0,5,12,2,3,0,0,3,2,13,0,56
1994Q1,1766,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1994Q1,1767,17,0,5,7,1,3,0,0,3,9,2,2,0,0,4,0,5,0,41
1994Q1,1768,17,3,4,1,7,2,0,1,18,2,4,1,0,0,9,1,9,0,62
1994Q1,1769,17,0,4,1,4,9,0,0,9,6,1,3,0,0,8,0,17,0,62
1994Q1,1772,17,1,4,0,1,1,0,0,3,4,6,2,0,0,4,0,13,1,40
1994Q1,1773,17,1,3,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,8
1994Q1,1774,17,2,12,0,2,1,1,0,10,34,3,7,0,0,8,0,20,0,100
1994Q1,1775,17,4,6,1,1,2,0,0,4,13,2,4,0,0,6,0,5,0,48
1994Q1,1776,17,2,14,0,0,0,0,0,0,3,1,3,0,0,2,0,4,0,29
1994Q1,1777,17,10,15,5,3,4,0,0,5,9,4,10,0,0,10,7,9,0,91
1994Q1,1778,17,1,12,4,0,0,0,0,3,4,1,2,0,0,3,0,9,0,39
1994Q1,1781,17,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4
1994Q1,1782,17,0,9,0,2,1,0,0,2,7,3,4,0,0,5,0,6,0,39
1994Q1,1783,17,1,4,1,2,1,0,2,3,7,3,2,0,0,8,2,10,0,46
1994Q1,1784,17,1,10,0,0,0,0,0,17,8,1,4,0,0,2,2,9,0,54
1994Q1,1785,17,1,8,1,1,5,0,0,10,12,2,3,0,0,5,1,14,0,63
1994Q1,1786,17,5,6,2,1,0,0,0,6,3,1,2,0,0,2,1,7,0,36
1994Q1,1787,17,1,3,1,2,0,0,0,16,3,3,3,1,0,5,1,12,0,51
1994Q1,1788,17,9,19,0,7,6,1,1,14,14,6,5,1,0,5,1,27,0,116
1994Q1,1791,17,1,29,0,5,1,0,0,10,12,9,1,0,0,2,3,22,0,95
1994Q1,1792,17,0,6,2,0,0,0,0,1,4,2,1,0,0,13,0,2,0,31
1994Q1,1793,17,4,4,1,2,6,0,0,2,4,1,1,0,0,5,1,14,0,45
1994Q1,1794,17,2,5,1,5,4,0,0,6,9,4,0,0,0,12,1,15,0,64
1994Q1,1795,17,1,4,0,2,3,1,0,2,5,1,3,0,0,2,2,3,0,29
1994Q1,1796,17,1,7,0,1,4,0,0,5,4,1,1,0,0,5,1,6,0,36
1994Q1,1797,17,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,8
1994Q1,1798,17,1,9,0,8,3,1,2,20,11,8,3,0,0,11,0,20,0,97
1994Q1,1799,17,12,18,2,9,10,0,2,38,11,8,6,3,3,7,0,42,0,171
1994Q1,1800,18,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3
1994Q1,1801,18,1,20,15,23,10,0,0,56,17,15,9,0,0,17,4,32,0,219
1994Q1,1802,18,8,9,5,14,9,1,2,34,10,16,2,1,1,4,2,25,0,143
1994Q1,1803,18,3,5,4,3,1,2,1,18,7,1,0,1,0,5,0,13,0,64
1994Q1,1804,18,10,35,7,19,4,2,0,44,15,2,5,0,0,4,2,12,0,161
1994Q1,1821,18,1,17,3,11,14,0,1,36,14,10,0,0,0,5,2,30,0,144
1994Q1,1822,18,2,26,3,21,6,0,2,50,6,12,9,0,1,7,1,17,0,163
1994Q1,1823,18,1,13,8,12,5,0,0,30,2,6,2,0,0,8,1,15,0,103
1994Q1,1824,18,1,14,9,12,5,0,2,32,5,13,5,0,0,8,1,17,0,124
1994Q1,1826,18,1,9,3,5,4,1,0,23,4,4,1,0,0,20,1,14,0,90
1994Q1,1827,18,0,10,6,17,2,3,1,28,10,10,1,0,1,7,1,15,1,113
1994Q1,1829,18,1,4,1,8,17,0,0,45,2,3,1,0,0,5,1,3,0,91
1994Q1,1834,18,3,5,3,9,5,0,0,20,10,7,2,0,1,3,1,13,0,82
1994Q1,1835,18,1,6,8,9,4,0,0,14,2,9,2,0,0,2,5,4,0,66
1994Q1,1836,18,0,8,5,20,8,0,0,33,5,9,0,0,0,7,0,12,0,107
1994Q1,1837,18,1,12,9,15,4,1,1,29,12,9,5,0,1,7,3,12,0,121
1994Q1,1838,18,0,6,0,7,0,1,0,25,2,2,2,0,0,2,0,4,0,51
1994Q1,1839,18,0,7,3,0,0,0,0,8,1,3,2,0,0,2,1,1,0,28
1994Q1,1841,18,2,7,5,12,5,1,0,26,9,6,9,0,0,10,5,16,0,113
1994Q1,1842,18,3,22,23,28,11,4,1,83,20,18,4,0,0,25,3,36,0,281
1994Q1,1844,18,2,12,4,11,2,0,1,31,11,10,3,1,0,7,2,26,0,123
1994Q1,1846,18,5,20,2,27,9,0,0,48,12,14,3,0,0,8,3,19,0,170
1994Q1,1849,18,0,32,0,16,11,2,2,55,10,5,2,0,3,12,2,11,0,163
1994Q1,1861,18,0,2,2,8,3,1,1,12,6,3,1,0,0,4,0,9,0,52
1994Q1,1862,18,4,15,4,4,0,1,3,26,3,4,1,0,1,6,1,13,0,86
1994Q1,1863,18,1,13,4,5,1,1,0,22,2,3,1,1,0,2,3,11,0,70
1994Q1,1864,18,0,9,3,5,4,0,0,18,3,4,1,0,0,1,1,14,0,63
1994Q1,1871,18,3,8,12,6,6,1,1,28,8,7,4,0,0,14,2,30,0,130
1994Q1,1881,18,12,6,8,11,8,0,1,21,12,3,4,0,0,7,1,28,1,123
1994Q1,1891,18,5,2,3,3,1,0,1,4,7,3,2,0,0,7,0,11,0,49
1994Q1,1892,18,0,0,6,0,1,0,0,0,0,0,2,0,0,1,0,2,0,12
1994Q1,9901,99,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,5
1994Q1,9902,99,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,5
1994Q1,9903,99,0,0,0,0,0,0,0,3,1,1,1,0,0,1,0,3,0,10
1994Q1,9904,99,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,7,0,12
1994Q1,9905,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
1994Q1,9906,99,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,5
1994Q1,9907,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1994Q1,9908,99,0,0,0,0,0,0,2,1,1,1,1,0,0,1,0,1,0,8
1994Q1,9909,99,0,0,0,0,0,0,0,6,1,1,2,0,0,0,0,1,0,11
1994Q1,9910,99,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,5
1994Q1,9911,99,0,0,0,0,0,0,2,1,2,2,2,0,0,1,2,2,0,14
1994Q1,9912,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,7
1994Q1,9913,99,0,0,0,0,0,0,0,4,2,0,1,0,0,1,0,2,0,10
1994Q1,9914,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
1994Q1,9915,99,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,2,0,7
1994Q1,9916,99,0,0,0,1,0,0,0,2,0,5,1,0,0,0,0,1,0,10
1994Q1,9917,99,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3
1994Q1,9918,99,0,0,0,0,0,0,1,6,0,2,0,0,0,0,0,12,0,21
1994Q1,9999,99,0,1,1,6,2,0,2,20,12,5,6,1,1,5,1,0,1,64
1994Q2,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1994Q2,105,1,0,1,0,2,1,0,0,1,4,0,0,0,0,2,0,5,0,16
1994Q2,109,1,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1994Q2,111,1,10,6,2,18,6,0,0,24,45,9,8,4,2,16,0,31,0,181
1994Q2,112,1,0,1,2,1,1,1,0,3,7,0,4,0,0,1,0,2,0,23
1994Q2,119,1,5,1,5,4,1,0,0,13,19,4,3,3,0,6,0,25,0,89
1994Q2,121,1,0,1,0,0,0,0,0,0,9,0,8,0,0,2,0,9,0,29
1994Q2,122,1,0,1,3,0,0,0,0,3,22,1,10,0,0,2,0,2,0,44
1994Q2,123,1,0,0,0,3,3,0,0,4,3,0,3,2,1,6,0,0,0,25
1994Q2,124,1,4,0,4,7,0,0,0,3,9,1,8,2,1,18,0,1,0,58
1994Q2,127,1,0,0,0,1,0,0,0,2,6,1,1,0,0,1,0,3,0,15
1994Q2,128,1,2,1,1,3,1,0,0,2,23,3,5,1,1,6,0,1,0,50
1994Q2,129,1,2,0,7,1,0,0,0,1,17,2,0,0,0,4,0,3,0,37
1994Q2,131,1,0,3,0,1,0,0,0,0,7,2,1,0,0,2,0,2,0,18
1994Q2,132,1,1,0,1,4,1,0,0,0,42,1,2,0,0,5,0,8,0,65
1994Q2,133,1,1,0,1,3,0,0,1,3,6,0,2,0,2,4,0,4,0,27
1994Q2,134,1,5,0,2,4,2,0,0,8,7,1,1,1,0,4,0,0,0,35
1994Q2,135,1,0,0,0,12,0,2,1,10,9,0,1,2,0,4,0,3,0,44
1994Q2,138,1,2,2,1,8,0,0,0,9,32,2,3,1,0,7,0,4,0,71
1994Q2,139,1,8,0,2,1,1,0,0,3,28,1,2,1,0,4,0,3,0,54
1994Q2,141,1,0,2,0,0,0,0,0,0,2,1,0,0,0,2,0,2,0,9
1994Q2,142,1,7,0,0,6,4,0,1,0,44,2,8,3,1,15,0,5,0,96
1994Q2,143,1,3,1,0,8,1,0,1,7,2,0,2,2,1,14,0,1,0,43
1994Q2,144,1,1,2,0,9,4,0,0,9,6,1,2,2,0,1,0,0,0,37
1994Q2,145,1,0,0,1,11,3,0,0,11,7,3,0,2,0,1,0,2,0,41
1994Q2,146,1,3,1,0,7,1,0,0,3,6,0,6,0,0,8,0,1,0,36
1994Q2,147,1,0,1,0,6,0,1,0,6,6,0,1,1,0,6,0,0,0,28
1994Q2,148,1,1,0,0,7,1,0,0,13,3,2,3,0,1,2,0,1,0,34
1994Q2,151,1,0,2,1,1,0,0,0,1,15,1,1,0,0,6,0,1,0,29
1994Q2,152,1,7,0,1,6,3,0,0,0,23,6,14,2,0,17,1,2,0,82
1994Q2,153,1,5,3,2,24,1,0,2,14,18,2,9,12,4,26,0,5,0,127
1994Q2,154,1,3,0,0,19,1,0,0,5,8,5,0,4,2,2,0,1,0,50
1994Q2,155,1,1,1,0,5,0,0,0,5,4,2,0,1,0,3,1,0,0,23
1994Q2,156,1,1,1,0,4,1,0,0,12,3,1,0,1,0,2,0,1,0,27
1994Q2,157,1,3,0,0,21,2,0,1,17,9,3,1,3,1,4,1,3,0,69
1994Q2,158,1,6,1,0,6,2,0,0,12,15,4,4,1,0,5,0,3,0,59
1994Q2,159,1,16,1,1,10,3,1,0,3,25,3,7,0,0,5,0,8,0,83
1994Q2,161,1,2,1,1,2,0,0,0,0,21,2,3,0,1,13,0,3,0,49
1994Q2,162,1,3,0,2,8,5,0,0,1,42,7,12,2,0,29,0,11,0,122
1994Q2,163,1,7,1,2,11,5,0,0,13,12,4,2,9,0,26,0,3,0,95
1994Q2,164,1,4,1,0,15,4,0,0,6,7,1,1,1,0,4,1,0,0,45
1994Q2,165,1,2,0,0,6,1,0,0,1,5,1,0,2,0,1,0,1,0,20
1994Q2,166,1,1,1,0,3,2,1,0,4,8,2,1,2,0,5,0,2,0,32
1994Q2,171,1,4,0,5,6,0,0,0,2,11,2,1,0,0,0,0,4,0,35
1994Q2,174,1,6,3,2,12,0,0,0,3,9,3,5,0,0,5,0,2,0,50
1994Q2,176,1,14,0,1,9,0,0,0,5,26,7,12,4,0,9,0,4,1,92
1994Q2,181,1,0,0,0,1,0,0,0,0,3,1,3,0,0,3,0,1,0,12
1994Q2,182,1,8,2,2,6,2,0,1,6,46,8,1,2,1,4,0,14,0,103
1994Q2,185,1,14,0,1,5,2,0,1,8,77,11,17,15,1,23,0,7,0,182
1994Q2,191,1,1,1,0,0,0,0,0,0,6,0,3,0,0,1,0,2,0,14
1994Q2,192,1,8,6,2,11,1,0,0,12,29,5,2,1,0,4,0,22,1,104
1994Q2,195,1,20,2,2,13,4,0,0,7,38,4,10,3,0,9,0,12,1,125
1994Q2,200,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3
1994Q2,211,2,0,8,5,7,3,0,0,16,14,4,3,0,0,4,1,35,0,100
1994Q2,212,2,3,12,0,6,3,0,3,39,8,2,2,1,0,1,1,23,0,104
1994Q2,213,2,2,8,3,10,2,0,0,13,15,7,3,0,0,4,0,46,1,114
1994Q2,214,2,3,5,5,11,4,1,0,9,10,3,0,0,0,3,0,28,0,82
1994Q2,215,2,5,9,4,14,7,0,1,41,36,7,2,2,1,2,0,42,0,173
1994Q2,217,2,3,10,2,13,5,1,1,12,13,4,1,2,1,4,1,26,0,99
1994Q2,219,2,0,0,1,3,1,1,1,7,5,2,0,0,0,2,0,15,0,38
1994Q2,221,2,5,8,7,10,6,0,0,20,17,14,3,1,2,11,1,43,0,148
1994Q2,222,2,6,3,4,1,4,0,0,12,13,1,2,0,0,5,0,18,0,69
1994Q2,224,2,2,4,3,3,0,0,0,10,11,4,1,1,0,0,0,18,0,57
1994Q2,231,2,4,3,0,6,6,0,1,22,7,7,3,0,2,4,1,28,0,94
1994Q2,232,2,1,8,0,14,7,0,1,22,14,7,0,2,0,8,0,24,0,108
1994Q2,233,2,7,10,8,10,6,0,0,20,27,7,3,0,0,17,0,21,1,137
1994Q2,234,2,4,10,1,11,13,0,0,24,42,10,6,0,0,9,3,34,0,167
1994Q2,235,2,8,10,6,14,6,0,2,11,20,9,2,1,2,4,0,16,0,111
1994Q2,236,2,11,5,4,15,7,1,1,17,17,9,1,1,1,5,0,14,0,109
1994Q2,237,2,7,8,12,21,2,0,0,23,24,9,2,0,0,8,0,24,0,140
1994Q2,238,2,5,4,2,4,3,1,1,16,13,4,2,0,0,0,0,9,0,64
1994Q2,239,2,0,1,0,3,0,1,1,1,3,2,1,0,0,0,0,2,0,15
1994Q2,241,2,2,13,5,15,5,1,3,32,28,2,7,2,2,15,0,32,0,164
1994Q2,242,2,5,11,1,6,9,0,2,27,44,7,22,0,1,16,0,23,1,175
1994Q2,243,2,7,11,5,18,4,0,5,26,33,8,7,1,0,43,0,24,1,193
1994Q2,244,2,3,13,5,9,3,2,0,25,8,5,8,0,0,3,0,16,0,100
1994Q2,245,2,6,6,8,24,7,0,3,22,23,10,15,7,1,26,3,16,1,178
1994Q2,246,2,5,11,4,22,16,3,1,36,11,3,18,2,1,20,1,11,0,165
1994Q2,247,2,1,2,4,4,1,0,1,11,9,4,1,0,0,3,0,13,0,54
1994Q2,249,2,8,3,10,4,1,0,1,5,35,2,21,0,0,12,0,10,0,112
1994Q2,251,2,3,3,3,8,6,0,1,17,13,3,4,0,1,10,0,25,2,99
1994Q2,252,2,2,2,0,10,2,0,0,27,10,8,5,1,0,9,0,13,0,89
1994Q2,256,2,6,4,4,21,4,0,0,19,16,4,4,1,1,6,1,8,0,99
1994Q2,257,2,4,2,11,13,1,0,0,14,15,7,13,0,1,16,0,8,0,105
1994Q2,261,2,3,14,2,9,3,1,1,19,9,4,2,1,0,4,0,11,1,84
1994Q2,262,2,5,4,6,7,2,1,1,14,4,2,4,0,0,11,1,8,1,71
1994Q2,264,2,2,6,6,7,3,1,0,22,1,2,22,0,0,8,1,9,0,90
1994Q2,266,2,4,8,2,22,4,1,1,20,11,5,22,3,2,25,0,11,0,141
1994Q2,267,2,2,4,0,14,3,0,0,15,9,3,3,0,0,13,0,9,0,75
1994Q2,269,2,3,6,1,12,1,0,0,17,10,3,3,1,0,10,0,4,0,71
1994Q2,271,2,7,7,5,22,6,2,0,19,3,6,6,2,2,5,0,24,0,116
1994Q2,272,2,4,1,1,4,3,0,0,6,4,5,1,0,1,5,0,8,0,43
1994Q2,273,2,5,5,1,13,2,0,1,23,9,3,1,0,1,5,1,16,0,86
1994Q2,275,2,7,5,6,19,9,0,0,18,18,8,8,1,0,13,1,19,0,132
1994Q2,276,2,1,4,1,5,7,1,0,26,2,3,2,0,0,4,0,14,0,70
1994Q2,279,2,6,1,7,4,1,0,0,4,10,1,2,1,0,2,0,7,0,46
1994Q2,281,2,3,3,2,15,7,0,0,11,2,3,3,0,0,2,0,16,0,67
1994Q2,282,2,2,7,0,18,3,1,1,24,6,8,4,1,2,3,0,22,0,102
1994Q2,286,2,0,5,1,11,3,0,1,10,7,8,6,0,1,4,0,13,0,70
1994Q2,289,2,2,1,2,3,1,0,0,2,8,1,1,0,0,8,0,12,0,41
1994Q2,291,2,3,1,1,6,1,1,0,12,1,2,0,0,0,3,0,12,0,43
1994Q2,292,2,2,0,0,5,2,0,0,8,8,4,0,1,0,2,0,9,0,41
1994Q2,296,2,0,0,0,3,1,0,0,1,2,3,0,0,0,1,0,3,0,14
1994Q2,299,2,3,3,2,6,1,1,1,11,3,1,3,0,0,10,0,10,0,55
1994Q2,300,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1994Q2,309,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,4
1994Q2,311,3,1,3,1,1,1,0,0,9,2,0,1,0,0,0,0,2,0,21
1994Q2,312,3,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5
1994Q2,313,3,0,2,0,6,1,0,0,7,1,1,4,0,0,0,0,10,0,32
1994Q2,314,3,0,17,3,7,3,0,1,16,12,6,5,0,0,2,0,18,0,90
1994Q2,315,3,1,7,4,4,0,0,1,9,6,7,3,0,1,5,0,11,0,59
1994Q2,316,3,4,14,2,5,2,0,1,12,7,1,0,0,0,5,0,17,0,70
1994Q2,317,3,0,14,0,13,2,1,0,13,6,9,2,1,0,4,0,11,0,76
1994Q2,318,3,1,6,3,16,6,0,1,10,7,2,0,0,0,5,0,20,0,77
1994Q2,319,3,3,4,3,18,2,0,0,16,14,8,1,2,0,5,0,29,0,105
1994Q2,326,3,6,21,0,5,5,0,0,29,9,5,3,0,0,5,0,17,0,105
1994Q2,327,3,0,19,2,13,1,0,0,10,24,15,7,0,0,6,1,31,0,129
1994Q2,328,3,2,15,2,8,0,0,1,3,28,18,7,1,0,22,2,19,0,128
1994Q2,329,3,1,0,0,0,1,0,1,3,1,0,0,0,0,2,0,2,0,11
1994Q2,331,3,0,8,1,5,3,1,0,10,4,4,2,0,0,3,0,11,0,52
1994Q2,332,3,3,7,2,0,0,0,1,8,3,2,4,0,0,3,0,12,1,46
1994Q2,333,3,5,4,3,7,6,0,1,12,7,6,3,0,0,5,0,7,0,66
1994Q2,334,3,3,8,0,14,8,0,0,10,8,5,2,0,0,5,0,13,0,76
1994Q2,335,3,2,4,3,5,1,0,2,10,6,3,0,0,0,3,0,10,0,49
1994Q2,336,3,0,4,3,8,6,1,0,12,4,1,3,0,0,3,0,6,0,51
1994Q2,337,3,3,21,2,6,1,1,4,14,7,2,3,0,0,2,1,14,0,81
1994Q2,338,3,2,7,2,9,4,1,2,9,22,12,1,0,1,18,1,22,0,113
1994Q2,351,3,0,0,1,6,2,0,0,0,3,0,2,1,0,4,0,4,0,23
1994Q2,353,3,0,0,0,1,1,0,1,3,2,4,2,0,0,4,0,7,0,25
1994Q2,354,3,2,6,2,7,3,0,1,11,3,3,0,0,0,3,0,20,0,61
1994Q2,355,3,2,11,6,13,2,0,0,31,8,5,2,0,0,4,0,11,0,95
1994Q2,356,3,1,7,4,14,2,0,0,21,4,6,1,0,1,14,0,10,0,85
1994Q2,357,3,0,12,5,10,2,0,0,25,10,7,3,1,0,10,0,26,0,111
1994Q2,358,3,3,6,27,11,0,0,1,1,70,35,28,1,0,77,2,18,0,280
1994Q2,359,3,1,0,0,1,2,0,0,1,9,5,0,0,0,0,0,3,0,22
1994Q2,361,3,1,8,1,9,7,3,3,32,15,8,4,0,0,25,0,15,0,131
1994Q2,362,3,0,24,2,10,5,1,1,36,9,8,5,0,0,5,0,21,0,127
1994Q2,363,3,8,15,10,14,17,0,3,26,19,13,8,2,2,60,0,42,0,239
1994Q2,373,3,0,2,7,10,5,0,0,8,4,5,2,1,0,6,0,15,0,65
1994Q2,374,3,1,1,4,0,1,0,0,4,9,0,2,0,0,2,0,12,0,36
1994Q2,375,3,5,22,7,12,4,0,0,16,5,6,1,0,1,5,0,8,0,92
1994Q2,376,3,2,14,2,12,6,0,1,21,4,5,3,0,2,6,1,8,1,88
1994Q2,377,3,1,17,2,22,2,1,3,39,7,5,3,3,1,7,0,18,0,131
1994Q2,378,3,1,3,0,2,1,0,0,8,5,3,4,0,0,5,0,12,0,44
1994Q2,391,3,0,4,1,2,2,0,0,11,6,1,0,1,0,3,0,17,0,48
1994Q2,393,3,4,10,11,19,8,2,0,20,19,9,7,1,1,13,0,46,0,170
1994Q2,394,3,2,4,3,3,2,0,0,1,3,3,1,0,1,3,0,9,0,35
1994Q2,395,3,3,14,9,22,8,0,0,19,4,6,6,2,2,12,0,13,0,120
1994Q2,397,3,8,14,5,22,6,0,1,29,9,15,3,0,2,24,0,22,0,160
1994Q2,398,3,0,14,4,21,10,1,3,45,19,18,5,0,2,6,0,18,1,167
1994Q2,399,3,1,1,0,1,1,1,0,7,5,0,0,0,0,11,0,7,0,35
1994Q2,400,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
1994Q2,401,4,0,2,1,3,0,0,0,4,2,1,1,0,0,1,0,4,0,19
1994Q2,402,4,0,2,2,4,2,0,0,4,7,1,0,0,0,1,0,9,0,32
1994Q2,403,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1994Q2,404,4,2,3,2,1,3,0,1,8,7,4,0,0,0,1,0,9,0,41
1994Q2,406,4,0,2,0,0,0,0,0,0,9,2,0,0,0,2,0,3,0,18
1994Q2,407,4,0,1,3,2,3,1,0,10,9,7,2,0,0,5,0,13,0,56
1994Q2,408,4,0,1,2,2,1,0,0,9,6,3,1,0,0,2,1,5,0,33
1994Q2,409,4,0,10,3,0,4,0,0,10,10,6,2,0,0,7,3,13,0,68
1994Q2,411,4,0,0,0,1,4,0,0,1,4,3,0,0,0,7,0,9,0,29
1994Q2,412,4,5,1,1,2,4,0,0,7,8,0,1,1,0,9,0,13,0,52
1994Q2,413,4,0,1,1,1,2,0,0,3,2,1,0,0,0,2,0,8,0,21
1994Q2,414,4,0,0,0,1,1,0,0,3,0,0,1,0,0,0,0,3,0,9
1994Q2,415,4,2,1,6,7,1,0,0,10,11,4,2,0,0,6,0,16,0,66
1994Q2,416,4,0,3,2,2,0,0,0,8,1,2,1,0,0,0,0,5,0,24
1994Q2,421,4,2,3,2,6,4,0,0,6,8,5,2,0,0,0,0,16,3,57
1994Q2,422,4,2,1,1,4,2,0,2,18,11,4,2,0,0,2,0,18,1,68
1994Q2,423,4,0,0,1,0,2,0,0,8,2,0,1,0,0,0,0,9,0,23
1994Q2,424,4,2,13,5,4,3,3,1,23,20,3,3,0,0,6,0,27,0,113
1994Q2,427,4,2,5,6,4,4,0,0,12,8,3,2,0,0,5,0,13,0,64
1994Q2,428,4,2,7,1,2,7,1,0,8,5,2,1,0,0,6,0,13,0,55
1994Q2,429,4,0,7,1,0,2,0,0,13,2,5,1,0,0,1,0,12,0,44
1994Q2,437,4,1,2,4,5,1,0,0,11,9,8,0,0,0,0,0,13,0,54
1994Q2,438,4,3,5,2,0,2,1,0,17,2,2,1,0,0,5,0,16,1,57
1994Q2,439,4,0,6,0,2,1,0,0,10,6,0,0,0,1,3,1,13,0,43
1994Q2,441,4,2,0,0,0,0,0,2,6,2,1,1,0,0,2,0,0,0,16
1994Q2,442,4,2,0,0,1,2,0,0,5,1,1,0,0,0,0,0,2,0,14
1994Q2,443,4,1,1,2,6,1,0,2,11,27,13,10,0,0,17,0,29,0,120
1994Q2,445,4,0,1,1,2,1,0,0,1,0,1,0,1,0,0,0,6,0,14
1994Q2,448,4,0,7,1,3,2,0,1,6,7,4,1,0,0,0,0,11,0,43
1994Q2,449,4,2,0,2,6,6,1,0,15,8,6,1,0,0,1,0,16,0,64
1994Q2,451,4,5,6,1,5,1,0,0,18,3,1,1,1,0,3,0,10,0,55
1994Q2,452,4,1,1,4,3,1,0,0,3,6,3,2,0,0,11,0,1,0,36
1994Q2,453,4,1,2,4,3,5,0,2,5,12,4,1,0,0,3,0,7,0,49
1994Q2,455,4,2,10,1,8,2,0,2,29,11,5,2,0,0,3,0,16,0,91
1994Q2,457,4,0,7,3,7,6,1,0,27,19,12,3,0,0,6,1,20,0,112
1994Q2,459,4,2,2,3,4,2,0,0,12,4,8,0,0,0,2,0,14,0,53
1994Q2,462,4,6,4,0,5,1,0,1,6,1,0,2,0,0,6,0,9,0,41
1994Q2,463,4,1,6,5,12,3,0,0,18,12,14,1,3,0,6,0,20,0,101
1994Q2,466,4,0,5,1,16,9,0,0,14,6,3,2,0,0,4,0,15,0,75
1994Q2,467,4,0,6,5,7,7,0,0,13,4,5,0,1,0,8,0,25,0,81
1994Q2,468,4,1,6,4,4,2,0,0,9,5,8,1,2,0,1,0,16,0,59
1994Q2,469,4,0,4,0,2,3,0,0,9,4,2,1,0,0,0,0,10,0,35
1994Q2,471,4,26,6,8,7,3,0,0,20,14,12,5,1,0,6,0,10,0,118
1994Q2,473,4,2,0,2,10,4,0,1,8,5,3,2,0,2,4,0,14,0,57
1994Q2,477,4,0,2,7,4,4,0,1,5,6,5,0,0,0,5,1,13,0,53
1994Q2,478,4,1,6,6,9,12,0,0,7,11,5,1,0,0,7,0,14,0,79
1994Q2,479,4,2,1,1,3,1,0,0,5,2,3,2,0,0,1,0,8,0,29
1994Q2,483,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1994Q2,487,4,0,11,0,3,1,0,0,1,1,1,0,2,0,3,0,5,0,28
1994Q2,488,4,0,1,0,3,1,0,1,3,1,0,1,0,0,1,0,4,0,16
1994Q2,491,4,2,1,1,2,2,0,0,2,2,1,2,0,0,8,0,7,1,31
1994Q2,497,4,6,7,2,8,7,3,0,40,8,19,6,2,1,6,0,55,0,170
1994Q2,499,4,5,1,1,1,4,0,0,3,2,4,3,0,0,2,0,16,0,42
1994Q2,500,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,4
1994Q2,501,5,2,9,4,0,1,0,0,38,11,3,1,0,0,6,0,11,0,86
