quarter,RD,division,burg.bus,burg.res,burg.oth,robb.st,robb.oth,murder,rape,aggr.assault,burg.from.auto,theft.from.auto,grand.theft,theft.from.pers,purse.snatch,other.theft,bike.theft,auto.theft,bunco,total
1989Q1,0221,2,5,5,3,8,3,0,0,12,36,9,3,1,3,3,0,54,0,145
1989Q1,0222,2,4,21,4,13,2,2,1,22,26,6,3,1,2,6,0,41,0,154
1989Q1,0223,2,6,35,3,10,0,0,1,10,47,2,6,1,1,3,3,56,1,185
1989Q1,0231,2,3,17,2,5,3,0,0,17,21,10,1,3,3,5,0,69,1,160
1989Q1,0232,2,1,14,2,3,0,1,1,9,17,4,0,1,2,0,0,22,0,77
1989Q1,0234,2,1,24,2,3,2,0,0,25,34,6,2,0,0,2,0,46,0,147
1989Q1,0235,2,0,19,6,11,4,0,0,20,42,12,2,0,2,5,0,54,0,177
1989Q1,0236,2,0,11,4,9,2,0,0,12,29,6,1,1,3,1,0,33,0,112
1989Q1,0238,2,2,4,1,4,0,0,0,5,19,3,2,0,0,3,0,30,0,73
1989Q1,0241,2,3,7,2,5,3,0,0,8,17,2,3,2,0,2,1,22,0,77
1989Q1,0242,2,5,11,2,5,8,2,1,21,13,3,3,0,0,10,1,33,0,118
1989Q1,0243,2,1,14,8,10,4,0,0,10,66,3,8,1,1,10,0,44,0,180
1989Q1,0244,2,3,38,5,5,6,1,2,33,79,7,3,1,1,8,1,58,1,252
1989Q1,0245,2,4,24,4,5,4,0,2,20,72,6,1,1,0,4,0,42,0,189
1989Q1,0246,2,0,28,2,9,1,0,0,14,26,4,2,2,1,16,0,40,1,146
1989Q1,0247,2,6,26,7,8,5,4,3,31,74,9,5,0,0,4,1,63,0,246
1989Q1,0248,2,2,9,0,2,6,0,1,20,19,4,2,0,0,1,0,20,0,86
1989Q1,0249,2,0,0,0,3,0,0,0,2,32,2,1,0,1,4,0,15,0,60
1989Q1,0251,2,0,32,4,15,12,1,4,25,41,7,5,2,2,9,2,55,0,216
1989Q1,0252,2,4,13,4,9,13,0,1,15,64,4,8,5,0,13,0,48,1,202
1989Q1,0253,2,6,22,13,18,7,0,3,17,77,3,6,7,3,40,0,51,0,273
1989Q1,0254,2,2,15,6,8,1,0,0,20,57,5,4,1,1,10,0,37,0,167
1989Q1,0255,2,2,24,8,43,6,1,1,44,95,4,10,4,2,5,1,72,0,322
1989Q1,0256,2,5,30,5,42,12,1,1,67,41,9,8,2,4,15,1,60,0,303
1989Q1,0258,2,3,52,8,19,12,1,3,42,67,5,7,1,1,17,0,59,0,297
1989Q1,0259,2,1,3,2,10,1,0,0,8,55,3,0,0,0,3,1,28,0,115
1989Q1,0261,2,9,49,10,18,5,1,0,46,52,5,5,4,4,21,0,90,0,319
1989Q1,0262,2,3,22,8,16,4,1,2,35,49,7,8,5,1,11,2,60,0,234
1989Q1,0266,2,13,25,14,64,9,1,2,103,59,12,5,5,3,23,0,96,0,434
1989Q1,0269,2,5,8,1,11,6,0,1,15,57,0,2,2,0,7,0,30,0,145
1989Q1,0271,2,3,29,1,23,7,0,0,32,37,6,3,1,2,6,0,70,0,220
1989Q1,0272,2,3,18,5,28,11,2,2,41,36,11,4,1,6,14,0,64,0,246
1989Q1,0275,2,7,13,2,17,6,0,0,33,36,11,4,0,0,10,1,56,0,196
1989Q1,0276,2,2,8,2,10,4,0,0,28,9,0,2,0,0,4,0,26,0,95
1989Q1,0279,2,0,7,2,3,3,0,0,5,29,2,2,0,0,3,0,16,0,72
1989Q1,0281,2,5,11,3,6,3,2,0,16,23,2,3,1,2,7,0,24,1,109
1989Q1,0282,2,3,7,6,8,1,2,0,42,20,6,1,1,1,8,0,38,1,145
1989Q1,0286,2,2,9,1,5,1,1,1,20,11,6,2,0,0,5,0,27,1,92
1989Q1,0289,2,1,7,0,3,0,0,0,10,10,1,4,1,0,5,0,19,0,61
1989Q1,0291,2,1,7,3,5,1,0,0,10,14,1,0,0,1,4,1,24,0,72
1989Q1,0292,2,0,5,2,3,6,1,0,4,7,1,1,0,0,2,0,16,0,48
1989Q1,0296,2,1,0,0,3,0,0,0,1,2,0,1,0,0,5,0,9,0,22
1989Q1,0299,2,0,6,2,6,0,0,1,9,9,3,0,1,0,4,0,12,0,53
1989Q1,0300,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
1989Q1,0309,3,0,0,0,2,0,0,0,1,2,0,0,0,0,1,0,1,0,7
1989Q1,0311,3,1,1,1,1,1,0,0,4,3,2,0,0,0,0,0,2,0,16
1989Q1,0312,3,0,1,0,2,0,0,0,3,0,0,1,0,0,0,0,4,0,11
1989Q1,0313,3,2,5,1,3,1,0,0,4,4,1,1,0,0,0,0,9,0,31
1989Q1,0314,3,0,13,1,7,2,1,0,16,13,4,1,0,0,5,2,28,0,93
1989Q1,0315,3,0,14,3,6,2,0,2,11,17,3,3,1,1,1,0,16,0,80
1989Q1,0316,3,0,9,0,11,1,0,2,21,24,0,0,1,0,1,1,18,0,89
1989Q1,0317,3,3,8,3,6,1,0,0,14,7,6,2,1,1,1,0,12,0,65
1989Q1,0318,3,1,2,0,3,1,1,0,17,8,0,0,1,2,0,1,12,0,49
1989Q1,0319,3,1,15,7,9,0,0,0,16,23,8,1,1,0,3,3,41,0,128
1989Q1,0326,3,5,16,2,8,2,0,0,20,20,4,3,1,3,5,0,18,0,107
1989Q1,0327,3,0,7,3,7,1,0,0,28,34,8,3,1,0,3,5,37,0,137
1989Q1,0328,3,1,5,8,7,1,0,0,10,45,13,9,4,1,19,15,42,1,181
1989Q1,0329,3,2,1,0,1,0,0,0,2,6,1,0,0,0,3,0,3,0,19
1989Q1,0331,3,15,5,2,6,1,0,1,5,7,2,2,0,2,4,0,14,0,66
1989Q1,0332,3,6,5,1,7,3,0,4,15,5,3,3,0,0,1,0,10,0,63
1989Q1,0333,3,4,6,4,11,8,1,2,14,5,4,5,0,0,1,0,23,1,89
1989Q1,0334,3,2,4,2,8,5,0,0,9,6,4,2,1,0,9,0,22,0,74
1989Q1,0335,3,2,9,2,11,0,0,1,6,6,0,2,0,0,2,2,10,0,53
1989Q1,0336,3,6,8,0,10,3,0,0,9,13,4,1,0,0,4,0,12,0,70
1989Q1,0337,3,1,7,3,6,2,0,3,12,13,3,4,2,0,4,0,20,0,80
1989Q1,0338,3,4,4,3,9,1,0,0,10,32,12,4,4,2,11,7,20,0,123
1989Q1,0351,3,1,0,2,1,0,0,0,5,14,2,0,0,0,4,0,6,0,35
1989Q1,0353,3,1,5,1,3,2,0,0,5,8,1,0,0,0,0,1,17,0,44
1989Q1,0354,3,3,8,2,8,4,0,0,23,7,3,3,0,1,3,1,14,0,80
1989Q1,0355,3,2,13,0,12,3,0,2,12,11,4,4,1,1,3,0,12,0,80
1989Q1,0356,3,1,8,2,16,1,1,2,28,5,1,1,1,0,14,2,15,0,98
1989Q1,0357,3,2,14,2,10,5,0,3,24,14,3,3,0,1,6,2,27,0,116
1989Q1,0358,3,4,5,49,7,6,0,2,3,77,49,30,23,1,78,27,34,0,395
1989Q1,0359,3,0,0,2,0,0,0,0,2,9,3,2,0,1,2,0,9,0,30
1989Q1,0361,3,0,16,0,22,8,1,1,33,34,8,5,0,0,14,0,27,0,169
1989Q1,0362,3,1,4,1,18,7,0,1,35,13,3,3,1,1,10,0,37,0,135
1989Q1,0363,3,9,13,9,38,14,1,1,35,23,13,23,1,3,40,3,47,0,273
1989Q1,0373,3,2,8,0,10,1,0,0,6,5,2,6,1,2,15,0,25,1,84
1989Q1,0374,3,4,11,0,5,0,0,1,15,3,6,1,0,0,3,2,9,0,60
1989Q1,0375,3,6,10,2,12,4,1,0,18,5,1,0,1,0,2,0,23,0,85
1989Q1,0376,3,3,18,3,13,4,1,1,42,7,9,0,0,1,10,3,22,0,137
1989Q1,0377,3,1,10,0,15,4,0,1,33,9,7,3,1,1,7,0,28,0,120
1989Q1,0378,3,0,2,2,6,3,0,0,3,18,2,4,0,0,5,1,9,0,55
1989Q1,0391,3,0,9,1,6,1,1,0,11,12,2,5,1,1,3,0,18,0,71
1989Q1,0393,3,5,10,3,30,5,0,1,18,19,6,2,1,4,2,0,47,0,153
1989Q1,0394,3,8,3,6,2,2,0,0,5,7,3,4,0,1,0,0,9,0,50
1989Q1,0395,3,11,12,2,17,5,0,2,16,20,12,9,0,2,18,0,16,0,142
1989Q1,0397,3,2,18,7,24,9,0,1,33,14,7,8,1,1,21,0,32,0,178
1989Q1,0398,3,11,19,7,28,10,3,3,51,36,24,3,2,1,7,3,49,0,257
1989Q1,0399,3,0,1,0,5,2,0,0,4,4,14,0,1,0,5,0,12,0,48
1989Q1,0401,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3
1989Q1,0402,4,1,5,0,2,0,0,1,3,4,1,0,0,0,0,0,7,0,24
1989Q1,0403,4,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,4
1989Q1,0404,4,1,6,0,2,3,0,0,3,10,1,0,0,1,2,0,14,0,43
1989Q1,0405,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
1989Q1,0406,4,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,0,7
1989Q1,0407,4,0,4,0,3,0,0,0,8,17,0,2,0,0,1,0,23,0,58
1989Q1,0408,4,1,13,0,4,1,0,0,6,4,4,0,1,0,7,0,7,0,48
1989Q1,0409,4,0,52,1,5,0,2,0,11,16,6,2,1,0,10,2,20,0,128
1989Q1,0411,4,4,0,0,0,0,0,0,4,7,2,0,0,0,2,0,10,0,29
1989Q1,0412,4,1,2,3,2,5,1,0,2,3,3,2,0,0,4,0,14,0,42
1989Q1,0413,4,0,3,1,0,3,0,0,3,2,1,0,0,0,0,0,8,0,21
1989Q1,0414,4,0,1,1,2,1,0,0,2,0,0,0,0,2,0,1,3,0,13
1989Q1,0415,4,3,9,3,7,5,0,0,20,14,5,5,1,0,15,0,39,0,126
1989Q1,0416,4,3,8,0,1,0,0,0,8,17,6,0,1,0,1,0,25,0,70
1989Q1,0417,4,1,8,10,3,2,0,0,9,4,3,3,0,0,5,0,7,0,55
1989Q1,0418,4,0,14,1,3,2,0,0,8,15,2,2,0,0,6,1,20,0,74
1989Q1,0419,4,0,22,0,4,2,0,1,8,14,1,1,0,0,5,0,17,0,75
1989Q1,0421,4,8,6,2,3,0,0,0,8,13,4,0,0,0,2,1,13,0,60
1989Q1,0422,4,1,10,6,3,2,0,1,6,6,3,0,0,1,1,2,30,0,72
1989Q1,0423,4,1,8,1,2,1,0,0,4,4,1,1,0,0,2,0,15,0,40
1989Q1,0427,4,2,7,8,2,0,0,2,9,18,1,2,2,1,5,1,23,0,83
1989Q1,0428,4,6,12,6,2,2,0,1,4,17,2,3,0,0,7,1,26,0,89
1989Q1,0429,4,4,23,5,2,0,0,1,3,34,4,3,0,0,1,0,29,0,109
1989Q1,0431,4,1,0,1,2,0,0,0,0,1,0,1,0,0,1,0,3,0,10
1989Q1,0432,4,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,2,0,6
1989Q1,0433,4,2,3,2,3,2,0,0,3,31,6,5,0,2,12,0,59,0,130
1989Q1,0435,4,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,2,0,8
1989Q1,0438,4,3,13,3,3,0,0,0,10,6,1,2,0,0,4,2,18,0,65
1989Q1,0439,4,3,10,1,4,0,0,1,16,8,2,0,0,0,2,0,17,0,64
1989Q1,0451,4,0,0,1,10,2,2,0,17,2,0,0,0,0,0,1,8,0,43
1989Q1,0452,4,0,4,0,2,0,0,0,2,3,3,0,0,0,2,0,4,0,20
1989Q1,0453,4,0,5,3,4,2,0,1,5,17,2,0,0,0,0,0,13,0,52
1989Q1,0455,4,2,8,1,3,2,0,0,7,5,2,2,1,1,4,1,21,0,60
1989Q1,0457,4,1,14,0,11,1,1,0,8,16,3,1,1,1,2,3,26,0,89
1989Q1,0459,4,2,5,2,5,1,0,0,7,10,2,1,0,0,2,0,10,0,47
1989Q1,0462,4,2,4,1,3,1,0,0,8,2,0,0,0,0,1,0,10,0,32
1989Q1,0463,4,6,10,4,14,2,1,1,31,23,6,1,1,2,9,0,41,1,153
1989Q1,0466,4,2,6,3,7,3,0,2,11,9,2,5,2,1,27,1,18,0,99
1989Q1,0467,4,4,7,9,11,1,0,0,13,10,3,2,2,1,11,3,27,0,104
1989Q1,0468,4,2,8,1,7,0,0,1,16,4,6,1,0,0,0,0,13,0,59
1989Q1,0469,4,0,2,0,3,2,0,0,6,13,2,2,0,0,3,0,15,0,48
1989Q1,0471,4,11,3,6,5,3,1,1,19,17,6,3,0,0,12,0,18,0,105
1989Q1,0473,4,1,4,1,18,2,0,0,12,12,1,1,0,0,6,0,16,0,74
1989Q1,0477,4,3,1,6,2,0,1,0,8,11,2,2,1,0,1,0,27,0,65
1989Q1,0478,4,4,4,4,3,4,0,1,12,7,3,0,0,1,5,0,13,0,61
1989Q1,0479,4,4,5,0,6,3,0,0,5,9,1,1,1,1,4,0,12,0,52
1989Q1,0483,4,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,7
1989Q1,0487,4,0,2,0,4,1,0,0,5,2,0,1,0,0,4,0,8,0,27
1989Q1,0488,4,2,1,1,2,0,0,0,2,2,2,1,0,0,0,1,6,0,20
1989Q1,0491,4,6,0,1,1,0,0,0,3,13,1,3,0,0,37,0,25,0,90
1989Q1,0497,4,10,6,10,22,10,0,0,17,35,14,6,2,1,21,2,96,0,252
1989Q1,0499,4,3,6,2,5,1,0,0,6,9,2,0,1,0,0,0,18,0,53
1989Q1,0500,5,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
1989Q1,0501,5,0,1,0,0,0,0,0,1,1,1,3,0,0,1,0,5,0,13
1989Q1,0502,5,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,6
1989Q1,0503,5,0,0,0,1,1,0,0,1,3,0,6,0,0,4,0,6,0,22
1989Q1,0504,5,0,5,1,0,1,0,0,10,11,7,0,0,0,4,1,11,0,51
1989Q1,0505,5,0,5,9,1,4,0,0,11,5,6,5,0,0,8,3,9,0,66
1989Q1,0507,5,0,4,4,1,1,0,0,14,9,3,8,0,0,4,3,14,0,65
1989Q1,0509,5,3,3,8,4,0,0,0,5,11,2,5,0,0,4,5,16,0,66
1989Q1,0511,5,3,31,19,6,5,1,2,21,40,12,3,0,0,9,8,26,0,186
1989Q1,0512,5,0,4,2,0,2,0,0,4,2,2,1,0,0,1,3,3,0,24
1989Q1,0513,5,4,8,8,11,7,0,1,24,25,3,9,0,0,6,4,31,0,141
1989Q1,0514,5,3,10,1,6,9,0,0,15,17,3,6,0,0,9,1,30,1,111
1989Q1,0515,5,2,8,6,4,4,0,1,11,10,5,2,0,0,4,0,19,0,76
1989Q1,0516,5,2,25,7,10,8,0,1,23,19,4,4,0,0,9,2,33,0,147
1989Q1,0517,5,8,17,6,0,6,0,0,15,17,9,4,1,1,14,3,35,1,137
1989Q1,0519,5,14,12,10,3,4,0,2,14,16,3,5,0,0,10,1,40,0,134
1989Q1,0521,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1989Q1,0522,5,2,1,6,1,0,0,1,4,9,3,5,0,0,4,1,14,0,51
1989Q1,0523,5,1,1,4,0,0,0,2,3,0,1,0,0,0,1,0,0,0,13
1989Q1,0524,5,1,7,0,6,4,1,2,7,3,1,1,0,0,3,0,10,0,46
1989Q1,0525,5,17,26,11,15,9,1,0,44,27,10,8,1,0,26,3,36,0,234
1989Q1,0527,5,0,0,2,0,0,0,0,0,0,1,3,0,0,1,0,1,0,8
1989Q1,0529,5,20,11,11,10,4,0,2,20,25,10,16,0,0,5,2,39,1,176
1989Q1,0541,5,1,5,1,0,2,0,0,8,3,1,3,0,0,7,0,2,0,33
1989Q1,0543,5,0,11,1,1,3,0,0,3,11,5,1,0,0,10,2,11,0,59
1989Q1,0545,5,1,4,2,1,2,0,0,8,4,1,0,0,1,0,0,9,0,33
1989Q1,0547,5,5,15,5,5,6,1,0,10,16,7,2,0,0,9,4,12,2,99
1989Q1,0549,5,3,21,3,9,4,0,2,28,14,8,10,0,1,7,0,22,1,133
1989Q1,0561,5,0,5,2,1,1,1,0,4,4,1,0,0,0,1,2,5,0,27
1989Q1,0562,5,0,9,4,0,0,0,0,1,13,1,0,0,1,1,2,15,0,47
1989Q1,0563,5,7,14,15,1,1,0,1,25,28,10,2,0,0,22,8,30,1,165
1989Q1,0565,5,4,2,5,0,1,0,0,2,6,5,2,1,0,10,2,3,0,43
1989Q1,0567,5,2,31,3,4,5,0,2,31,24,7,4,0,1,22,6,22,0,164
1989Q1,0569,5,0,1,7,1,0,0,1,2,7,7,4,0,0,4,0,9,0,43
1989Q1,0581,5,0,12,0,0,2,0,0,4,5,2,1,0,0,3,3,5,1,38
1989Q1,0583,5,0,4,7,0,2,0,0,1,5,2,2,0,0,3,3,9,0,38
1989Q1,0584,5,0,3,2,1,0,0,0,8,8,1,1,0,0,7,1,6,0,38
1989Q1,0585,5,2,18,15,2,1,0,0,11,20,12,6,0,0,8,3,22,1,121
1989Q1,0587,5,0,8,3,4,0,0,0,8,10,5,2,0,0,5,1,14,0,60
1989Q1,0589,5,2,0,3,0,1,0,0,2,5,1,1,0,0,1,0,4,0,20
1989Q1,0591,5,1,0,1,0,0,0,0,4,3,1,3,0,0,1,0,7,0,21
1989Q1,0600,6,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,2,0,7
1989Q1,0604,6,0,3,0,0,0,0,1,1,7,0,0,0,0,1,0,2,0,15
1989Q1,0609,6,0,0,0,0,0,0,1,1,5,0,1,0,0,1,0,3,0,12
1989Q1,0615,6,1,3,0,0,0,0,0,4,18,1,3,0,0,1,1,14,0,46
1989Q1,0621,6,0,0,0,1,0,0,0,4,1,3,0,0,0,0,0,0,0,9
1989Q1,0622,6,0,21,4,8,1,1,1,8,21,6,7,0,0,2,0,21,0,101
1989Q1,0625,6,0,10,2,1,0,0,1,2,11,2,5,0,0,1,0,4,0,39
1989Q1,0626,6,0,2,0,0,0,0,0,3,16,3,2,0,0,0,0,8,0,34
1989Q1,0627,6,0,8,0,2,1,0,1,3,13,1,3,0,1,0,1,9,0,43
1989Q1,0628,6,1,13,2,2,5,0,3,11,37,7,6,1,0,11,1,36,0,136
1989Q1,0629,6,0,14,1,8,1,0,0,4,16,4,4,0,0,1,0,12,0,65
1989Q1,0631,6,0,5,0,0,0,0,0,1,6,0,3,0,0,0,0,1,0,16
1989Q1,0632,6,4,13,2,2,1,0,0,1,22,7,7,0,0,9,0,15,0,83
1989Q1,0636,6,7,33,5,20,14,0,1,40,50,7,12,5,1,32,1,43,1,272
1989Q1,0637,6,2,2,0,6,3,0,1,4,37,1,0,2,1,4,1,20,0,84
1989Q1,0638,6,4,9,2,10,3,0,1,23,33,8,3,3,0,11,1,42,0,153
1989Q1,0639,6,4,16,2,5,3,0,0,9,38,7,6,2,1,2,1,22,0,118
1989Q1,0642,6,0,9,0,4,3,0,0,2,18,2,0,1,0,8,0,16,0,63
1989Q1,0643,6,5,77,6,12,7,2,3,38,91,18,10,3,2,19,3,75,1,372
1989Q1,0645,6,11,45,6,17,7,1,7,32,84,16,14,4,3,28,3,48,0,326
1989Q1,0646,6,18,14,11,28,11,0,1,46,50,13,16,2,1,32,2,52,0,297
1989Q1,0647,6,6,9,3,8,2,0,3,14,49,3,4,3,0,30,0,30,0,164
1989Q1,0649,6,12,11,2,7,7,1,5,30,61,7,7,3,1,19,1,51,0,225
1989Q1,0665,6,8,16,13,11,3,0,1,13,32,5,9,3,1,14,1,35,0,165
1989Q1,0666,6,15,25,9,10,10,0,1,24,46,17,11,3,0,25,3,54,1,254
1989Q1,0667,6,11,19,9,16,4,0,1,29,52,8,10,2,2,48,0,77,0,288
1989Q1,0669,6,8,7,3,18,5,0,1,19,53,5,4,2,4,22,0,49,0,200
1989Q1,0671,6,13,17,7,8,7,1,1,9,42,6,13,1,0,6,2,31,0,164
1989Q1,0672,6,22,17,4,14,1,0,1,5,30,5,10,0,0,25,2,48,0,184
1989Q1,0674,6,4,5,5,15,1,0,0,7,17,5,7,0,0,3,0,30,0,99
1989Q1,0675,6,1,11,1,8,2,0,2,4,36,6,7,1,1,12,1,44,0,137
1989Q1,0676,6,6,22,4,15,6,1,0,18,49,8,6,4,0,8,2,39,1,189
1989Q1,0677,6,5,7,4,9,8,0,0,14,16,5,8,1,1,5,0,46,1,130
1989Q1,0678,6,6,2,2,5,4,0,0,10,15,7,0,1,0,4,1,32,0,89
1989Q1,0679,6,0,2,1,1,0,0,0,6,4,4,0,0,2,0,0,11,0,31
1989Q1,0691,6,13,10,3,6,1,0,0,1,11,3,2,4,0,5,1,19,1,80
1989Q1,0692,6,0,6,1,7,3,0,0,2,20,4,2,1,0,2,1,21,0,70
1989Q1,0693,6,1,0,0,4,0,0,0,1,5,1,0,0,0,1,0,3,0,16
1989Q1,0694,6,2,2,0,0,2,0,0,0,4,0,0,0,0,2,0,3,0,15
1989Q1,0695,6,0,4,0,2,3,0,1,1,5,0,1,0,0,0,0,12,0,29
1989Q1,0696,6,6,11,0,2,0,0,0,4,26,4,3,0,0,3,2,23,0,84
1989Q1,0697,6,1,21,14,16,6,0,0,8,27,12,2,1,3,10,1,52,0,174
1989Q1,0699,6,2,20,1,10,3,0,1,17,29,9,2,0,2,6,0,63,1,166
1989Q1,0700,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
1989Q1,0701,7,11,7,1,5,6,0,1,8,25,11,24,7,1,52,0,30,0,189
1989Q1,0702,7,13,9,4,1,4,0,0,3,15,5,2,0,2,10,0,19,1,88
1989Q1,0703,7,6,7,3,5,7,0,0,2,25,2,5,3,3,7,1,26,0,102
1989Q1,0704,7,3,5,0,4,1,0,0,1,8,0,1,0,0,9,0,11,0,43
1989Q1,0705,7,3,7,0,2,0,0,0,1,6,2,3,0,0,1,0,11,0,36
1989Q1,0706,7,6,5,5,3,0,0,0,1,11,0,1,1,1,1,0,15,0,50
1989Q1,0707,7,7,7,1,3,3,0,0,0,8,0,2,1,0,1,0,8,0,41
1989Q1,0708,7,2,17,3,8,2,0,0,3,20,3,1,2,2,4,0,36,0,103
1989Q1,0709,7,8,29,7,9,4,0,0,21,22,3,2,0,1,14,0,40,0,160
1989Q1,0713,7,0,0,0,2,1,0,0,0,3,1,2,0,0,5,0,2,0,16
1989Q1,0714,7,3,2,0,7,2,0,0,3,17,4,5,0,6,28,1,19,1,98
1989Q1,0715,7,1,9,1,3,1,0,0,2,6,1,5,2,0,2,1,12,0,46
1989Q1,0721,7,4,9,3,3,1,0,0,1,10,1,8,2,1,8,0,16,0,67
1989Q1,0723,7,4,1,2,3,0,0,0,1,13,0,4,0,0,13,0,12,0,53
