quarter,RD,division,burg.bus,burg.res,burg.oth,robb.st,robb.oth,murder,rape,aggr.assault,burg.from.auto,theft.from.auto,grand.theft,theft.from.pers,purse.snatch,other.theft,bike.theft,auto.theft,bunco,total
1999Q1,0415,4,1,1,0,5,1,1,0,6,2,12,2,1,0,3,0,4,0,39
1999Q1,0416,4,0,0,4,0,0,0,0,4,6,3,0,0,0,1,0,1,0,19
1999Q1,0421,4,2,3,1,4,0,0,1,3,6,4,4,1,0,3,0,3,0,35
1999Q1,0422,4,2,4,0,0,1,0,0,6,4,7,1,0,0,10,1,4,0,40
1999Q1,0423,4,1,2,1,0,1,1,0,2,0,4,1,1,0,3,0,3,0,20
1999Q1,0424,4,1,1,3,0,1,0,0,15,4,3,2,0,0,3,0,8,0,41
1999Q1,0427,4,1,6,1,1,1,1,0,14,1,11,0,0,0,4,0,5,0,46
1999Q1,0428,4,1,1,0,2,1,0,0,6,0,7,0,0,0,6,0,3,0,27
1999Q1,0429,4,0,1,0,2,0,0,0,14,1,18,2,0,0,3,1,4,0,46
1999Q1,0437,4,2,4,3,0,1,0,0,7,3,10,2,0,0,2,0,6,0,40
1999Q1,0438,4,0,4,3,1,0,0,1,9,11,6,1,0,0,3,0,10,0,49
1999Q1,0439,4,2,2,1,0,0,1,0,9,3,13,0,0,0,3,0,10,0,44
1999Q1,0441,4,0,0,1,1,1,0,0,3,0,2,1,0,0,0,0,1,0,10
1999Q1,0442,4,0,0,0,1,0,0,0,2,0,4,1,0,0,2,0,2,0,12
1999Q1,0443,4,2,1,0,3,0,0,0,7,30,27,13,1,0,27,0,20,0,131
1999Q1,0445,4,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,6
1999Q1,0448,4,0,5,2,5,0,0,0,6,2,0,1,0,0,2,0,4,0,27
1999Q1,0449,4,1,1,2,0,0,1,0,15,6,7,0,0,0,1,0,8,1,43
1999Q1,0451,4,0,2,0,1,0,1,0,7,0,0,0,0,0,4,0,3,0,18
1999Q1,0452,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,5
1999Q1,0453,4,0,2,0,2,2,0,0,8,5,4,2,0,0,6,0,4,0,35
1999Q1,0455,4,0,1,0,5,1,0,0,14,3,12,0,0,0,7,0,1,0,44
1999Q1,0457,4,1,0,0,4,2,1,0,27,5,5,0,0,0,4,0,7,0,56
1999Q1,0459,4,0,2,0,2,1,0,0,21,0,6,0,0,0,1,0,4,0,37
1999Q1,0462,4,0,2,0,0,2,0,0,0,1,13,2,1,0,2,0,2,0,25
1999Q1,0463,4,0,1,1,7,2,0,0,14,9,11,0,0,0,4,0,6,0,55
1999Q1,0466,4,0,1,0,4,3,0,0,4,4,9,3,1,0,3,0,7,0,39
1999Q1,0467,4,1,2,3,5,2,0,1,10,4,12,1,0,0,8,0,10,0,59
1999Q1,0468,4,0,3,0,0,6,2,1,6,2,15,1,0,1,0,0,6,0,43
1999Q1,0469,4,0,0,0,2,2,0,0,1,2,9,0,0,0,2,0,5,0,23
1999Q1,0471,4,7,1,3,1,2,0,0,5,1,4,2,0,0,5,0,5,0,36
1999Q1,0473,4,0,1,0,4,3,0,0,6,1,7,1,0,0,3,0,6,0,32
1999Q1,0477,4,0,5,0,1,2,0,0,8,8,2,1,0,0,5,0,4,0,36
1999Q1,0478,4,0,2,1,3,3,0,0,9,1,15,1,0,0,7,0,7,0,49
1999Q1,0479,4,0,2,1,1,0,1,0,1,3,1,0,0,0,3,1,3,0,17
1999Q1,0483,4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3
1999Q1,0487,4,0,3,0,2,0,0,0,2,0,0,0,0,0,1,0,1,0,9
1999Q1,0488,4,0,3,0,1,1,0,0,2,0,0,0,0,0,0,0,2,0,9
1999Q1,0491,4,1,0,0,1,0,0,0,1,10,7,0,0,0,11,0,11,0,42
1999Q1,0497,4,6,2,2,4,3,0,1,20,13,47,4,0,0,3,0,40,0,145
1999Q1,0499,4,0,0,0,0,1,0,0,10,1,5,1,0,0,1,0,16,0,35
1999Q1,0500,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1999Q1,0501,5,9,4,0,1,1,0,0,8,4,5,1,0,0,8,0,5,0,46
1999Q1,0502,5,0,0,2,0,2,0,0,1,1,1,0,0,0,3,0,1,0,11
1999Q1,0503,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
1999Q1,0504,5,1,11,2,2,0,1,0,24,7,4,5,0,0,5,0,7,0,69
1999Q1,0505,5,0,0,0,0,0,0,0,0,5,2,7,0,0,3,0,0,0,17
1999Q1,0506,5,2,3,0,5,1,0,1,9,3,6,2,0,0,4,0,7,0,43
1999Q1,0507,5,2,8,0,2,1,0,0,15,8,2,3,0,0,3,0,13,0,57
1999Q1,0508,5,0,6,0,0,0,0,0,2,0,1,1,0,0,4,0,3,0,17
1999Q1,0509,5,1,3,2,1,2,0,0,5,1,9,4,0,0,1,0,6,0,35
1999Q1,0511,5,2,9,0,5,2,0,1,14,3,9,3,0,0,10,0,12,0,70
1999Q1,0512,5,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,4
1999Q1,0513,5,0,1,2,4,2,0,0,12,9,10,4,0,1,9,1,18,0,73
1999Q1,0514,5,3,8,5,2,0,0,0,5,6,4,4,0,0,1,1,11,0,50
1999Q1,0515,5,1,9,0,0,2,0,1,8,5,3,0,0,0,7,0,6,0,42
1999Q1,0516,5,0,8,3,4,3,0,0,12,3,11,2,0,1,3,0,9,0,59
1999Q1,0517,5,6,5,3,2,3,0,0,9,6,10,3,0,0,12,0,10,0,69
1999Q1,0519,5,1,6,7,1,2,1,0,8,9,10,7,0,0,6,0,24,0,82
1999Q1,0521,5,0,5,3,0,0,1,0,3,11,5,2,0,0,10,0,5,0,45
1999Q1,0523,5,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,5
1999Q1,0524,5,2,6,4,0,0,0,1,6,8,7,1,0,0,7,0,9,0,51
1999Q1,0525,5,11,10,1,6,5,0,0,30,14,17,4,0,0,19,1,20,0,138
1999Q1,0527,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4
1999Q1,0529,5,5,4,3,3,2,0,0,16,6,13,3,1,1,4,0,22,0,83
1999Q1,0541,5,2,1,1,1,1,0,0,5,3,1,1,0,0,3,0,3,0,22
1999Q1,0551,5,0,6,1,1,0,0,0,5,6,2,3,0,0,6,0,1,0,31
1999Q1,0555,5,1,2,0,2,1,0,0,7,1,3,1,0,0,4,0,4,0,26
1999Q1,0557,5,4,3,0,5,4,0,0,10,10,7,3,0,0,16,0,6,1,69
1999Q1,0558,5,6,6,4,8,2,0,1,20,11,7,6,1,0,10,0,8,0,90
1999Q1,0559,5,0,0,0,0,1,0,0,0,0,0,6,0,0,3,0,6,0,16
1999Q1,0561,5,1,0,2,0,1,0,0,1,3,3,2,0,0,6,0,3,0,22
1999Q1,0562,5,1,6,3,0,0,0,0,2,8,5,1,0,0,1,0,4,0,31
1999Q1,0563,5,1,13,9,2,2,0,0,24,7,9,7,2,1,10,0,10,1,98
1999Q1,0565,5,1,2,1,3,2,0,0,5,6,1,0,0,0,8,0,8,1,38
1999Q1,0567,5,0,9,1,3,3,0,0,29,14,11,4,0,0,14,0,6,0,94
1999Q1,0569,5,0,0,1,0,0,0,0,2,6,3,4,0,0,2,0,3,0,21
1999Q1,0581,5,2,3,0,0,2,0,0,1,5,2,1,0,0,2,0,1,0,19
1999Q1,0583,5,0,2,1,0,0,0,0,4,4,2,4,0,0,4,0,0,0,21
1999Q1,0584,5,0,0,1,0,0,0,0,2,2,1,0,0,0,3,0,3,0,12
1999Q1,0585,5,0,6,10,0,0,0,0,17,20,5,6,0,0,7,0,10,0,81
1999Q1,0587,5,0,2,1,2,0,1,1,5,7,4,3,0,0,1,0,4,0,31
1999Q1,0589,5,0,2,0,1,1,1,0,1,2,4,3,0,0,5,0,10,0,30
1999Q1,0600,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1999Q1,0604,6,0,0,0,0,0,0,0,1,4,3,1,0,0,1,0,0,0,10
1999Q1,0609,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10
1999Q1,0615,6,0,5,1,0,0,0,0,0,8,1,1,0,0,0,0,1,0,17
1999Q1,0621,6,0,0,0,0,0,0,0,0,2,2,2,0,0,1,0,1,0,8
1999Q1,0622,6,0,4,1,1,1,0,1,1,6,1,3,0,0,0,0,10,0,29
1999Q1,0625,6,0,2,0,0,1,0,0,1,2,4,4,0,0,0,0,3,0,17
1999Q1,0626,6,0,2,0,0,0,0,0,2,8,2,4,0,0,0,0,4,0,22
1999Q1,0627,6,0,3,0,0,0,0,0,0,10,3,3,0,0,1,0,9,0,29
1999Q1,0628,6,3,5,0,1,0,0,0,3,10,6,2,0,0,6,0,21,0,57
1999Q1,0629,6,0,2,1,0,0,0,0,0,3,3,1,0,0,4,0,2,0,16
1999Q1,0631,6,0,3,0,2,0,0,1,0,7,1,1,1,0,1,0,2,0,19
1999Q1,0632,6,3,8,0,3,4,1,0,16,5,8,12,0,0,20,0,18,0,98
1999Q1,0635,6,0,0,0,0,0,0,1,2,2,1,1,0,0,7,0,4,0,18
1999Q1,0636,6,2,11,1,10,2,0,4,22,15,12,7,2,0,13,0,14,0,115
1999Q1,0637,6,1,0,1,0,2,0,1,7,10,5,2,0,0,4,0,3,0,36
1999Q1,0638,6,1,4,0,5,4,1,0,15,1,8,2,0,0,15,0,12,0,68
1999Q1,0639,6,1,3,0,3,2,0,0,13,18,4,3,0,0,2,0,10,0,59
1999Q1,0642,6,1,4,0,1,4,0,1,9,10,6,2,0,0,1,0,10,0,49
1999Q1,0643,6,1,6,1,7,2,0,2,8,22,9,4,0,0,14,0,20,0,96
1999Q1,0644,6,3,2,0,1,0,0,0,7,18,1,1,0,0,3,0,13,0,49
1999Q1,0645,6,4,10,0,7,6,0,2,25,31,16,17,5,1,50,0,13,0,187
1999Q1,0646,6,5,8,5,17,4,1,1,20,14,7,5,5,1,22,0,15,0,130
1999Q1,0647,6,3,4,2,4,2,0,1,11,11,4,1,1,0,8,0,6,1,59
1999Q1,0649,6,2,2,1,4,2,0,1,27,6,8,5,0,0,9,0,13,1,81
1999Q1,0665,6,6,4,8,11,2,0,0,16,30,8,7,1,0,9,0,15,0,117
1999Q1,0666,6,1,8,0,3,0,0,0,22,19,9,7,2,1,24,0,24,0,120
1999Q1,0667,6,1,3,2,3,2,0,0,6,7,2,1,0,0,8,0,10,0,45
1999Q1,0668,6,10,4,3,4,4,0,0,10,5,8,5,3,0,70,0,10,0,136
1999Q1,0669,6,4,3,2,4,5,0,0,16,5,8,3,2,0,21,0,13,0,86
1999Q1,0671,6,4,2,0,5,1,0,1,6,11,15,10,2,0,10,0,24,0,91
1999Q1,0672,6,4,5,0,4,4,0,0,4,42,5,3,1,0,13,0,23,0,108
1999Q1,0674,6,0,0,1,1,2,0,0,0,9,1,1,1,0,7,0,14,0,37
1999Q1,0676,6,2,7,2,4,1,0,0,23,14,12,4,1,0,15,0,16,1,102
1999Q1,0677,6,3,2,2,1,6,0,0,15,5,5,6,1,1,1,0,10,0,58
1999Q1,0678,6,1,3,0,1,4,0,0,7,1,1,3,0,0,3,0,5,0,29
1999Q1,0679,6,0,0,1,1,1,0,0,2,5,0,1,0,0,0,0,4,0,15
1999Q1,0691,6,0,0,2,4,0,0,0,3,8,6,6,0,0,2,0,13,0,44
1999Q1,0692,6,0,2,0,2,0,0,1,3,11,2,2,0,0,4,0,12,0,39
1999Q1,0693,6,0,0,0,0,0,0,0,1,2,1,1,0,0,2,0,1,0,8
1999Q1,0694,6,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,5
1999Q1,0697,6,2,2,1,2,5,0,1,5,11,10,8,0,0,12,0,15,0,74
1999Q1,0699,6,1,2,1,6,0,0,2,20,11,7,2,0,1,3,0,15,0,71
1999Q1,0700,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1999Q1,0701,7,17,8,1,4,0,0,0,7,14,6,40,0,0,87,0,8,0,192
