quarter,RD,division,burg.bus,burg.res,burg.oth,robb.st,robb.oth,murder,rape,aggr.assault,burg.from.auto,theft.from.auto,grand.theft,theft.from.pers,purse.snatch,other.theft,bike.theft,auto.theft,bunco,total
1998Q1,0144,1,1,2,0,2,3,0,0,8,5,1,1,2,0,1,0,0,0,26
1998Q1,0145,1,0,1,1,9,4,0,1,2,1,1,1,1,0,4,0,0,0,26
1998Q1,0146,1,2,0,0,3,0,0,0,1,3,2,2,2,0,3,0,2,0,20
1998Q1,0147,1,0,0,0,10,3,0,0,4,0,1,0,1,0,0,0,0,0,19
1998Q1,0148,1,0,2,0,4,0,0,0,1,1,4,1,1,1,0,0,1,0,16
1998Q1,0151,1,3,0,2,2,0,0,0,0,5,0,8,0,0,5,0,3,0,28
1998Q1,0152,1,11,2,5,6,3,0,0,4,10,4,15,3,1,22,0,2,0,88
1998Q1,0153,1,0,12,0,13,6,0,1,15,7,4,5,7,1,47,0,4,0,122
1998Q1,0154,1,0,9,1,11,3,0,0,11,8,2,1,1,0,5,0,4,0,56
1998Q1,0155,1,0,2,0,3,0,0,0,5,1,4,0,0,0,6,0,0,0,21
1998Q1,0156,1,0,2,0,11,1,0,0,12,2,0,4,0,0,10,0,0,0,42
1998Q1,0157,1,2,5,0,8,0,0,0,17,0,1,1,1,0,3,0,2,0,40
1998Q1,0158,1,3,0,1,10,1,0,0,6,4,3,4,0,1,3,0,1,0,37
1998Q1,0159,1,5,0,0,7,1,0,0,4,11,7,2,0,0,4,0,5,0,46
1998Q1,0161,1,3,0,2,2,0,0,0,0,6,0,7,0,2,3,0,1,0,26
1998Q1,0162,1,4,3,3,9,5,0,1,8,14,5,9,4,1,31,0,5,0,102
1998Q1,0163,1,1,3,1,12,5,0,0,5,2,4,4,5,1,3,0,5,0,51
1998Q1,0164,1,1,1,0,5,2,0,0,9,0,2,0,1,0,6,0,0,0,27
1998Q1,0165,1,1,0,0,1,0,0,0,1,0,0,0,2,0,1,0,2,0,8
1998Q1,0166,1,0,0,0,6,0,0,0,5,3,2,2,0,0,5,0,0,0,23
1998Q1,0171,1,0,3,0,2,2,0,0,3,3,1,2,1,0,3,0,5,0,25
1998Q1,0174,1,2,3,1,4,4,0,0,8,2,1,0,1,0,8,0,5,0,39
1998Q1,0176,1,3,0,0,5,3,0,0,1,11,3,1,0,0,2,0,3,0,32
1998Q1,0181,1,0,0,0,0,1,0,0,1,7,4,15,5,0,9,0,4,0,46
1998Q1,0182,1,4,1,2,5,0,0,0,7,18,3,7,2,0,4,0,15,0,68
1998Q1,0185,1,9,0,2,2,2,0,2,2,34,6,13,16,1,7,0,11,1,108
1998Q1,0191,1,0,2,0,1,0,0,0,2,6,1,1,0,0,2,0,3,0,18
1998Q1,0192,1,2,1,1,0,0,0,3,5,12,4,9,0,0,3,0,8,1,49
1998Q1,0195,1,5,0,0,4,1,0,0,3,20,8,3,0,0,5,0,7,0,56
1998Q1,0211,2,1,3,3,4,2,1,0,7,5,2,2,0,1,8,0,21,1,61
1998Q1,0212,2,0,4,1,3,1,0,0,19,14,7,0,0,0,10,0,15,0,74
1998Q1,0213,2,0,4,2,3,1,0,0,18,6,6,4,0,0,4,0,24,0,72
1998Q1,0214,2,0,1,1,2,3,1,2,13,4,3,1,0,1,6,0,16,0,54
1998Q1,0215,2,0,2,1,3,3,0,0,18,8,11,4,0,0,2,0,16,0,68
1998Q1,0217,2,0,4,0,4,3,0,0,7,4,9,2,0,0,4,0,11,0,48
1998Q1,0219,2,0,2,0,1,0,0,0,3,5,2,0,0,0,6,0,4,0,23
1998Q1,0221,2,1,6,1,5,1,0,1,17,8,3,2,0,0,6,0,18,0,69
1998Q1,0222,2,2,1,2,1,1,0,2,5,9,4,1,0,0,3,0,8,0,39
1998Q1,0224,2,0,1,0,1,0,0,0,10,2,8,0,0,0,1,0,4,0,27
1998Q1,0231,2,0,7,1,5,5,0,0,8,9,11,2,1,0,4,0,13,0,66
1998Q1,0232,2,0,8,0,9,1,0,0,24,7,3,2,0,0,9,0,11,0,74
1998Q1,0233,2,1,4,1,6,1,0,1,14,15,5,3,0,0,4,0,15,0,70
1998Q1,0234,2,0,19,2,14,2,2,1,15,13,10,3,0,0,8,0,20,0,109
1998Q1,0235,2,0,3,1,1,7,0,0,11,4,6,1,0,0,1,0,14,0,49
1998Q1,0236,2,0,8,2,2,7,0,0,15,4,8,1,0,1,9,0,11,0,68
1998Q1,0237,2,1,4,0,3,1,0,0,13,8,14,2,0,0,5,0,11,0,62
1998Q1,0238,2,0,5,0,1,1,0,0,7,1,10,1,0,0,2,0,3,0,31
1998Q1,0239,2,0,0,0,1,1,0,0,4,2,0,0,0,0,0,0,2,0,10
1998Q1,0241,2,1,14,1,5,4,0,1,32,6,7,5,0,2,9,0,14,0,101
1998Q1,0242,2,1,8,4,10,4,0,0,17,20,13,6,1,2,12,0,8,0,106
1998Q1,0243,2,1,5,0,9,5,1,0,14,12,8,0,0,0,19,0,11,0,85
1998Q1,0244,2,0,6,0,4,1,0,1,27,24,6,1,1,1,6,0,11,0,89
1998Q1,0245,2,1,9,1,17,4,2,2,23,11,5,3,0,3,6,0,6,0,93
1998Q1,0246,2,1,9,1,10,6,0,3,29,3,6,5,1,0,10,0,6,1,91
1998Q1,0247,2,0,8,0,3,1,0,0,19,8,5,1,0,0,2,0,4,0,51
1998Q1,0249,2,3,2,1,9,2,0,0,4,10,6,3,1,0,6,0,3,0,50
1998Q1,0251,2,10,9,7,10,4,0,2,19,10,2,3,1,0,12,0,13,0,102
1998Q1,0252,2,3,2,3,3,2,0,0,12,8,4,2,0,0,5,0,5,0,49
1998Q1,0256,2,0,1,0,7,1,0,1,5,2,2,3,1,1,3,0,2,0,29
1998Q1,0257,2,2,5,2,6,4,0,2,17,2,6,2,0,0,7,0,3,0,58
1998Q1,0264,2,1,2,2,3,1,0,0,12,2,4,0,0,0,4,0,6,0,37
1998Q1,0266,2,0,3,0,6,6,0,0,20,1,2,1,0,0,10,0,5,0,54
1998Q1,0267,2,0,2,2,5,1,0,1,12,1,2,0,1,0,2,0,1,0,30
1998Q1,0269,2,0,2,1,7,0,0,1,11,3,1,2,0,0,3,0,4,0,35
1998Q1,0273,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1998Q1,0275,2,2,6,1,7,6,0,0,17,5,6,3,0,0,9,0,12,0,74
1998Q1,0276,2,0,1,0,6,2,0,0,16,2,3,0,0,2,3,0,6,0,41
1998Q1,0279,2,1,2,1,1,1,0,0,4,4,4,1,0,0,1,0,0,0,20
1998Q1,0281,2,1,1,1,1,1,0,1,8,0,2,1,1,0,6,0,8,0,32
1998Q1,0282,2,8,2,2,5,6,1,2,19,3,5,3,0,0,4,0,11,0,71
1998Q1,0286,2,3,4,1,10,5,1,0,21,4,10,0,0,0,3,0,4,0,66
1998Q1,0289,2,0,0,0,2,0,0,1,4,1,1,0,0,0,0,0,4,1,14
1998Q1,0291,2,0,1,0,0,1,0,0,4,2,5,1,0,0,5,0,5,0,24
1998Q1,0292,2,0,1,1,2,1,0,1,4,1,2,1,0,0,1,0,3,0,18
1998Q1,0296,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,6
1998Q1,0299,2,1,3,0,6,1,1,0,11,2,8,0,0,0,7,0,4,0,44
1998Q1,0300,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1998Q1,0301,3,1,2,0,0,0,0,0,4,2,1,1,0,0,1,0,1,0,13
1998Q1,0303,3,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,2,0,6
1998Q1,0305,3,0,1,1,0,1,0,0,3,2,0,0,1,0,1,0,2,0,12
1998Q1,0307,3,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,7
1998Q1,0309,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3
1998Q1,0311,3,1,4,6,10,0,2,1,10,10,1,2,0,0,6,0,4,0,57
1998Q1,0312,3,0,9,3,5,3,0,1,9,3,1,1,0,0,3,0,1,0,39
1998Q1,0313,3,0,3,1,3,2,0,0,5,1,2,1,1,0,1,0,3,0,23
1998Q1,0314,3,0,5,3,1,3,0,1,21,1,5,3,0,0,5,0,9,0,57
1998Q1,0315,3,0,2,3,0,0,0,1,8,5,1,2,0,0,5,0,3,0,30
1998Q1,0316,3,0,2,2,3,0,0,1,2,4,3,1,0,0,4,0,6,0,28
1998Q1,0317,3,0,2,0,5,2,0,1,7,0,2,0,0,0,3,0,2,0,24
1998Q1,0318,3,0,0,0,2,0,0,1,5,4,1,0,1,0,2,0,3,0,19
1998Q1,0319,3,1,4,1,6,2,1,1,13,11,5,0,0,0,7,0,8,0,60
1998Q1,0321,3,1,4,2,1,3,0,0,2,1,3,2,0,0,12,0,9,0,40
1998Q1,0326,3,0,4,2,8,5,0,0,10,6,2,2,0,0,2,0,16,0,57
1998Q1,0327,3,0,4,0,1,3,0,0,5,17,5,1,0,0,12,0,14,0,62
1998Q1,0328,3,0,7,0,2,1,0,0,2,33,17,10,1,0,25,0,11,0,109
1998Q1,0329,3,0,1,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,6
1998Q1,0331,3,1,1,1,4,0,1,0,8,2,3,2,0,0,7,0,6,0,36
1998Q1,0332,3,1,6,1,1,0,0,0,7,1,0,1,1,0,2,0,4,0,25
1998Q1,0333,3,1,6,0,3,1,0,0,8,3,1,1,0,0,5,0,9,0,38
1998Q1,0334,3,2,4,3,5,3,0,1,19,6,4,0,0,1,3,0,7,0,58
1998Q1,0335,3,0,3,5,2,2,0,0,8,3,3,0,0,0,2,0,7,0,35
1998Q1,0336,3,0,3,0,2,1,0,0,5,1,0,1,1,0,3,0,9,0,26
1998Q1,0337,3,1,4,0,7,0,0,0,4,6,1,1,0,0,4,0,9,0,37
1998Q1,0338,3,0,6,0,5,2,0,3,3,12,2,4,0,0,11,0,9,0,57
1998Q1,0341,3,0,15,0,1,0,0,1,6,2,1,0,0,0,4,1,5,0,36
1998Q1,0343,3,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,6
1998Q1,0351,3,0,0,1,1,2,0,0,5,0,0,3,0,0,24,0,2,0,38
1998Q1,0353,3,2,3,0,2,2,0,0,3,0,0,2,0,0,3,0,2,0,19
1998Q1,0354,3,0,11,2,2,0,1,0,13,3,3,1,1,0,9,0,10,0,56
1998Q1,0355,3,1,6,0,2,1,0,0,8,2,4,2,0,1,4,0,10,1,42
1998Q1,0356,3,0,5,8,9,2,0,1,6,2,3,3,0,0,6,0,13,0,58
1998Q1,0357,3,0,4,0,9,2,0,0,11,7,5,4,0,1,3,0,8,0,54
1998Q1,0358,3,0,3,3,2,1,0,1,1,38,11,27,0,0,118,0,6,2,213
1998Q1,0359,3,0,0,1,1,0,0,0,2,2,2,0,0,1,3,0,1,0,13
1998Q1,0361,3,0,7,1,5,3,0,0,20,7,5,0,1,2,10,0,24,0,85
1998Q1,0362,3,0,13,2,3,3,0,0,24,4,6,4,0,1,16,0,17,0,93
1998Q1,0363,3,7,8,0,8,10,2,1,17,3,13,16,0,2,82,0,32,0,201
1998Q1,0373,3,0,5,0,1,1,0,1,5,3,2,1,0,1,8,0,6,0,34
1998Q1,0374,3,0,10,0,0,1,0,1,7,1,0,2,0,1,2,0,6,0,31
1998Q1,0375,3,0,7,3,4,3,0,2,8,4,2,6,0,0,4,0,6,0,49
1998Q1,0376,3,0,3,1,12,1,0,0,19,15,4,1,0,0,7,0,12,0,75
1998Q1,0377,3,0,7,4,14,3,0,2,27,11,4,2,0,0,7,0,11,0,92
1998Q1,0378,3,0,0,1,1,0,0,0,5,4,2,2,1,0,5,0,10,0,31
1998Q1,0391,3,0,8,0,3,1,0,0,10,4,1,2,0,0,9,0,13,0,51
1998Q1,0392,3,0,4,3,10,5,0,0,20,3,2,5,0,0,6,0,11,1,70
1998Q1,0393,3,1,2,6,6,9,0,1,11,5,7,6,1,0,9,0,21,0,85
1998Q1,0394,3,1,1,2,1,1,0,0,1,2,1,2,0,0,1,0,4,0,17
1998Q1,0395,3,0,14,1,7,5,0,1,18,6,3,1,1,2,12,0,17,0,88
1998Q1,0397,3,2,16,4,9,8,0,1,21,14,10,4,0,1,13,0,19,0,122
1998Q1,0398,3,2,14,1,20,6,0,0,35,11,28,6,1,1,8,0,18,0,151
1998Q1,0399,3,1,0,0,3,0,0,0,1,0,2,0,0,0,15,0,0,0,22
1998Q1,0400,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1998Q1,0401,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,5
1998Q1,0402,4,0,1,0,0,0,0,0,2,1,1,1,1,0,2,0,8,0,17
1998Q1,0404,4,0,4,0,1,2,0,0,9,0,3,0,1,0,0,0,0,0,20
1998Q1,0406,4,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,9,0,16
1998Q1,0407,4,0,3,0,3,0,0,0,5,3,4,1,0,0,0,0,1,0,20
1998Q1,0408,4,2,3,2,0,1,0,1,4,1,5,2,0,0,4,0,4,1,30
1998Q1,0409,4,1,6,2,0,0,0,0,12,10,4,1,0,0,3,0,10,0,49
1998Q1,0411,4,2,0,0,1,1,0,0,2,3,3,0,0,0,2,0,0,0,14
1998Q1,0412,4,2,0,2,0,1,0,0,3,8,7,2,0,0,4,0,5,0,34
1998Q1,0413,4,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,2,0,9
1998Q1,0414,4,0,1,0,0,0,0,0,1,0,6,0,0,0,0,0,4,0,12
1998Q1,0415,4,0,2,0,2,2,0,0,9,15,7,0,1,0,5,0,5,1,49
1998Q1,0416,4,0,0,0,0,2,0,0,9,0,8,1,0,0,2,0,5,0,27
1998Q1,0421,4,1,0,0,1,2,0,0,13,9,8,2,0,0,3,0,6,0,45
1998Q1,0422,4,0,3,0,0,5,1,0,10,6,0,0,0,0,1,0,13,0,39
1998Q1,0423,4,2,1,2,2,4,0,0,1,4,9,0,0,0,2,0,8,0,35
1998Q1,0424,4,0,7,0,1,2,0,0,17,0,13,2,0,0,3,0,5,0,50
1998Q1,0427,4,1,5,1,1,2,0,0,8,2,12,0,0,0,9,0,5,0,46
1998Q1,0428,4,2,4,4,0,0,0,3,4,4,5,3,0,0,4,0,9,0,42
1998Q1,0429,4,1,11,4,0,3,0,0,8,10,5,1,0,0,7,0,13,0,63
1998Q1,0437,4,0,1,10,1,0,0,1,8,7,5,1,0,0,1,0,7,1,43
1998Q1,0438,4,0,3,2,0,2,0,0,5,2,13,2,0,0,9,0,19,0,57
1998Q1,0439,4,1,9,0,0,0,0,0,8,10,4,1,1,0,4,0,15,0,53
1998Q1,0441,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1998Q1,0442,4,0,0,0,0,2,0,0,2,2,1,0,0,0,4,0,1,0,12
1998Q1,0443,4,0,1,3,2,1,0,1,5,15,14,17,0,0,9,0,14,0,82
1998Q1,0445,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,5
1998Q1,0448,4,0,1,1,3,2,0,0,11,0,13,2,0,0,7,0,9,0,49
1998Q1,0449,4,0,7,0,3,2,1,0,13,3,5,1,0,0,6,0,4,0,45
1998Q1,0451,4,0,1,0,1,1,0,0,4,1,0,1,0,0,2,0,4,0,15
1998Q1,0452,4,0,0,0,4,0,0,0,2,1,8,0,0,0,1,0,0,0,16
1998Q1,0453,4,0,3,1,4,2,0,0,8,6,13,1,1,0,7,0,6,0,52
1998Q1,0455,4,1,1,0,3,0,1,1,10,5,5,0,0,0,1,0,10,0,38
1998Q1,0457,4,1,5,2,2,2,0,0,16,14,6,1,0,0,4,0,12,0,65
1998Q1,0459,4,0,2,4,5,0,0,0,10,0,2,3,0,0,0,0,1,0,27
1998Q1,0462,4,0,0,1,2,0,0,0,4,2,6,0,0,0,1,0,6,0,22
1998Q1,0463,4,1,2,3,6,6,0,0,18,9,20,1,1,1,4,0,9,0,81
1998Q1,0466,4,0,2,0,3,1,1,1,12,12,12,1,0,0,0,0,5,0,50
1998Q1,0467,4,0,8,0,2,1,0,0,5,4,7,0,0,0,8,0,15,0,50
1998Q1,0468,4,0,7,1,1,3,0,0,7,4,3,0,0,0,1,0,2,0,29
1998Q1,0469,4,0,1,1,0,7,0,0,1,0,0,1,0,0,3,0,6,0,20
1998Q1,0471,4,3,1,0,1,4,0,0,4,3,4,2,0,0,5,0,7,0,34
1998Q1,0473,4,0,1,0,3,2,0,0,11,7,5,3,0,0,3,0,3,0,38
1998Q1,0477,4,0,1,1,4,5,0,0,7,5,9,0,0,0,4,0,6,0,42
1998Q1,0478,4,0,5,0,2,5,0,0,1,4,4,2,1,0,9,0,6,0,39
1998Q1,0479,4,2,2,1,2,2,0,0,12,2,1,0,0,0,2,0,1,0,27
1998Q1,0483,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1998Q1,0487,4,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,1,1,7
1998Q1,0488,4,1,2,0,0,2,0,0,6,1,2,0,0,0,1,0,5,0,20
1998Q1,0491,4,6,1,0,1,3,0,0,3,6,10,2,0,0,15,0,22,0,69
1998Q1,0497,4,12,1,6,7,4,0,1,19,9,14,6,0,0,5,0,36,1,121
1998Q1,0499,4,0,1,0,2,3,0,0,4,4,2,0,0,0,2,0,15,0,33
1998Q1,0500,5,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,5
1998Q1,0501,5,3,6,0,3,0,0,0,4,9,1,2,0,1,15,0,18,0,62
1998Q1,0502,5,0,0,3,0,3,0,0,0,2,1,1,0,0,5,0,0,0,15
1998Q1,0504,5,0,10,1,2,2,1,0,26,10,9,2,0,0,3,0,8,0,74
1998Q1,0505,5,1,0,0,0,0,0,0,1,1,1,6,0,0,3,0,2,0,15
1998Q1,0506,5,1,5,2,2,0,0,0,9,10,1,0,0,0,6,0,20,0,56
1998Q1,0507,5,2,6,3,0,1,0,0,9,7,3,1,0,0,7,0,16,0,55
1998Q1,0508,5,2,3,1,0,0,0,0,1,5,1,0,0,0,2,0,6,0,21
1998Q1,0509,5,2,3,1,1,3,0,0,8,0,3,2,0,0,4,0,5,0,32
1998Q1,0511,5,5,9,1,0,6,0,1,30,11,10,3,0,0,9,0,8,0,93
1998Q1,0512,5,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,3,0,7
1998Q1,0513,5,2,6,2,4,1,2,0,17,7,3,6,0,0,10,0,13,0,73
1998Q1,0514,5,3,12,8,0,0,0,0,7,5,1,2,0,0,5,0,13,1,57
1998Q1,0515,5,1,10,3,2,1,0,0,13,4,1,1,0,0,5,0,13,0,54
1998Q1,0516,5,7,4,3,4,1,0,1,18,3,9,0,1,0,11,0,13,0,75
1998Q1,0517,5,0,3,3,2,4,1,2,12,8,4,2,0,1,11,0,18,1,72
1998Q1,0519,5,6,15,16,2,2,0,0,17,11,6,3,0,0,6,0,35,0,119
1998Q1,0521,5,0,1,0,2,1,0,0,8,8,2,3,0,0,4,0,2,0,31
1998Q1,0523,5,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,5
1998Q1,0524,5,1,3,4,1,2,0,1,10,1,3,0,0,0,1,0,3,0,30
1998Q1,0525,5,7,6,3,10,4,0,0,24,10,15,5,1,0,18,0,22,0,125
1998Q1,0527,5,0,0,2,0,0,0,0,4,1,0,2,0,0,0,0,1,0,10
1998Q1,0529,5,8,4,4,5,1,0,0,15,6,9,16,0,0,8,0,29,1,106
1998Q1,0541,5,3,1,4,0,0,0,0,4,4,2,1,0,0,3,0,3,0,25
1998Q1,0551,5,0,8,5,1,0,0,0,5,3,6,0,0,0,7,0,8,0,43
1998Q1,0555,5,0,8,1,2,1,0,0,14,2,3,2,0,0,6,0,13,0,52
1998Q1,0557,5,0,6,2,3,5,0,1,10,13,10,3,0,0,14,0,13,0,80
1998Q1,0558,5,4,11,2,9,4,0,0,26,21,9,6,0,0,17,0,9,1,119
1998Q1,0559,5,0,0,1,0,0,0,0,1,2,0,6,0,0,4,0,1,0,15
1998Q1,0561,5,2,2,1,1,0,0,0,0,1,1,2,0,0,7,0,1,0,18
1998Q1,0562,5,0,4,3,0,0,0,0,3,14,4,1,0,0,2,0,9,0,40
1998Q1,0563,5,1,17,21,4,1,0,0,16,10,7,3,1,0,10,0,22,0,113
1998Q1,0565,5,2,3,3,0,0,0,0,5,7,3,0,0,0,7,0,3,0,33
1998Q1,0567,5,2,22,23,11,4,0,3,29,8,11,5,0,0,14,0,14,0,146
1998Q1,0569,5,1,0,6,1,0,0,0,2,8,1,2,0,0,3,0,3,0,27
1998Q1,0581,5,1,13,1,0,0,0,0,3,2,3,1,0,0,3,0,3,0,30
1998Q1,0583,5,1,2,5,0,0,0,0,1,5,6,0,0,0,7,0,5,0,32
1998Q1,0584,5,0,2,6,0,0,0,2,3,7,2,0,0,0,2,0,4,0,28
1998Q1,0585,5,0,7,18,1,1,0,0,22,12,12,1,1,0,7,0,18,0,100
1998Q1,0587,5,0,9,5,1,0,0,1,7,9,5,4,0,0,2,0,10,0,53
1998Q1,0589,5,0,0,5,0,0,0,0,2,7,3,1,0,0,3,0,3,0,24
1998Q1,0599,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1998Q1,0600,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1998Q1,0604,6,0,0,2,0,0,0,0,0,4,0,5,0,0,0,0,1,0,12
1998Q1,0609,6,0,0,0,0,0,0,0,0,5,0,1,0,0,2,0,4,0,12
1998Q1,0615,6,0,2,1,0,0,0,0,1,3,4,4,0,0,2,0,3,0,20
1998Q1,0621,6,0,1,0,0,0,0,1,2,2,0,0,0,0,1,0,2,1,10
1998Q1,0622,6,0,14,2,1,0,0,2,3,12,5,2,0,0,8,0,14,0,63
1998Q1,0625,6,0,0,0,0,0,0,0,4,5,3,2,0,0,4,0,7,0,25
1998Q1,0626,6,0,5,1,0,0,0,0,4,9,1,2,0,0,2,0,4,0,28
1998Q1,0627,6,0,4,1,0,0,0,0,0,5,1,2,0,0,1,0,19,0,33
1998Q1,0628,6,3,4,1,0,0,0,0,8,17,2,3,0,0,6,0,18,0,62
1998Q1,0629,6,0,4,0,0,0,0,0,2,0,1,2,0,0,3,0,2,1,15
1998Q1,0631,6,0,2,1,0,0,0,0,0,2,1,4,0,0,0,0,3,0,13
1998Q1,0632,6,2,14,1,1,3,0,1,4,12,12,11,0,1,20,0,22,0,104
1998Q1,0635,6,0,2,1,0,0,0,0,7,13,5,0,0,0,1,0,10,0,39
1998Q1,0636,6,7,15,1,12,2,0,1,26,19,5,12,3,1,16,0,21,1,142
1998Q1,0637,6,0,0,1,1,0,0,0,4,5,3,1,0,0,4,0,4,0,23
1998Q1,0638,6,0,6,1,2,3,0,4,11,13,2,3,0,0,4,0,15,0,64
1998Q1,0639,6,1,7,0,5,1,1,2,8,10,4,2,0,0,2,0,20,0,63
1998Q1,0642,6,0,3,0,2,1,0,0,4,6,4,1,1,0,6,0,13,0,41
1998Q1,0643,6,1,9,2,4,5,0,0,10,25,6,10,0,0,12,0,17,0,101
1998Q1,0644,6,1,10,0,3,0,0,2,8,26,7,5,0,0,5,0,14,0,81
1998Q1,0645,6,8,12,0,12,6,0,1,26,40,8,20,3,1,31,0,28,0,196
1998Q1,0646,6,9,10,0,7,10,0,1,21,17,7,13,2,1,23,0,12,0,133
1998Q1,0647,6,8,3,1,3,3,1,1,10,11,3,1,2,1,14,0,13,2,77
1998Q1,0649,6,2,6,0,7,6,1,0,27,12,4,5,0,0,8,0,10,0,88
1998Q1,0665,6,5,9,1,11,5,0,1,21,31,9,9,2,0,14,0,15,0,133
1998Q1,0666,6,2,6,0,13,9,0,1,27,10,11,6,2,0,30,0,14,0,131
1998Q1,0667,6,1,4,1,6,3,0,0,11,6,4,4,2,0,3,0,5,0,50
1998Q1,0668,6,8,7,1,13,4,0,0,13,5,7,3,2,0,65,0,18,0,146
1998Q1,0669,6,1,8,2,6,5,0,1,14,6,8,4,4,1,18,0,20,0,98
1998Q1,0671,6,10,5,2,12,1,0,0,8,17,9,10,0,1,11,0,23,1,110
1998Q1,0672,6,8,6,2,5,1,0,0,9,38,4,10,1,0,11,0,32,1,128
1998Q1,0674,6,2,0,0,2,1,0,0,3,9,3,3,0,0,3,0,11,0,37
1998Q1,0676,6,7,3,1,7,4,0,0,23,13,11,4,0,0,23,0,15,0,111
1998Q1,0677,6,1,2,0,12,2,1,0,30,7,5,7,0,0,7,0,9,0,83
1998Q1,0678,6,0,3,1,7,1,0,1,10,3,5,1,0,0,3,0,7,0,42
1998Q1,0679,6,0,0,0,0,0,0,0,5,4,3,0,0,0,2,0,2,0,16
1998Q1,0691,6,7,4,4,10,1,0,1,4,8,1,2,0,0,8,0,14,0,64
1998Q1,0692,6,2,2,1,4,0,0,1,1,10,3,2,0,0,2,0,10,0,38
1998Q1,0693,6,1,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,7
1998Q1,0694,6,0,1,0,0,1,0,0,0,4,1,1,0,0,0,0,3,0,11
1998Q1,0697,6,1,8,2,9,3,1,1,12,13,7,5,2,0,7,0,15,0,86
1998Q1,0699,6,2,3,1,10,2,0,0,14,12,4,7,2,1,6,0,26,0,90
1998Q1,0701,7,5,11,4,2,4,0,2,4,40,13,44,3,0,110,0,23,0,265
1998Q1,0702,7,2,4,5,4,4,0,0,1,14,9,4,1,0,10,0,22,0,80
