quarter,RD,division,burg.bus,burg.res,burg.oth,robb.st,robb.oth,murder,rape,aggr.assault,burg.from.auto,theft.from.auto,grand.theft,theft.from.pers,purse.snatch,other.theft,bike.theft,auto.theft,bunco,total
1988Q1,144,1,4,1,3,15,9,0,1,17,12,2,1,2,1,11,1,2,0,82
1988Q1,145,1,3,0,0,30,3,0,1,10,19,2,0,2,0,2,0,1,0,73
1988Q1,146,1,6,0,1,14,1,0,0,17,38,1,1,0,1,1,0,1,0,82
1988Q1,147,1,5,0,0,4,2,0,0,6,19,1,0,0,0,2,0,0,0,39
1988Q1,148,1,0,0,0,9,1,0,0,10,11,2,3,0,0,1,0,3,0,40
1988Q1,152,1,37,0,18,22,2,1,0,7,43,6,37,11,3,26,0,6,1,220
1988Q1,153,1,17,0,1,78,4,2,2,42,30,5,52,46,4,42,0,7,0,332
1988Q1,154,1,4,2,2,85,12,0,1,24,13,3,5,5,1,10,0,3,0,170
1988Q1,155,1,5,0,2,11,1,0,0,9,33,3,2,4,0,13,0,5,0,88
1988Q1,156,1,2,0,0,15,0,0,0,12,13,1,0,3,0,2,0,0,0,48
1988Q1,157,1,2,2,0,23,3,0,1,16,12,5,4,4,0,6,0,5,0,83
1988Q1,158,1,1,0,1,11,5,0,1,11,17,3,1,2,0,2,0,4,0,59
1988Q1,159,1,9,0,1,2,1,0,1,6,27,2,8,2,0,4,0,10,0,73
1988Q1,164,1,6,0,1,23,10,0,0,11,15,1,4,9,5,11,0,3,0,99
1988Q1,165,1,17,0,0,20,1,0,1,6,23,2,6,14,1,18,0,9,0,118
1988Q1,166,1,2,0,0,7,1,0,0,7,14,1,1,2,0,3,0,1,0,39
1988Q1,171,1,3,0,0,7,0,0,0,2,31,1,8,0,0,41,0,10,0,103
1988Q1,172,1,29,0,11,23,5,1,4,7,55,2,18,8,2,60,0,22,2,249
1988Q1,174,1,23,0,5,34,5,0,0,18,25,4,8,22,4,17,3,11,1,180
1988Q1,176,1,10,0,6,10,5,2,0,8,17,2,5,7,2,7,0,3,0,84
1988Q1,177,1,18,0,3,6,2,0,0,7,71,3,5,6,1,15,0,14,0,151
1988Q1,181,1,5,1,0,11,2,0,0,10,47,6,5,1,0,4,0,22,0,114
1988Q1,182,1,1,0,1,0,0,0,0,1,32,1,5,1,0,0,0,14,0,56
1988Q1,184,1,12,4,4,9,2,0,1,4,114,2,4,0,0,7,0,46,1,210
1988Q1,185,1,37,1,5,9,1,0,0,9,111,5,20,33,2,18,0,27,0,278
1988Q1,192,1,2,4,0,2,0,0,0,4,32,2,0,0,1,1,0,25,0,73
1988Q1,194,1,8,4,1,8,2,0,0,9,55,1,5,1,0,4,0,54,0,152
1988Q1,195,1,20,0,2,13,2,0,0,10,42,2,6,3,0,4,0,39,0,143
1988Q1,200,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1988Q1,221,2,2,7,5,1,1,0,1,15,46,5,3,0,0,1,1,55,0,143
1988Q1,222,2,1,13,2,1,4,0,1,27,30,7,3,1,0,6,1,30,1,128
1988Q1,223,2,1,16,3,3,0,0,1,12,52,6,4,2,0,3,1,30,0,134
1988Q1,231,2,0,14,2,7,2,0,1,24,26,4,1,0,0,7,0,35,0,123
1988Q1,232,2,2,7,5,3,2,0,0,4,17,8,4,1,0,1,0,17,0,71
1988Q1,234,2,1,16,4,7,1,0,2,23,36,9,3,1,1,5,2,28,0,139
1988Q1,235,2,3,25,1,4,4,0,2,12,31,7,6,2,0,7,0,29,0,133
1988Q1,236,2,0,13,3,5,1,0,0,11,19,8,4,2,1,8,0,26,1,102
1988Q1,238,2,1,5,0,1,1,0,0,5,8,3,0,0,0,4,0,20,0,48
1988Q1,241,2,2,8,0,9,2,0,0,6,15,1,0,0,0,3,0,22,0,68
1988Q1,242,2,4,18,0,11,0,1,1,12,18,4,2,2,0,5,0,31,2,111
1988Q1,243,2,3,26,4,12,2,0,1,19,35,6,3,3,4,5,0,38,0,161
1988Q1,244,2,2,33,6,15,7,0,0,23,53,7,5,2,2,14,0,40,0,209
1988Q1,245,2,1,17,5,6,0,0,1,26,36,6,3,1,0,5,0,25,0,132
1988Q1,246,2,2,21,2,5,5,0,0,10,22,2,3,0,0,5,0,19,0,96
1988Q1,247,2,2,5,4,8,0,0,1,23,48,10,7,2,1,2,0,54,0,167
1988Q1,248,2,3,4,6,3,1,0,0,7,11,2,0,0,0,4,1,11,0,53
1988Q1,249,2,1,1,0,0,0,0,0,2,7,3,1,1,0,0,0,6,0,22
1988Q1,251,2,3,21,1,8,4,1,1,16,39,6,2,5,6,13,1,62,0,189
1988Q1,252,2,11,14,3,14,4,0,0,9,59,2,5,6,2,13,0,48,1,191
1988Q1,253,2,3,21,5,9,6,0,1,8,56,10,6,12,6,43,0,36,0,222
1988Q1,254,2,5,31,1,10,0,0,0,13,40,11,1,0,3,3,1,47,0,166
1988Q1,255,2,7,19,3,21,3,0,1,34,68,3,5,6,3,6,0,39,0,218
1988Q1,256,2,15,42,8,20,4,0,0,64,36,8,10,8,0,15,0,41,0,271
1988Q1,258,2,0,9,5,9,2,1,2,22,45,4,5,3,1,18,0,47,0,173
1988Q1,259,2,2,4,6,7,2,0,0,10,32,0,2,1,0,3,0,30,0,99
1988Q1,261,2,6,18,3,22,5,0,0,25,83,11,13,6,4,12,0,69,3,280
1988Q1,262,2,10,28,6,19,4,0,0,22,75,3,9,6,3,17,1,47,0,250
1988Q1,266,2,13,22,6,36,7,2,4,68,66,8,9,5,5,31,1,79,2,364
1988Q1,269,2,3,4,1,5,0,1,2,12,21,5,5,1,0,6,0,19,0,85
1988Q1,271,2,6,8,1,8,8,0,1,21,26,5,7,3,0,4,0,48,1,147
1988Q1,272,2,5,14,1,15,4,0,0,31,38,1,5,4,4,10,3,74,0,209
1988Q1,275,2,5,9,2,7,5,0,0,16,38,8,6,1,1,3,0,42,0,143
1988Q1,276,2,3,5,0,8,1,0,1,29,5,3,2,3,2,6,0,29,0,97
1988Q1,279,2,2,5,1,1,2,0,1,9,21,1,5,0,0,1,0,24,0,73
1988Q1,281,2,3,5,2,4,1,0,0,19,10,7,4,0,3,5,0,20,0,83
1988Q1,282,2,4,12,3,6,5,0,0,19,10,5,1,0,1,2,0,19,0,87
1988Q1,286,2,4,5,1,3,2,0,1,12,9,5,4,2,0,2,1,21,0,72
1988Q1,289,2,0,4,0,3,1,0,0,8,13,1,2,0,0,1,0,18,0,51
1988Q1,291,2,4,3,3,5,2,0,0,6,11,1,5,0,0,1,0,15,0,56
1988Q1,292,2,0,1,1,1,1,0,0,5,7,2,2,0,0,1,0,10,0,31
1988Q1,296,2,0,0,3,0,0,0,1,2,1,0,1,0,0,2,0,4,0,14
1988Q1,299,2,2,1,0,3,1,0,0,5,7,2,0,0,1,2,0,15,0,39
1988Q1,300,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1988Q1,309,3,0,0,1,1,0,0,0,0,3,0,0,0,0,1,0,5,0,11
1988Q1,311,3,0,4,1,2,0,0,1,2,1,3,1,0,0,2,0,2,0,19
1988Q1,312,3,0,1,0,2,0,0,0,1,3,0,0,0,0,0,0,4,0,11
1988Q1,313,3,0,0,0,2,0,0,0,0,5,3,0,0,0,1,0,8,0,19
1988Q1,314,3,0,7,0,7,1,0,1,19,14,3,4,0,1,6,0,25,0,88
1988Q1,315,3,0,5,2,5,1,1,3,5,9,2,3,1,0,7,1,21,0,66
1988Q1,316,3,5,7,2,6,2,0,0,15,8,4,0,0,1,4,0,7,0,61
1988Q1,317,3,1,11,0,5,3,2,0,20,10,1,0,1,0,3,0,10,0,67
1988Q1,318,3,1,2,2,4,2,0,1,8,13,1,2,1,1,3,0,16,0,57
1988Q1,319,3,2,7,2,3,1,0,1,9,60,6,2,0,1,6,1,45,0,146
1988Q1,326,3,4,9,4,13,3,0,0,16,15,3,1,0,1,3,0,23,0,95
1988Q1,327,3,1,8,2,15,3,0,1,20,63,4,5,0,2,8,7,47,0,186
1988Q1,328,3,0,20,14,2,1,0,1,4,131,7,6,2,0,24,28,38,0,278
1988Q1,329,3,0,0,0,2,2,0,0,1,12,2,0,0,0,3,0,10,0,32
1988Q1,331,3,6,13,7,4,2,0,2,10,11,6,1,0,0,5,1,9,0,77
1988Q1,332,3,5,4,2,7,1,0,1,10,3,3,2,0,0,1,2,9,0,50
1988Q1,333,3,1,7,2,6,2,0,0,9,5,9,3,0,0,4,0,13,1,62
1988Q1,334,3,2,3,0,12,3,0,1,13,6,10,3,0,0,7,1,14,0,75
1988Q1,335,3,0,5,0,5,2,0,0,10,5,3,1,0,0,2,0,4,0,37
1988Q1,336,3,1,7,1,4,1,0,0,7,3,7,2,1,0,2,1,6,0,43
1988Q1,337,3,1,7,3,7,2,0,0,12,5,5,2,1,1,6,0,15,0,67
1988Q1,338,3,3,15,4,6,3,0,1,15,42,9,4,0,0,17,17,38,0,174
1988Q1,351,3,0,0,1,3,0,0,0,5,2,3,1,1,0,2,1,5,0,24
1988Q1,353,3,0,2,0,3,1,0,1,7,4,0,0,0,0,2,0,15,0,35
1988Q1,354,3,0,9,1,5,0,0,2,18,6,4,1,1,0,4,0,11,0,62
1988Q1,355,3,0,9,2,10,1,0,2,23,6,4,2,0,0,3,1,7,0,70
1988Q1,356,3,2,1,2,12,3,1,1,15,4,3,2,0,0,9,1,14,0,70
1988Q1,357,3,1,14,1,7,8,0,2,28,20,4,8,0,1,12,1,32,0,139
1988Q1,358,3,3,14,59,4,5,0,1,2,193,37,17,9,7,133,46,36,0,566
1988Q1,359,3,2,0,0,1,3,0,1,1,21,4,0,2,0,3,0,16,0,54
1988Q1,361,3,0,7,0,10,3,1,2,27,19,5,3,1,5,20,0,27,0,130
1988Q1,362,3,2,13,1,13,1,1,3,20,21,4,2,1,1,9,0,25,1,118
1988Q1,363,3,8,7,5,27,6,0,3,22,33,6,7,0,2,30,1,60,0,217
1988Q1,373,3,3,4,1,12,7,0,3,7,7,2,6,2,0,11,1,24,0,90
1988Q1,374,3,0,6,0,4,0,1,0,5,6,3,1,0,0,1,1,9,0,37
1988Q1,375,3,4,3,2,5,5,1,1,10,15,6,1,0,1,1,0,10,0,65
1988Q1,376,3,2,19,1,12,4,0,0,27,8,3,4,2,0,6,0,14,0,102
1988Q1,377,3,3,12,2,16,7,1,0,31,21,3,4,1,1,9,1,19,0,131
1988Q1,378,3,0,0,0,7,0,0,0,7,43,3,1,3,0,2,0,13,0,79
1988Q1,391,3,1,15,5,7,4,1,0,4,12,2,1,0,0,4,0,13,1,70
1988Q1,393,3,4,17,4,18,7,0,2,19,17,8,5,0,3,8,0,53,2,167
1988Q1,394,3,0,6,4,4,2,1,0,7,7,3,1,1,0,1,1,8,0,46
1988Q1,395,3,4,23,5,14,4,1,1,21,13,9,4,2,1,13,1,20,0,136
1988Q1,397,3,2,18,5,30,3,1,0,16,14,5,2,1,2,19,0,23,0,141
1988Q1,398,3,2,18,4,21,11,0,2,34,31,15,5,2,4,16,0,42,0,207
1988Q1,399,3,1,0,0,4,0,0,0,2,11,3,2,0,0,8,0,6,0,37
1988Q1,400,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1988Q1,401,4,0,2,0,2,0,0,0,2,0,1,0,0,0,0,0,2,0,9
1988Q1,402,4,0,5,2,1,2,1,1,0,8,1,0,0,0,1,0,10,0,32
1988Q1,403,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1988Q1,404,4,0,11,3,0,0,0,0,6,6,2,1,0,0,2,1,5,0,37
1988Q1,405,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
1988Q1,406,4,0,2,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,7
1988Q1,407,4,1,9,5,2,3,0,0,13,19,6,2,0,0,3,1,15,0,79
1988Q1,408,4,3,9,2,1,2,0,0,8,4,3,2,1,0,2,0,7,0,44
1988Q1,409,4,1,19,3,3,2,0,0,16,15,1,2,0,0,3,2,26,1,94
1988Q1,411,4,6,1,3,1,1,0,0,5,4,2,0,0,1,0,0,7,0,31
1988Q1,412,4,2,3,3,3,0,0,1,5,8,0,5,0,0,14,0,14,0,58
1988Q1,413,4,0,2,1,0,0,0,0,1,3,0,0,0,0,3,0,2,0,12
1988Q1,414,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
1988Q1,415,4,2,13,3,3,3,0,0,14,10,2,4,1,2,8,0,26,0,91
1988Q1,416,4,1,9,2,3,0,2,0,17,10,5,4,0,2,5,1,16,0,77
1988Q1,417,4,0,9,9,1,2,0,0,17,4,4,1,0,0,1,0,9,0,57
1988Q1,418,4,1,23,2,4,0,1,0,8,13,2,0,0,1,4,2,21,0,82
1988Q1,419,4,2,10,2,1,0,0,1,3,5,9,2,0,0,5,1,15,0,56
1988Q1,421,4,6,8,2,2,0,0,1,6,3,3,0,0,0,1,0,14,0,46
1988Q1,422,4,1,7,1,1,1,0,0,8,11,1,2,2,0,6,2,22,1,66
1988Q1,423,4,3,8,1,0,0,0,0,8,1,1,0,0,0,0,1,5,0,28
1988Q1,427,4,0,7,4,1,0,0,0,0,16,2,1,0,0,4,1,13,0,49
1988Q1,428,4,1,18,4,3,0,0,2,8,9,5,1,0,0,5,2,15,0,73
1988Q1,429,4,5,16,3,3,0,0,0,4,17,3,4,1,0,2,0,18,0,76
1988Q1,431,4,1,0,0,1,0,0,0,2,0,0,4,0,0,2,0,3,0,13
1988Q1,432,4,1,3,1,0,1,0,0,0,5,1,0,0,0,2,0,3,0,17
1988Q1,433,4,0,3,2,4,1,0,1,12,29,7,7,1,0,8,0,41,0,116
1988Q1,435,4,0,0,0,0,2,0,0,6,1,2,0,0,0,1,0,2,0,14
1988Q1,438,4,3,9,4,1,1,0,1,13,7,5,1,0,0,2,0,4,0,51
1988Q1,439,4,0,8,9,2,0,0,2,6,12,2,2,0,0,1,1,16,0,61
1988Q1,451,4,0,3,0,7,0,0,0,9,6,0,1,0,1,0,0,9,0,36
1988Q1,452,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,6
1988Q1,453,4,0,6,6,3,2,0,0,5,9,1,6,1,1,7,0,9,0,56
1988Q1,455,4,1,5,2,9,1,0,0,10,11,5,0,2,1,4,2,18,2,73
1988Q1,457,4,1,14,3,6,0,2,0,21,8,6,1,2,0,2,0,26,1,93
1988Q1,459,4,0,5,1,3,0,0,0,12,8,1,0,0,0,6,1,13,0,50
1988Q1,462,4,1,3,2,1,0,0,0,6,5,2,0,0,0,2,0,10,0,32
1988Q1,463,4,6,9,3,7,1,0,1,12,22,6,1,2,2,9,0,41,0,122
1988Q1,466,4,2,5,0,9,3,1,0,11,14,8,1,2,2,19,0,19,0,96
1988Q1,467,4,1,7,9,4,1,0,0,12,15,6,1,1,0,23,0,38,1,119
1988Q1,468,4,2,5,0,5,1,0,0,7,11,2,3,0,0,4,0,18,0,58
1988Q1,469,4,0,4,2,2,0,1,1,4,13,1,1,0,0,2,2,12,0,45
1988Q1,471,4,4,3,0,2,0,0,0,17,11,5,5,0,0,8,0,15,0,70
1988Q1,473,4,1,9,2,5,0,0,0,7,17,3,2,1,0,4,0,14,0,65
1988Q1,477,4,2,7,6,4,4,0,1,10,12,4,0,0,1,4,0,20,0,75
1988Q1,478,4,3,8,3,2,6,0,1,6,8,7,1,0,0,5,0,13,0,63
1988Q1,479,4,1,4,3,2,4,0,0,3,4,4,0,0,0,2,0,6,0,33
1988Q1,483,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
1988Q1,487,4,0,0,1,0,0,0,0,4,3,0,1,0,0,1,0,3,0,13
1988Q1,488,4,1,1,1,0,0,0,0,2,3,2,0,0,0,0,0,3,0,13
1988Q1,491,4,6,0,1,0,3,0,0,3,6,2,6,2,0,23,0,20,0,72
1988Q1,497,4,13,10,12,6,2,0,0,20,24,8,1,1,1,16,2,57,1,174
1988Q1,499,4,1,6,1,2,0,0,0,3,5,4,1,0,0,2,0,18,0,43
1988Q1,500,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3
1988Q1,501,5,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,7,0,14
1988Q1,502,5,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,3,0,8
1988Q1,503,5,3,1,0,0,0,0,0,1,4,1,3,0,0,4,0,12,0,29
1988Q1,504,5,0,10,4,0,1,0,0,8,9,1,3,0,0,3,3,17,0,59
1988Q1,505,5,0,13,3,0,2,0,0,8,10,0,5,0,0,7,5,11,1,65
1988Q1,507,5,5,20,2,4,3,1,2,23,12,11,1,0,0,1,2,14,0,101
1988Q1,509,5,0,7,4,1,6,0,0,5,16,1,6,0,0,14,3,13,0,76
1988Q1,511,5,3,16,9,3,7,0,1,17,27,9,7,0,0,12,4,25,0,140
1988Q1,512,5,0,3,2,0,0,0,0,4,0,2,2,0,0,2,0,3,0,18
1988Q1,513,5,3,11,3,7,4,1,1,17,22,5,2,0,0,8,1,32,1,118
1988Q1,514,5,2,20,7,1,5,0,0,16,23,8,2,0,0,9,2,18,0,113
1988Q1,515,5,1,15,5,3,4,0,1,6,18,4,3,0,0,2,5,10,0,77
1988Q1,516,5,0,24,9,4,5,0,2,33,19,8,4,0,1,8,5,21,0,143
1988Q1,517,5,7,16,13,8,4,1,0,21,17,10,4,1,1,10,1,46,0,160
1988Q1,519,5,2,14,13,7,3,2,2,17,19,8,9,0,1,7,3,29,0,136
1988Q1,521,5,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4
1988Q1,522,5,0,1,2,1,0,0,0,8,13,10,2,0,0,3,1,10,0,51
1988Q1,523,5,0,0,1,0,0,0,1,2,0,0,1,0,0,2,0,0,0,7
1988Q1,524,5,2,5,0,2,1,0,0,12,3,1,2,0,0,3,0,17,0,48
1988Q1,525,5,3,16,12,6,3,3,1,39,31,15,5,0,2,19,7,57,0,219
1988Q1,527,5,1,1,3,0,0,0,0,0,3,2,1,0,0,0,0,1,0,12
1988Q1,529,5,10,4,13,16,3,2,0,40,15,10,14,0,0,12,1,38,0,178
1988Q1,541,5,0,4,1,0,1,0,0,3,4,5,1,0,1,6,0,7,0,33
1988Q1,543,5,0,14,3,0,0,1,0,5,11,3,5,1,0,4,0,19,0,66
1988Q1,545,5,1,3,0,0,0,0,2,10,4,3,2,1,0,2,1,7,0,36
1988Q1,547,5,2,8,1,2,8,0,0,9,7,7,5,0,0,8,2,14,0,73
1988Q1,549,5,11,16,7,18,2,0,2,24,25,8,8,0,0,14,2,24,2,163
1988Q1,561,5,1,4,0,0,0,0,0,3,5,1,0,0,0,0,0,3,0,17
1988Q1,562,5,0,7,0,0,0,0,0,1,8,1,1,0,0,1,0,11,0,30
1988Q1,563,5,2,17,8,6,3,0,1,15,23,11,8,0,0,21,2,24,0,141
1988Q1,565,5,2,2,2,2,1,1,0,4,6,2,4,0,0,4,0,3,1,34
1988Q1,567,5,5,33,8,7,5,0,2,20,8,9,4,0,0,12,4,15,0,132
1988Q1,569,5,0,2,5,0,0,0,0,5,7,3,6,0,0,3,0,10,0,41
1988Q1,581,5,2,2,2,1,0,0,0,3,8,3,2,0,0,1,0,3,0,27
1988Q1,583,5,0,1,2,0,1,0,0,7,5,2,2,0,0,1,0,6,0,27
1988Q1,584,5,1,5,1,0,0,0,1,4,8,2,0,0,0,1,1,4,0,28
1988Q1,585,5,1,28,4,4,0,1,1,23,33,10,2,0,0,11,5,34,0,157
1988Q1,587,5,0,10,3,1,0,0,1,6,31,4,3,0,0,2,3,20,0,84
1988Q1,589,5,1,0,3,0,1,0,0,5,9,1,4,0,0,5,0,5,0,34
1988Q1,591,5,1,0,1,0,0,0,0,0,2,2,2,0,0,0,0,4,0,12
1988Q1,599,5,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,6
1988Q1,600,6,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3
1988Q1,604,6,1,7,0,0,0,0,0,4,2,3,1,0,0,0,1,0,0,19
1988Q1,609,6,0,15,0,0,0,0,0,2,8,0,3,0,1,0,0,4,0,33
1988Q1,615,6,1,6,2,0,0,0,0,3,22,1,3,0,0,5,0,5,0,48
1988Q1,621,6,0,5,0,0,0,0,0,2,4,2,3,0,0,0,0,0,0,16
1988Q1,622,6,0,17,0,2,0,0,0,3,18,16,4,0,0,6,0,19,0,85
1988Q1,625,6,3,8,0,1,0,0,0,5,7,3,1,0,0,3,0,9,0,40
1988Q1,626,6,1,8,1,0,1,0,1,6,6,2,1,0,0,2,0,7,0,36
1988Q1,627,6,0,8,0,1,2,0,1,1,17,5,1,0,0,2,0,17,0,55
1988Q1,628,6,3,17,1,4,3,0,0,20,33,13,4,1,0,5,3,25,0,132
1988Q1,629,6,0,12,0,2,1,0,0,2,12,3,4,1,1,4,0,12,0,54
1988Q1,631,6,0,2,1,0,2,0,0,1,3,0,1,0,0,0,0,4,0,14
1988Q1,632,6,4,12,0,3,2,0,0,10,12,3,6,1,1,9,1,16,0,80
1988Q1,636,6,12,20,6,12,9,0,1,40,52,12,14,2,0,21,1,49,0,251
1988Q1,637,6,2,3,3,14,1,0,0,7,13,9,3,2,0,6,0,24,0,87
1988Q1,638,6,2,10,4,5,5,0,0,17,29,8,3,0,3,7,0,27,0,120
1988Q1,639,6,3,6,0,4,3,0,0,9,49,2,2,1,0,6,0,32,0,117
1988Q1,642,6,0,11,1,2,5,0,0,4,23,4,5,1,0,6,0,23,0,85
1988Q1,643,6,2,40,6,12,8,0,4,23,75,16,13,7,2,29,5,52,0,294
1988Q1,645,6,7,12,8,22,8,0,1,24,70,15,20,12,1,26,1,48,0,275
1988Q1,646,6,16,6,7,12,11,0,1,27,44,5,9,6,1,23,0,42,1,211
1988Q1,647,6,8,6,2,7,2,0,0,18,67,6,3,1,1,18,0,33,0,172
1988Q1,649,6,5,5,7,10,2,1,3,37,46,7,4,3,2,18,1,44,0,195
1988Q1,665,6,5,8,7,7,5,1,0,14,27,10,10,4,2,14,0,30,0,144
1988Q1,666,6,10,15,4,14,9,0,3,27,49,19,7,4,0,20,2,57,0,240
1988Q1,667,6,5,27,4,11,5,1,0,29,70,8,11,6,3,64,4,58,1,307
1988Q1,669,6,3,6,0,11,8,1,4,15,38,6,9,5,1,30,0,39,0,176
1988Q1,671,6,7,28,1,12,3,0,0,6,47,1,2,6,1,6,3,37,0,160
1988Q1,672,6,13,18,4,11,5,0,1,11,45,6,9,6,1,11,2,26,0,169
1988Q1,674,6,2,1,0,8,4,0,0,6,29,2,3,1,2,5,0,15,0,78
1988Q1,675,6,6,8,2,3,6,0,0,2,46,5,5,0,1,6,1,23,0,114
1988Q1,676,6,1,13,2,7,3,0,1,31,27,13,4,2,2,20,2,37,0,165
1988Q1,677,6,2,14,5,7,8,0,3,26,42,9,6,1,0,7,0,47,0,177
1988Q1,678,6,5,10,1,7,2,0,1,11,21,4,4,1,0,2,0,15,1,85
1988Q1,679,6,1,5,1,3,1,0,1,3,9,3,0,0,0,0,0,11,0,38
1988Q1,691,6,3,4,3,4,2,0,0,1,21,1,2,1,1,7,2,11,0,63
1988Q1,692,6,6,3,0,6,1,0,0,2,16,0,4,1,0,2,0,16,0,57
1988Q1,693,6,0,1,0,2,0,0,0,0,5,0,1,0,1,0,0,4,0,14
1988Q1,694,6,1,1,1,3,1,0,0,0,6,2,0,0,2,2,0,4,0,23
1988Q1,695,6,3,3,0,3,2,0,0,1,9,2,1,0,1,1,0,8,0,34
1988Q1,696,6,1,1,1,1,2,0,0,1,18,4,0,0,1,5,0,10,0,45
1988Q1,697,6,2,11,2,16,3,1,1,25,41,4,2,2,0,3,0,55,1,169
1988Q1,699,6,3,12,2,9,6,0,0,15,28,5,2,1,5,5,0,55,0,148
1988Q1,700,7,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,1,0,6
1988Q1,701,7,8,7,3,12,5,0,0,4,61,12,19,8,2,59,0,52,0,252
1988Q1,702,7,4,10,2,5,4,0,0,1,22,4,6,3,3,11,1,27,0,103
1988Q1,703,7,9,4,2,9,4,0,0,1,27,6,4,3,0,5,0,18,0,92
1988Q1,704,7,0,2,0,1,1,0,0,2,11,2,0,0,0,3,0,5,0,27
1988Q1,705,7,4,4,1,2,0,0,0,3,10,1,3,1,1,3,0,13,0,46
1988Q1,706,7,0,4,0,5,2,0,1,1,12,0,3,0,1,2,0,16,0,47
1988Q1,707,7,3,5,0,5,1,0,0,0,8,2,1,0,0,11,0,6,0,42
1988Q1,708,7,4,10,2,7,3,0,1,7,21,5,5,0,3,0,1,21,0,90
1988Q1,709,7,11,20,5,13,6,1,0,13,28,6,2,3,5,5,1,56,0,175
1988Q1,713,7,0,0,0,1,1,0,0,0,2,2,2,1,1,6,0,5,0,21
1988Q1,714,7,1,1,0,7,2,0,0,1,10,2,6,7,4,21,0,21,1,84
1988Q1,715,7,2,4,2,5,1,0,0,1,12,1,2,0,0,2,0,15,0,47
1988Q1,721,7,3,10,1,4,1,0,0,2,14,4,5,2,0,8,1,23,0,78
1988Q1,723,7,2,1,0,2,0,0,0,0,34,0,3,4,1,13,0,8,0,68
1988Q1,724,7,6,8,4,7,3,0,1,2,16,2,1,4,4,12,0,22,1,93
1988Q1,725,7,3,0,1,2,3,0,0,1,14,1,4,1,0,0,0,13,0,43
