quarter,RD,division,burg.bus,burg.res,burg.oth,robb.st,robb.oth,murder,rape,aggr.assault,burg.from.auto,theft.from.auto,grand.theft,theft.from.pers,purse.snatch,other.theft,bike.theft,auto.theft,bunco,total
1990Q1,1842,18,3,23,7,34,10,1,2,58,13,8,6,2,2,17,3,35,0,224
1990Q1,1844,18,3,16,7,22,7,4,5,32,11,8,4,2,0,8,2,31,0,162
1990Q1,1846,18,2,25,5,36,4,1,1,46,3,14,1,2,0,6,2,19,0,167
1990Q1,1849,18,2,22,4,15,2,1,1,62,11,5,3,0,1,8,0,15,0,152
1990Q1,1861,18,0,7,3,9,2,0,0,22,4,0,5,0,1,7,1,11,0,72
1990Q1,1862,18,1,6,3,9,2,0,0,31,8,3,3,0,1,5,0,12,0,84
1990Q1,1863,18,2,7,1,6,6,0,2,22,4,4,1,0,0,6,0,4,0,65
1990Q1,1864,18,2,7,5,5,1,0,0,28,1,0,2,1,0,2,1,6,0,61
1990Q1,1871,18,2,14,3,18,13,2,4,20,27,8,9,0,0,10,1,30,0,161
1990Q1,1881,18,3,12,7,9,0,1,1,20,21,4,3,1,0,7,1,21,0,111
1990Q1,1891,18,1,3,6,0,2,0,0,3,8,2,3,1,0,1,0,9,0,39
1990Q1,9900,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,6
1990Q1,9901,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1990Q1,9902,99,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6,0,9
1990Q1,9903,99,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,5
1990Q1,9904,99,0,0,0,4,0,0,0,5,2,0,0,0,1,2,0,3,0,17
1990Q1,9905,99,0,0,0,1,0,0,1,1,0,1,0,0,0,2,0,6,0,12
1990Q1,9906,99,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,4,0,9
1990Q1,9907,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3
1990Q1,9908,99,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,7
1990Q1,9909,99,0,0,0,0,1,0,2,2,0,0,0,0,0,4,0,1,0,10
1990Q1,9910,99,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,3,0,7
1990Q1,9911,99,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,4,0,10
1990Q1,9912,99,0,2,0,2,0,0,2,0,0,1,0,0,0,1,0,7,0,15
1990Q1,9913,99,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,11,0,16
1990Q1,9914,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
1990Q1,9915,99,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
1990Q1,9916,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1990Q1,9917,99,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,4
1990Q1,9918,99,0,1,0,3,0,0,1,1,0,1,1,0,0,1,0,10,0,19
1990Q1,9999,99,1,1,0,2,2,0,5,8,5,4,7,0,0,2,1,1,2,41
1990Q2,0100,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3
1990Q2,0102,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4
1990Q2,0105,1,3,2,1,0,0,0,0,1,13,0,0,1,0,2,0,8,0,31
1990Q2,0106,1,15,5,3,29,3,1,0,12,80,4,5,9,8,10,1,61,0,246
1990Q2,0107,1,3,0,5,7,2,0,0,11,43,11,3,5,0,8,3,37,0,138
1990Q2,0110,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1990Q2,0111,1,0,0,1,3,0,0,0,1,2,1,1,1,0,0,0,4,0,14
1990Q2,0112,1,1,1,0,1,0,0,1,0,6,0,2,0,0,2,1,5,0,20
1990Q2,0114,1,2,0,3,20,4,1,0,18,55,5,6,11,7,16,0,20,0,168
1990Q2,0118,1,0,0,1,2,0,0,0,0,29,0,1,2,1,2,1,7,0,46
1990Q2,0122,1,3,1,1,0,0,0,0,0,10,0,0,1,0,5,0,2,0,23
1990Q2,0124,1,2,2,2,6,1,0,0,0,59,0,6,2,0,4,0,3,0,87
1990Q2,0125,1,0,1,2,8,0,0,0,5,22,2,5,4,0,1,1,2,0,53
1990Q2,0127,1,2,0,3,4,2,0,0,4,13,6,3,5,0,13,0,2,0,57
1990Q2,0128,1,3,1,4,7,1,0,1,4,27,4,8,2,1,6,0,3,0,72
1990Q2,0129,1,2,0,8,3,0,0,0,2,22,3,2,0,0,6,0,9,0,57
1990Q2,0131,1,2,2,0,1,0,0,0,0,5,1,0,0,1,3,0,0,0,15
1990Q2,0132,1,7,2,11,5,3,0,1,1,43,6,10,2,0,9,1,7,0,108
1990Q2,0133,1,5,0,0,11,1,0,1,10,10,0,2,8,1,5,0,4,4,62
1990Q2,0136,1,2,4,4,31,1,1,0,28,20,1,1,5,0,0,0,3,0,101
1990Q2,0138,1,10,0,2,6,0,0,0,16,65,3,4,5,3,7,0,5,0,126
1990Q2,0139,1,7,0,5,2,0,0,0,3,35,9,2,1,0,1,0,7,0,72
1990Q2,0141,1,3,2,6,2,0,0,0,0,10,0,13,0,1,8,0,1,0,46
1990Q2,0143,1,4,1,0,31,4,1,1,7,6,2,2,16,3,31,0,6,3,118
1990Q2,0144,1,1,2,0,35,1,1,1,21,6,1,0,4,0,6,0,1,0,80
1990Q2,0145,1,1,3,1,41,4,0,0,11,14,1,0,2,0,6,0,0,0,84
1990Q2,0146,1,4,0,1,7,1,0,0,10,9,2,1,0,0,6,0,1,0,42
1990Q2,0147,1,3,4,0,9,1,0,0,13,4,1,0,1,0,1,0,3,0,40
1990Q2,0148,1,3,4,0,10,0,0,0,18,8,1,3,0,0,0,0,6,0,53
1990Q2,0152,1,18,1,18,21,10,0,0,10,22,9,32,6,1,30,0,8,3,189
1990Q2,0153,1,13,3,3,65,8,0,1,32,15,1,14,52,2,44,0,5,11,269
1990Q2,0154,1,2,3,2,31,3,0,3,11,15,1,3,7,2,7,0,2,0,92
1990Q2,0155,1,5,0,0,16,1,0,2,11,9,3,2,1,0,12,0,3,0,65
1990Q2,0156,1,8,2,2,24,0,0,1,8,8,0,1,4,1,7,0,2,0,68
1990Q2,0157,1,2,1,1,40,4,1,0,47,13,2,3,5,2,7,1,5,0,134
1990Q2,0158,1,14,1,1,15,2,2,0,27,21,5,2,3,1,5,0,10,0,109
1990Q2,0159,1,28,1,4,7,4,0,2,11,25,10,6,0,0,6,0,14,0,118
1990Q2,0164,1,3,3,2,46,3,0,0,19,18,2,5,7,2,4,0,3,0,117
1990Q2,0165,1,1,1,0,15,6,0,0,19,17,6,8,12,1,12,0,5,0,103
1990Q2,0166,1,2,2,0,14,0,0,1,10,20,5,0,2,1,1,0,2,0,60
1990Q2,0171,1,2,0,3,0,0,0,1,4,20,0,4,1,0,19,0,5,3,62
1990Q2,0172,1,24,3,2,6,3,0,0,8,62,4,16,9,2,56,0,20,1,216
1990Q2,0174,1,17,1,1,22,6,0,3,9,28,1,9,37,2,20,0,24,1,181
1990Q2,0176,1,9,2,1,10,3,1,0,18,25,1,6,10,3,5,0,8,1,103
1990Q2,0177,1,9,0,2,5,1,0,0,9,47,6,4,9,2,9,0,12,0,115
1990Q2,0181,1,3,2,1,5,0,0,0,9,30,4,4,1,0,2,0,10,0,71
1990Q2,0182,1,0,0,0,2,0,0,0,0,8,0,3,0,0,2,0,4,0,19
1990Q2,0184,1,14,4,5,13,5,0,0,14,64,6,4,2,0,9,0,47,0,187
1990Q2,0185,1,50,0,7,15,3,1,2,7,108,11,20,46,2,25,0,26,1,324
1990Q2,0192,1,0,1,0,3,0,0,0,8,9,0,0,0,0,0,0,10,0,31
1990Q2,0194,1,10,2,4,7,5,0,0,8,31,7,5,3,2,8,1,28,0,121
1990Q2,0195,1,30,5,1,18,8,0,3,17,56,8,7,6,1,10,0,37,0,207
1990Q2,0221,2,0,9,0,10,3,1,1,18,29,3,1,1,1,5,1,58,0,141
1990Q2,0222,2,5,9,0,12,7,0,1,30,27,7,1,6,0,7,1,50,0,163
1990Q2,0223,2,0,9,2,12,6,0,1,15,36,2,1,0,0,2,0,38,0,124
1990Q2,0231,2,2,14,4,11,5,2,3,34,30,7,4,0,1,3,0,61,0,181
1990Q2,0232,2,1,7,1,9,1,0,0,18,13,2,1,3,0,4,0,10,0,70
1990Q2,0234,2,2,29,6,10,2,1,0,15,34,11,3,7,0,6,0,54,0,180
1990Q2,0235,2,9,20,3,19,4,0,2,26,36,9,3,0,0,9,2,40,0,182
1990Q2,0236,2,4,7,2,14,2,0,0,13,21,6,3,2,1,4,0,25,0,104
1990Q2,0238,2,4,3,1,4,3,0,0,8,13,7,0,1,1,2,0,22,0,69
1990Q2,0241,2,3,3,3,11,4,0,1,9,11,7,4,1,1,3,0,30,0,91
1990Q2,0242,2,5,12,0,13,1,2,2,28,13,6,4,1,0,10,1,43,0,141
1990Q2,0243,2,5,10,3,18,7,0,2,23,27,6,2,1,3,15,1,45,0,168
1990Q2,0244,2,2,24,4,15,6,2,2,32,57,9,2,3,1,10,3,59,0,231
1990Q2,0245,2,4,16,6,15,0,0,2,23,31,14,3,4,2,6,3,38,0,167
1990Q2,0246,2,3,11,5,12,5,1,0,18,22,6,1,0,2,22,2,44,1,155
1990Q2,0247,2,5,18,3,21,3,1,2,24,41,10,4,2,0,3,1,44,0,182
1990Q2,0248,2,6,15,8,5,3,1,0,22,9,6,1,0,0,5,0,11,0,92
1990Q2,0249,2,1,0,0,1,1,0,0,2,25,4,0,0,0,0,0,13,0,47
1990Q2,0251,2,3,28,2,16,6,0,2,27,19,4,0,4,1,5,1,51,1,170
1990Q2,0252,2,15,11,6,25,3,1,0,9,46,9,8,7,1,16,1,60,0,218
1990Q2,0253,2,11,18,12,32,8,0,2,19,58,10,8,8,5,19,4,43,0,257
1990Q2,0254,2,4,18,4,17,2,0,1,15,34,3,8,4,0,8,0,33,1,152
1990Q2,0255,2,23,14,7,92,2,1,1,64,66,6,4,11,3,10,2,42,0,348
1990Q2,0256,2,18,25,4,69,17,4,0,94,49,15,4,4,1,23,1,65,1,394
1990Q2,0258,2,4,30,3,12,9,1,1,42,52,7,3,4,1,17,0,35,0,221
1990Q2,0259,2,7,6,6,9,0,0,1,13,100,7,5,0,1,5,0,33,0,193
1990Q2,0261,2,16,26,5,50,10,2,2,66,45,6,6,11,3,19,1,88,0,356
1990Q2,0262,2,13,19,7,22,6,2,0,44,38,6,5,3,3,13,2,56,0,239
1990Q2,0266,2,27,28,3,146,19,2,3,141,46,18,9,15,0,29,3,63,2,554
1990Q2,0269,2,5,10,3,14,6,0,1,23,37,3,4,2,0,8,0,26,0,142
1990Q2,0271,2,9,26,0,25,10,1,1,42,10,3,4,3,0,12,1,54,0,201
1990Q2,0272,2,9,12,3,32,5,0,3,32,27,2,4,3,4,9,0,64,1,210
1990Q2,0275,2,13,17,6,29,6,0,0,30,24,6,9,2,0,2,0,48,0,192
1990Q2,0276,2,5,23,1,23,3,0,2,47,11,4,4,0,0,3,0,21,0,147
1990Q2,0279,2,2,4,2,4,2,0,0,9,14,2,2,0,0,6,2,10,0,59
1990Q2,0281,2,3,11,2,14,5,1,1,26,6,4,3,1,0,5,0,26,0,108
1990Q2,0282,2,6,12,0,18,2,2,4,35,8,2,5,0,1,1,0,29,0,125
1990Q2,0286,2,6,18,1,11,4,2,0,34,16,7,4,1,1,3,0,26,0,134
1990Q2,0289,2,1,5,1,9,2,1,2,18,5,2,0,0,0,0,0,19,0,65
1990Q2,0291,2,2,3,1,3,2,0,0,5,2,3,1,0,0,1,1,10,0,34
1990Q2,0292,2,0,9,0,8,0,0,0,8,5,2,1,0,0,1,1,10,0,45
1990Q2,0296,2,0,0,0,3,0,0,0,0,3,3,1,0,0,1,0,4,0,15
1990Q2,0299,2,1,7,0,7,1,1,0,17,7,6,0,1,0,2,0,19,0,69
1990Q2,0300,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,5
1990Q2,0309,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
1990Q2,0311,3,2,1,2,1,1,0,0,3,1,1,1,0,0,0,0,2,0,15
1990Q2,0312,3,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,2,0,7
1990Q2,0313,3,0,1,0,4,0,0,0,5,2,1,1,0,0,2,1,6,0,23
1990Q2,0314,3,0,7,0,2,1,0,0,13,8,2,0,0,0,3,0,22,0,58
1990Q2,0315,3,1,5,2,7,0,0,0,7,5,2,2,0,0,3,0,15,0,49
1990Q2,0316,3,2,8,2,7,3,0,0,12,6,3,1,0,1,4,2,14,0,65
1990Q2,0317,3,0,8,0,13,1,0,1,19,5,6,1,0,0,3,0,22,0,79
1990Q2,0318,3,2,8,2,10,5,2,0,8,8,4,0,0,0,0,0,20,0,69
1990Q2,0319,3,1,14,2,12,1,1,0,25,29,6,2,0,1,2,2,33,0,131
1990Q2,0326,3,1,8,1,24,7,0,1,28,9,3,3,0,1,5,2,17,0,110
1990Q2,0327,3,4,24,3,8,5,0,1,12,32,4,2,0,0,7,3,52,0,157
1990Q2,0328,3,2,8,7,3,4,0,1,1,51,12,14,2,2,11,8,39,0,165
1990Q2,0329,3,0,0,0,2,2,0,0,3,7,2,1,0,0,1,0,9,0,27
1990Q2,0331,3,8,7,10,6,6,0,0,7,7,3,3,0,1,3,2,13,0,76
1990Q2,0332,3,3,5,6,10,0,0,1,14,5,3,2,0,2,2,0,14,0,67
1990Q2,0333,3,2,10,0,15,9,0,0,13,8,2,1,0,1,3,0,15,0,79
1990Q2,0334,3,4,4,2,8,7,1,1,13,7,3,2,0,1,8,1,14,0,76
1990Q2,0335,3,1,1,2,7,3,0,0,14,2,3,1,1,0,0,1,10,0,46
1990Q2,0336,3,4,10,1,7,1,1,0,12,8,5,2,0,0,4,1,8,0,64
1990Q2,0337,3,2,6,1,13,0,1,2,21,4,3,2,0,0,4,0,17,0,76
1990Q2,0338,3,2,17,1,12,3,0,0,9,20,6,1,0,1,12,3,38,0,125
1990Q2,0351,3,1,0,3,0,1,0,1,3,4,1,0,0,0,4,0,4,0,22
1990Q2,0353,3,0,4,5,6,3,0,0,3,7,3,0,1,0,6,0,12,0,50
1990Q2,0354,3,2,9,8,10,5,0,0,21,3,4,2,1,0,2,0,18,0,85
1990Q2,0355,3,2,16,3,21,5,1,2,43,3,4,0,0,1,3,1,20,0,125
1990Q2,0356,3,1,5,5,14,5,0,0,19,4,3,3,1,2,10,5,17,0,94
1990Q2,0357,3,2,6,2,9,2,0,1,33,14,7,3,0,3,8,0,40,0,130
1990Q2,0358,3,2,7,26,10,2,0,1,2,78,37,21,1,2,70,16,30,0,305
1990Q2,0359,3,2,1,0,2,1,0,0,2,11,1,1,0,0,1,0,13,0,35
1990Q2,0361,3,1,3,0,8,2,1,1,32,16,5,5,1,3,27,1,29,0,135
1990Q2,0362,3,0,11,4,14,6,1,4,33,18,3,7,0,1,9,0,35,0,146
1990Q2,0363,3,8,12,9,27,7,0,3,38,17,11,3,2,2,48,1,61,0,249
1990Q2,0373,3,6,7,4,10,8,2,1,11,6,3,2,0,0,12,4,14,0,90
1990Q2,0374,3,1,9,2,7,2,0,0,8,6,1,3,0,0,4,0,16,0,59
1990Q2,0375,3,2,9,1,11,3,0,1,26,7,7,5,1,0,1,1,14,0,89
1990Q2,0376,3,5,9,0,15,8,0,1,36,14,3,7,1,0,11,1,17,0,128
1990Q2,0377,3,5,10,0,27,7,2,1,41,18,6,2,0,0,9,2,24,0,154
1990Q2,0378,3,3,3,1,8,1,0,1,3,25,2,5,4,1,5,1,17,0,80
1990Q2,0391,3,0,14,1,3,6,1,0,9,7,1,5,0,0,0,0,25,0,72
1990Q2,0393,3,9,11,4,38,11,1,3,31,15,5,9,0,1,14,4,51,1,208
1990Q2,0394,3,1,6,6,3,1,0,1,5,5,2,0,1,0,2,0,10,0,43
1990Q2,0395,3,3,9,2,29,16,0,0,21,14,6,8,0,2,14,2,24,0,150
1990Q2,0397,3,26,8,4,28,6,0,2,43,15,7,8,2,1,18,2,33,1,204
1990Q2,0398,3,12,12,3,41,11,0,3,57,24,16,10,1,2,19,2,70,0,283
1990Q2,0399,3,9,0,0,6,1,0,1,11,7,5,0,3,0,7,0,9,0,59
1990Q2,0401,4,1,0,1,1,0,0,0,2,2,1,0,0,0,0,0,1,0,9
1990Q2,0402,4,2,4,1,2,1,0,0,2,4,2,0,0,0,0,0,8,0,26
1990Q2,0403,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1990Q2,0404,4,0,2,1,5,0,0,0,6,9,0,0,0,1,1,0,7,0,32
1990Q2,0405,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1990Q2,0406,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,4
1990Q2,0407,4,0,17,1,3,1,1,0,18,17,0,2,0,0,8,1,18,0,87
1990Q2,0408,4,2,4,0,3,4,0,0,3,5,1,1,0,0,3,0,13,0,39
1990Q2,0409,4,4,16,4,1,2,0,1,21,5,3,2,0,0,5,1,19,0,84
1990Q2,0411,4,11,0,6,4,4,0,0,5,11,6,3,0,0,3,1,14,0,68
1990Q2,0412,4,8,5,1,12,3,0,0,7,9,2,1,1,0,9,0,9,0,67
1990Q2,0413,4,1,0,0,3,1,0,0,2,3,1,1,0,1,1,0,2,0,16
1990Q2,0414,4,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,11
1990Q2,0415,4,3,10,4,9,3,1,0,19,9,3,5,2,1,13,1,26,0,109
1990Q2,0416,4,2,10,3,2,0,0,2,32,9,3,0,0,1,3,0,26,0,93
1990Q2,0417,4,0,4,3,8,1,0,0,22,7,0,1,0,2,4,0,14,0,66
1990Q2,0418,4,2,6,3,3,0,0,0,9,9,2,0,2,0,8,1,17,0,62
1990Q2,0419,4,0,12,3,4,1,0,0,4,8,2,1,0,0,3,0,17,0,55
1990Q2,0421,4,8,11,4,2,4,0,1,12,12,6,4,1,1,2,0,17,0,85
1990Q2,0422,4,5,10,2,3,4,0,0,13,8,6,2,0,0,3,1,25,0,82
1990Q2,0423,4,3,5,0,2,1,1,0,19,5,3,2,0,1,3,0,8,0,53
1990Q2,0427,4,1,6,1,3,0,0,0,13,8,2,4,1,2,1,1,17,0,60
1990Q2,0428,4,3,7,6,6,0,1,0,16,11,9,3,0,0,6,1,9,0,78
1990Q2,0429,4,2,8,2,4,2,0,0,9,12,9,3,0,0,2,1,39,0,93
1990Q2,0431,4,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,6
1990Q2,0432,4,1,2,0,1,0,0,0,1,2,0,0,0,0,1,0,5,0,13
1990Q2,0433,4,2,1,4,6,1,0,2,8,24,5,9,1,0,16,0,47,0,126
1990Q2,0435,4,0,2,0,2,2,0,0,2,2,2,0,0,0,1,0,5,0,18
1990Q2,0438,4,2,9,3,6,1,1,0,9,5,6,3,0,0,0,2,24,0,71
1990Q2,0439,4,1,2,1,7,2,2,1,17,4,4,1,1,0,5,0,19,1,68
1990Q2,0451,4,3,4,0,2,1,1,0,21,4,1,0,0,0,5,1,10,0,53
1990Q2,0452,4,1,3,1,3,0,0,0,5,3,1,1,0,0,0,0,4,0,22
1990Q2,0453,4,1,7,2,7,0,2,0,18,11,1,2,0,0,13,0,14,0,78
1990Q2,0455,4,2,5,1,5,1,0,0,19,5,3,3,2,1,7,0,15,0,69
1990Q2,0457,4,1,3,0,14,4,0,0,25,9,2,2,0,0,7,0,19,0,86
1990Q2,0459,4,1,4,1,17,0,0,0,13,10,4,1,1,0,0,0,15,0,67
1990Q2,0462,4,1,2,2,3,1,1,0,5,6,1,1,0,0,1,0,6,0,30
1990Q2,0463,4,6,8,0,21,4,1,2,25,15,5,7,2,3,20,0,27,0,146
1990Q2,0466,4,1,1,0,5,0,1,0,12,9,5,4,0,0,5,0,10,1,54
1990Q2,0467,4,1,6,4,10,2,0,1,13,8,4,4,0,2,8,0,23,0,86
1990Q2,0468,4,0,6,2,7,2,0,0,19,8,3,1,0,0,5,1,26,0,80
1990Q2,0469,4,1,3,0,6,2,0,1,6,5,3,3,1,0,4,0,24,0,59
1990Q2,0471,4,12,5,2,4,0,1,1,24,11,8,8,0,0,12,0,22,0,110
1990Q2,0473,4,4,6,0,17,6,0,0,6,9,4,1,0,1,7,0,25,0,86
1990Q2,0477,4,0,3,4,8,1,0,0,12,9,5,2,0,0,4,2,25,0,75
1990Q2,0478,4,2,3,0,11,0,0,0,4,8,2,0,1,0,4,2,12,0,49
1990Q2,0479,4,0,4,2,4,0,0,0,8,10,4,0,0,0,1,1,5,0,39
1990Q2,0483,4,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,10
1990Q2,0487,4,0,0,0,2,0,0,1,6,3,1,0,1,0,1,1,3,0,19
1990Q2,0488,4,0,2,0,2,0,0,0,3,3,0,0,1,0,3,1,3,0,18
1990Q2,0491,4,9,0,1,1,0,0,0,0,11,1,3,1,1,33,0,19,0,80
1990Q2,0497,4,38,4,4,25,2,0,0,30,17,7,11,0,0,31,2,69,0,240
1990Q2,0499,4,5,3,2,8,1,0,1,10,10,3,0,0,0,4,3,12,0,62
1990Q2,0500,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1990Q2,0501,5,0,0,0,0,1,0,0,7,3,0,3,0,0,3,1,3,0,21
1990Q2,0502,5,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,1,0,7
1990Q2,0503,5,1,0,2,0,1,0,0,0,1,0,8,0,0,4,0,5,0,22
1990Q2,0504,5,2,11,5,4,1,0,0,15,12,2,3,1,0,5,2,17,0,80
1990Q2,0505,5,0,9,4,1,4,0,0,7,23,4,2,0,0,5,3,26,0,88
1990Q2,0507,5,8,4,7,4,6,0,0,15,12,6,3,0,0,6,2,15,0,88
1990Q2,0509,5,2,12,5,3,18,0,1,13,19,1,3,0,0,19,4,30,0,130
1990Q2,0511,5,5,13,13,3,3,0,1,38,29,5,3,0,0,9,5,30,0,157
1990Q2,0512,5,1,3,7,0,0,0,0,2,0,0,0,0,0,1,1,3,0,18
1990Q2,0513,5,3,7,7,4,2,2,0,32,39,10,5,1,0,12,1,34,0,159
1990Q2,0514,5,0,17,10,9,10,0,2,18,14,5,1,1,0,13,2,34,0,136
1990Q2,0515,5,6,12,7,5,4,2,0,14,9,1,3,0,1,19,2,26,1,112
1990Q2,0516,5,3,10,5,10,6,1,0,25,14,10,4,1,1,12,2,37,0,141
1990Q2,0517,5,10,16,8,10,5,0,0,18,15,6,3,0,1,18,1,33,0,144
1990Q2,0519,5,13,12,6,8,5,1,3,30,11,3,6,0,0,6,1,51,0,156
1990Q2,0521,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1990Q2,0522,5,0,4,1,1,3,0,0,9,17,2,4,1,0,7,2,18,0,69
1990Q2,0523,5,0,0,1,0,0,0,0,3,3,1,1,0,0,4,0,2,0,15
1990Q2,0524,5,3,2,1,5,1,0,1,23,5,2,0,0,1,1,1,15,0,61
1990Q2,0525,5,5,16,1,17,11,0,2,49,23,9,3,1,0,23,3,56,0,219
1990Q2,0527,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3
1990Q2,0529,5,13,8,6,15,2,0,4,21,16,13,15,0,2,16,0,48,0,179
1990Q2,0541,5,5,7,2,1,2,0,0,4,17,3,2,1,0,7,4,7,0,62
1990Q2,0543,5,0,13,4,0,1,0,0,16,15,6,6,0,0,3,2,14,0,80
1990Q2,0545,5,0,5,3,3,2,0,1,7,7,1,2,0,0,2,1,13,0,47
1990Q2,0547,5,8,11,2,9,17,0,1,19,24,3,7,0,1,10,1,28,0,141
1990Q2,0549,5,10,24,8,7,3,0,1,24,23,14,9,1,1,12,2,20,0,159
1990Q2,0561,5,1,3,2,2,1,0,0,2,2,2,2,0,0,3,0,5,0,25
1990Q2,0562,5,0,4,4,1,0,0,0,7,16,1,1,0,0,1,2,7,0,44
1990Q2,0563,5,6,19,9,7,8,0,1,27,46,8,2,0,0,15,5,25,0,178
1990Q2,0565,5,1,1,2,4,5,0,1,7,18,3,1,0,1,11,0,6,1,62
1990Q2,0567,5,6,11,6,9,4,1,0,41,42,8,5,2,0,13,3,25,0,176
1990Q2,0569,5,3,0,3,2,1,0,0,6,8,5,3,0,0,9,0,20,0,60
1990Q2,0581,5,0,5,0,1,0,0,0,5,13,1,0,0,0,4,0,3,0,32
1990Q2,0583,5,0,4,2,1,2,0,0,1,8,4,2,0,0,4,0,7,0,35
1990Q2,0584,5,0,6,4,0,0,0,0,3,8,1,2,0,0,3,1,12,0,40
1990Q2,0585,5,3,20,4,4,4,2,0,19,33,11,4,0,0,8,2,38,0,152
1990Q2,0587,5,0,12,6,1,0,0,0,10,14,3,2,0,0,4,6,16,1,75
1990Q2,0589,5,3,1,9,1,3,0,1,8,7,0,3,0,0,4,1,7,0,48
1990Q2,0591,5,1,1,1,0,0,0,0,1,5,3,2,0,0,1,0,5,0,20
1990Q2,0599,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
1990Q2,0600,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3
1990Q2,0604,6,0,1,0,0,0,0,0,2,7,1,0,0,0,2,0,2,0,15
1990Q2,0609,6,1,3,1,0,1,0,0,1,3,1,1,0,0,3,0,13,2,30
1990Q2,0615,6,0,9,0,0,0,0,0,1,19,1,3,0,0,2,2,14,0,51
1990Q2,0621,6,0,4,0,0,0,0,0,3,13,3,4,0,0,0,0,6,0,33
1990Q2,0622,6,0,25,3,2,2,1,2,3,41,10,5,0,0,0,0,21,0,115
1990Q2,0625,6,1,4,0,1,1,0,1,5,15,2,3,0,0,3,0,10,0,46
1990Q2,0626,6,2,11,0,0,1,0,0,2,11,1,0,0,0,3,0,8,0,39
1990Q2,0627,6,1,5,1,1,0,0,0,2,17,6,2,0,0,0,3,10,0,48
1990Q2,0628,6,2,14,3,2,2,1,1,22,20,5,3,0,0,6,0,21,0,102
1990Q2,0629,6,0,13,2,3,1,0,0,0,9,4,3,0,0,4,1,8,0,48
1990Q2,0631,6,0,9,1,1,1,0,0,4,4,2,1,0,0,0,0,11,0,34
1990Q2,0632,6,3,16,0,3,2,0,0,3,24,3,6,0,1,4,2,15,0,82
1990Q2,0636,6,8,16,1,25,12,2,6,75,43,13,13,7,1,21,0,58,0,301
1990Q2,0637,6,14,3,4,7,1,0,0,7,18,5,3,1,1,10,0,17,0,91
1990Q2,0638,6,0,5,0,11,3,0,1,16,18,5,1,0,0,11,0,27,0,98
1990Q2,0639,6,3,8,1,3,2,0,0,8,19,7,6,1,0,6,1,37,0,102
1990Q2,0642,6,0,5,0,6,4,0,3,5,11,3,8,0,0,5,3,22,0,75
1990Q2,0643,6,6,21,4,17,4,0,5,20,78,15,8,4,0,22,11,60,0,275
1990Q2,0645,6,14,26,5,21,5,0,2,32,56,14,15,10,1,19,1,63,0,284
1990Q2,0646,6,10,10,2,30,6,0,5,31,61,11,11,3,1,23,3,35,0,242
1990Q2,0647,6,9,7,3,11,2,0,4,19,38,6,7,2,1,19,1,43,0,172
1990Q2,0649,6,3,8,3,23,0,0,2,27,20,4,9,1,1,21,0,43,0,165
1990Q2,0665,6,21,6,24,20,1,0,0,14,47,12,17,3,1,27,3,46,0,242
1990Q2,0666,6,8,13,7,19,7,0,2,26,44,9,7,9,2,19,5,52,0,229
1990Q2,0667,6,11,16,7,19,7,0,2,73,48,15,8,2,2,41,0,78,0,329
1990Q2,0669,6,7,11,0,14,3,2,1,20,24,9,3,6,1,33,3,59,0,196
