quarter,RD,division,burg.bus,burg.res,burg.oth,robb.st,robb.oth,murder,rape,aggr.assault,burg.from.auto,theft.from.auto,grand.theft,theft.from.pers,purse.snatch,other.theft,bike.theft,auto.theft,bunco,total
1996Q1,0224,2,0,3,1,4,2,0,3,6,5,2,1,2,0,1,0,16,0,46
1996Q1,0231,2,2,9,1,6,4,0,0,15,2,3,5,0,0,3,0,21,0,71
1996Q1,0232,2,1,5,1,8,5,0,0,24,7,6,2,0,0,9,0,16,0,84
1996Q1,0233,2,8,13,6,17,8,0,1,22,28,7,3,6,1,19,0,24,0,163
1996Q1,0234,2,1,12,2,12,7,1,1,30,31,10,4,2,0,10,0,24,0,147
1996Q1,0235,2,4,8,3,10,2,0,0,31,17,11,0,2,0,4,0,18,0,110
1996Q1,0236,2,0,7,1,12,2,1,2,17,10,7,3,0,0,14,0,10,0,86
1996Q1,0237,2,2,6,1,12,7,1,0,18,14,9,3,0,0,9,0,8,0,90
1996Q1,0238,2,0,2,1,7,3,1,3,14,4,2,0,1,0,1,0,9,0,48
1996Q1,0239,2,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,6
1996Q1,0241,2,0,13,2,18,5,2,3,28,37,3,3,0,0,12,0,25,0,151
1996Q1,0242,2,6,14,5,18,7,0,0,22,30,7,5,2,1,2,0,24,1,144
1996Q1,0243,2,4,9,3,19,7,0,1,17,30,4,8,2,2,56,0,22,0,184
1996Q1,0244,2,0,28,4,8,4,2,0,28,40,7,1,0,0,8,0,16,0,146
1996Q1,0245,2,3,19,1,28,6,1,1,18,40,10,6,5,2,6,0,19,0,165
1996Q1,0246,2,3,11,4,31,7,0,4,32,4,6,3,6,1,21,0,11,0,144
1996Q1,0247,2,0,0,0,4,2,0,0,8,3,3,1,0,1,2,0,7,0,31
1996Q1,0249,2,0,1,1,11,0,0,0,3,15,2,9,1,1,1,0,6,0,51
1996Q1,0251,2,2,5,5,8,4,0,1,34,20,4,4,1,0,21,0,12,0,121
1996Q1,0252,2,4,7,2,17,7,0,1,19,12,4,4,1,0,3,0,10,0,91
1996Q1,0256,2,5,6,1,13,8,0,1,11,6,0,0,0,0,7,0,3,0,61
1996Q1,0257,2,1,10,1,13,8,4,0,19,13,10,2,1,0,15,0,11,0,108
1996Q1,0261,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1996Q1,0264,2,2,8,1,6,1,3,0,24,19,7,3,1,0,1,0,8,0,84
1996Q1,0266,2,1,8,0,17,5,0,4,21,10,4,1,1,0,19,0,6,1,98
1996Q1,0267,2,1,3,0,6,5,1,1,16,7,3,1,1,0,2,0,3,0,50
1996Q1,0269,2,0,6,2,10,4,0,0,8,4,3,1,0,1,2,0,8,0,49
1996Q1,0271,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3
1996Q1,0273,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1996Q1,0275,2,7,9,1,15,17,0,1,19,30,9,2,1,1,11,0,25,0,148
1996Q1,0276,2,0,5,1,9,7,0,1,17,3,3,1,0,0,1,0,14,0,62
1996Q1,0279,2,3,5,0,2,1,0,0,2,4,5,0,0,0,2,0,3,0,27
1996Q1,0281,2,0,2,1,9,4,1,0,13,5,3,2,1,1,7,0,15,0,64
1996Q1,0282,2,2,5,1,11,6,2,1,26,5,4,3,0,0,4,0,25,0,95
1996Q1,0286,2,4,9,1,7,4,2,0,13,10,4,2,1,0,4,0,10,0,71
1996Q1,0289,2,0,1,0,1,1,0,0,3,14,1,1,0,0,1,0,5,0,28
1996Q1,0291,2,0,0,0,0,0,0,0,8,3,2,1,0,0,2,0,8,0,24
1996Q1,0292,2,2,1,0,4,3,0,0,2,3,0,1,0,0,3,0,7,0,26
1996Q1,0296,2,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,1,0,6
1996Q1,0299,2,4,3,0,6,3,0,1,13,2,8,2,0,0,2,0,8,0,52
1996Q1,0300,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1996Q1,0301,3,1,4,1,3,1,0,0,3,2,2,2,0,0,1,0,2,0,22
1996Q1,0303,3,0,0,1,2,0,0,0,6,0,1,1,0,0,0,0,0,0,11
1996Q1,0305,3,1,0,1,0,1,0,0,4,1,2,0,0,0,1,0,3,0,14
1996Q1,0307,3,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,4,0,9
1996Q1,0309,3,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,0,7
1996Q1,0311,3,2,13,14,8,5,1,0,23,4,5,3,1,1,5,0,10,0,95
1996Q1,0312,3,5,6,5,7,1,1,0,19,4,6,3,0,0,7,0,8,0,72
1996Q1,0313,3,0,7,2,6,4,1,0,4,0,3,3,0,0,2,0,5,0,37
1996Q1,0314,3,0,22,5,5,3,0,1,17,15,4,4,0,1,2,0,18,0,97
1996Q1,0315,3,0,8,0,5,4,0,3,6,3,1,3,0,0,3,0,9,0,45
1996Q1,0316,3,3,7,3,11,4,1,1,5,3,4,0,0,0,5,0,15,0,62
1996Q1,0317,3,1,0,1,3,1,0,1,8,3,9,1,0,1,0,0,8,0,37
1996Q1,0318,3,0,1,0,7,0,0,0,9,0,1,0,0,0,3,0,10,0,31
1996Q1,0319,3,2,8,0,5,3,0,0,8,22,6,1,0,0,5,0,18,0,78
1996Q1,0321,3,3,4,2,3,2,0,2,3,2,2,4,0,0,25,0,5,0,57
1996Q1,0326,3,4,6,0,9,11,0,3,16,5,11,1,0,0,5,0,22,0,93
1996Q1,0327,3,0,2,1,4,1,0,0,5,23,4,2,0,0,6,0,21,0,69
1996Q1,0328,3,0,14,2,5,1,0,1,0,39,19,9,1,0,24,0,14,0,129
1996Q1,0329,3,3,1,0,2,1,0,0,1,4,1,2,0,0,2,0,2,0,19
1996Q1,0331,3,3,4,5,6,2,2,1,13,3,2,2,0,0,4,0,8,0,55
1996Q1,0332,3,1,3,1,3,0,0,0,4,1,3,1,0,0,0,0,4,0,21
1996Q1,0333,3,0,2,2,5,4,3,0,7,1,5,1,0,0,4,0,14,0,48
1996Q1,0334,3,0,6,5,13,8,0,2,9,6,5,3,0,0,7,0,9,0,73
1996Q1,0335,3,0,4,2,2,4,1,0,4,2,0,0,0,0,2,0,5,0,26
1996Q1,0336,3,2,9,2,4,2,3,0,6,5,2,3,0,0,4,0,8,1,51
1996Q1,0337,3,0,8,2,6,4,1,0,18,7,8,0,1,0,2,0,17,0,74
1996Q1,0338,3,1,6,0,5,4,0,1,7,7,7,5,0,0,25,0,17,0,85
1996Q1,0341,3,0,10,18,1,4,0,0,5,0,1,1,0,0,2,0,6,0,48
1996Q1,0343,3,0,3,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,8
1996Q1,0351,3,0,0,4,5,1,0,0,3,3,0,1,0,0,8,0,3,0,28
1996Q1,0353,3,0,2,2,1,1,0,0,9,1,0,2,0,0,1,0,2,0,21
1996Q1,0354,3,0,3,3,6,4,0,0,12,2,0,3,0,1,4,0,10,0,48
1996Q1,0355,3,1,5,4,4,4,0,1,15,3,3,1,0,0,2,0,7,0,50
1996Q1,0356,3,1,10,4,13,4,1,3,25,4,4,3,1,0,8,0,15,0,96
1996Q1,0357,3,1,10,5,14,3,0,1,6,9,7,2,0,1,4,0,11,1,75
1996Q1,0358,3,0,4,27,8,5,0,1,5,76,57,30,0,0,81,0,17,0,311
1996Q1,0359,3,0,0,3,2,4,0,0,2,4,1,1,0,1,2,0,3,0,23
1996Q1,0361,3,0,9,0,7,4,0,2,28,10,6,4,1,0,14,0,15,0,100
1996Q1,0362,3,0,22,5,5,4,0,0,28,2,7,4,2,0,13,0,21,0,113
1996Q1,0363,3,10,23,5,14,10,1,2,29,20,13,16,2,1,68,0,25,0,239
1996Q1,0373,3,4,7,7,5,2,1,0,4,11,1,2,0,2,11,0,12,0,69
1996Q1,0374,3,0,10,4,2,2,0,0,8,2,2,4,0,0,3,0,6,0,43
1996Q1,0375,3,5,11,8,6,5,1,0,14,14,3,1,0,0,7,0,12,0,87
1996Q1,0376,3,5,6,1,8,2,0,0,26,16,10,3,3,0,5,0,13,1,99
1996Q1,0377,3,4,16,1,12,14,2,3,30,13,7,3,1,2,6,0,19,1,134
1996Q1,0378,3,0,0,3,2,1,0,1,4,10,2,7,1,0,1,0,19,0,51
1996Q1,0391,3,0,20,5,3,1,0,0,9,8,1,1,1,0,3,0,14,0,66
1996Q1,0392,3,3,16,8,16,6,2,0,20,8,6,4,2,0,5,0,11,0,107
1996Q1,0393,3,8,8,6,26,11,0,2,21,23,14,4,0,0,17,0,25,0,165
1996Q1,0394,3,3,2,1,3,4,0,0,3,2,0,3,0,0,1,0,5,0,27
1996Q1,0395,3,2,12,5,13,8,0,1,15,12,2,3,0,2,17,0,14,0,106
1996Q1,0397,3,4,21,9,29,14,0,1,31,7,8,4,0,0,14,0,20,0,162
1996Q1,0398,3,8,17,7,19,5,0,0,33,11,11,3,0,0,8,0,20,0,142
1996Q1,0399,3,2,5,0,3,1,0,0,1,3,6,1,0,0,14,0,4,0,40
1996Q1,0401,4,1,2,1,0,0,0,1,1,1,0,2,0,0,2,0,4,0,15
1996Q1,0402,4,0,4,5,3,1,0,0,1,13,6,0,0,0,1,0,3,0,37
1996Q1,0403,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1996Q1,0404,4,0,2,0,1,2,0,0,2,9,1,3,0,0,3,0,8,0,31
1996Q1,0406,4,0,2,2,1,0,1,0,3,55,4,2,0,0,4,0,13,0,87
1996Q1,0407,4,1,8,0,1,2,0,1,10,8,2,2,0,0,0,0,13,0,48
1996Q1,0408,4,0,15,1,6,3,0,0,5,10,14,1,0,0,2,0,2,0,59
1996Q1,0409,4,0,9,1,1,1,1,0,17,10,9,2,0,0,2,0,8,0,61
1996Q1,0411,4,4,0,1,2,2,0,0,1,1,1,1,0,0,3,0,4,0,20
1996Q1,0412,4,1,1,0,4,3,0,0,3,1,9,2,0,1,7,0,19,0,51
1996Q1,0413,4,0,0,3,1,0,0,0,0,2,0,1,0,0,0,0,1,0,8
1996Q1,0414,4,0,2,0,1,0,0,0,1,1,3,0,0,0,1,0,3,0,12
1996Q1,0415,4,1,2,0,8,4,1,0,13,13,2,2,0,1,2,0,10,0,59
1996Q1,0416,4,0,2,2,0,1,1,0,3,7,5,1,0,0,1,0,1,0,24
1996Q1,0421,4,3,1,3,7,4,0,0,4,5,1,2,0,0,10,0,16,0,56
1996Q1,0422,4,0,2,0,4,2,0,0,7,7,3,2,0,0,4,0,15,0,46
1996Q1,0423,4,0,2,1,2,1,0,1,1,3,2,1,0,0,1,0,9,0,24
1996Q1,0424,4,2,6,1,2,4,0,0,16,13,10,7,0,0,7,0,17,0,85
1996Q1,0427,4,0,6,11,4,1,0,1,13,18,4,2,0,0,5,0,13,0,78
1996Q1,0428,4,0,11,4,6,1,0,0,13,14,11,1,0,0,5,0,21,0,87
1996Q1,0429,4,5,6,3,3,2,0,0,11,8,15,0,0,0,2,0,10,0,65
1996Q1,0437,4,3,7,1,1,3,0,0,6,8,5,1,0,0,5,0,12,0,52
1996Q1,0438,4,0,15,4,3,1,0,0,3,11,2,2,1,0,7,0,19,0,68
1996Q1,0439,4,3,14,2,3,4,1,0,8,6,5,1,1,0,3,0,19,0,70
1996Q1,0441,4,1,0,3,1,1,0,0,2,2,0,0,0,1,1,0,0,0,12
1996Q1,0442,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,8
1996Q1,0443,4,1,3,5,5,3,0,0,5,44,8,14,2,0,12,0,31,0,133
1996Q1,0445,4,0,0,0,0,1,0,0,3,3,3,0,0,0,1,0,3,0,14
1996Q1,0448,4,2,1,1,5,5,0,0,13,6,5,0,0,0,4,0,12,0,54
1996Q1,0449,4,1,4,0,5,0,0,0,8,1,3,0,0,0,0,0,10,1,33
1996Q1,0451,4,2,4,1,2,0,0,0,16,1,2,0,0,0,1,0,4,0,33
1996Q1,0452,4,0,0,1,0,1,0,0,0,1,4,0,0,0,2,0,1,0,10
1996Q1,0453,4,1,2,3,4,0,1,1,5,12,1,2,0,0,14,0,9,0,55
1996Q1,0455,4,0,7,0,6,1,1,0,16,5,5,2,0,1,4,0,11,0,59
1996Q1,0457,4,0,3,0,3,6,0,0,23,14,7,1,0,1,6,0,23,0,87
1996Q1,0459,4,0,0,0,0,0,0,0,6,4,4,0,0,0,0,0,11,0,25
1996Q1,0462,4,0,1,0,4,2,0,0,7,6,0,0,0,0,3,0,6,0,29
1996Q1,0463,4,6,7,0,15,7,1,1,23,13,4,2,2,0,12,0,17,1,111
1996Q1,0466,4,1,3,0,0,1,2,0,15,9,7,1,0,0,4,0,11,0,54
1996Q1,0467,4,0,6,5,6,4,0,0,6,5,3,3,2,2,7,0,33,0,82
1996Q1,0468,4,1,8,0,4,7,0,0,6,4,0,3,0,0,9,0,22,0,64
1996Q1,0469,4,1,4,0,2,2,0,0,4,4,4,0,0,0,1,0,13,0,35
1996Q1,0471,4,3,4,2,4,2,0,1,13,8,7,1,0,0,4,0,7,0,56
1996Q1,0473,4,0,1,0,9,2,0,0,10,4,6,2,0,0,6,0,17,1,58
1996Q1,0477,4,1,3,2,2,1,1,0,6,2,7,1,1,0,2,0,12,1,42
1996Q1,0478,4,4,1,1,7,2,0,1,1,1,1,0,0,0,6,0,16,0,41
1996Q1,0479,4,2,1,0,2,1,0,0,4,6,6,1,0,1 ,0,0,15,0,39
1996Q1,0487,4,0,0,0,0,2,1,0,5,0,0,0,0,0 ,0,0,4,0,12
1996Q1,0488,4,1,3,0,3,5,0,0,2,4,5,0,0,0 ,2,0,12,0,37
1996Q1,0491,4,4,0,0,1,3,0,0,0,2,0,4,0,0 ,39,0,18,0,71
1996Q1,0497,4,6,7,0,8,9,0,1,17,11,19,2,0,0 ,4,0,48,0,132
1996Q1,0499,4,4,2,0,3,2,0,0,2,3,7,3,0,0 ,0,0,16,0,42
1996Q1,0500,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
1996Q1,0501,5,3,6,4,10,1,0,0,25,26,6,5,0,1,8,0,28,0,123
1996Q1,0502,5,0,0,2,0,2,0,0,4,4,0,3,0,0,4,0,4,0,23
1996Q1,0503,5,2,10,0,4,3,0,0,10,23,3,2,0,0,6,0,15,0,78
1996Q1,0504,5,5,9,0,4,1,0,1,21,22,10,5,0,1,7,0,16,1,103
1996Q1,0505,5,1,5,0,0,2,0,1,1,12,1,2,0,0,1,0,6,0,32
1996Q1,0506,5,0,5,3,3,2,0,0,2,11,1,0,0,0,9,0,15,0,51
1996Q1,0507,5,0,2,1,1,0,0,0,3,3,0,2,0,0,2,0,3,0,17
1996Q1,0508,5,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,5
1996Q1,0509,5,0,1,1,1,0,0,0,3,2,0,0,0,0,0,0,1,0,9
1996Q1,0511,5,2,6,16,4,6,0,1,16,16,7,5,0,0,9,0,31,0,119
1996Q1,0512,5,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,2,0,8
1996Q1,0513,5,2,4,9,6,5,0,0,15,30,6,4,0,0,3,0,32,0,116
1996Q1,0514,5,0,4,3,3,5,2,0,9,9,3,4,1,0,3,0,22,0,68
1996Q1,0515,5,2,4,1,2,4,0,0,11,1,1,2,0,0,7,0,12,0,47
1996Q1,0516,5,2,9,1,4,6,0,0,25,13,10,1,0,0,7,0,30,0,108
1996Q1,0517,5,0,2,3,10,4,0,1,20,22,4,5,0,0,15,0,24,0,110
1996Q1,0519,5,2,5,9,1,3,0,1,16,9,9,12,0,0,9,0,38,0,114
1996Q1,0521,5,2,3,4,2,4,0,0,10,11,1,2,0,0,5,0,4,0,48
1996Q1,0523,5,0,0,1,0,0,0,0,1,1,2,0,0,0,2,0,0,0,7
1996Q1,0524,5,1,5,1,3,1,0,2,11,7,1,1,0,0,5,0,6,0,44
1996Q1,0525,5,4,6,5,21,10,0,1,43,22,14,4,1,1,17,0,41,0,190
1996Q1,0527,5,0,0,1,0,0,0,0,0,1,1,5,0,0,2,0,1,0,11
1996Q1,0529,5,3,4,6,9,10,0,2,16,13,14,16,0,0,11,0,39,1,144
1996Q1,0541,5,0,2,1,0,1,0,0,4,7,0,2,0,0,2,0,6,0,25
1996Q1,0551,5,2,2,1,2,2,0,0,4,11,4,4,0,0,9,0,14,1,56
1996Q1,0555,5,6,15,7,1,3,0,0,5,6,1,1,0,0,7,0,9,0,61
1996Q1,0557,5,7,11,7,6,3,0,0,10,14,6,3,1,0,10,0,17,0,95
1996Q1,0558,5,7,46,5,14,3,1,1,20,12,9,6,0,2,15,0,21,1,163
1996Q1,0559,5,0,0,2,0,1,0,0,0,0,0,1,0,0,2,0,1,0,7
1996Q1,0561,5,2,1,1,0,2,0,0,3,8,2,2,0,0,2,0,11,0,34
1996Q1,0562,5,0,5,2,1,0,0,0,5,17,2,3,0,0,4,0,9,0,48
1996Q1,0563,5,5,18,10,9,6,0,0,33,19,8,6,0,1,24,0,31,0,170
1996Q1,0565,5,7,2,2,4,0,0,0,5,11,2,3,0,1,5,0,7,1,50
1996Q1,0567,5,12,16,3,4,2,1,1,32,7,11,8,0,0,9,0,14,0,120
1996Q1,0569,5,1,0,0,1,0,0,0,0,6,1,3,0,0,3,0,11,0,26
1996Q1,0581,5,0,1,2,1,2,0,0,1,7,4,1,1,0,6,0,6,0,32
1996Q1,0583,5,1,0,0,2,3,0,0,6,6,2,3,0,1,7,0,7,0,38
1996Q1,0584,5,0,9,2,0,0,0,2,1,3,3,1,0,0,2,0,10,0,33
1996Q1,0585,5,4,7,9,3,1,0,1,20,16,7,4,0,1,9,0,30,0,112
1996Q1,0587,5,0,5,0,1,0,0,0,9,4,1,2,0,1,2,0,13,0,38
1996Q1,0589,5,0,1,3,0,1,0,0,0,5,3,0,0,0,2,0,3,0,18
1996Q1,0604,6,1,0,0,0,1,0,0,0,4,0,1,0,0,1,0,0,0,8
1996Q1,0609,6,0,5,0,0,1,0,0,2,6,1,0,0,0,1,0,5,0,21
1996Q1,0615,6,0,7,2,1,0,0,0,2,7,1,3,0,0,1,0,4,0,28
1996Q1,0621,6,0,3,1,1,0,0,0,1,2,1,0,0,0,0,0,1,0,10
1996Q1,0622,6,0,16,0,2,1,0,2,9,5,7,6,0,0,5,0,8,0,61
1996Q1,0625,6,0,6,0,1,0,0,0,0,5,4,4,0,0,2,0,2,0,24
1996Q1,0626,6,0,4,1,1,0,0,0,4,5,1,5,0,0,2,0,9,0,32
1996Q1,0627,6,0,11,2,0,1,0,1,3,12,3,2,0,0,3,0,8,0,46
1996Q1,0628,6,1,12,3,9,2,0,0,7,23,4,5,0,0,10,0,23,1,100
1996Q1,0629,6,0,5,0,1,1,0,0,3,6,2,4,0,0,4,0,8,0,34
1996Q1,0631,6,0,4,0,0,0,0,0,4,4,2,4,0,0,0,0,0,0,18
1996Q1,0632,6,2,12,1,3,2,0,0,7,11,5,8,0,0,13,0,16,0,80
1996Q1,0635,6,0,11,1,1,1,0,0,5,8,1,3,0,0,3,0,5,0,39
1996Q1,0636,6,14,12,0,16,6,0,1,39,45,7,12,3,1,20,0,18,1,195
1996Q1,0637,6,4,2,1,3,5,0,0,4,13,1,2,0,0,5,0,13,0,53
1996Q1,0638,6,2,8,0,9,6,0,0,23,21,4,1,1,0,7,0,24,0,106
1996Q1,0639,6,0,6,0,5,4,0,0,13,16,5,4,1,0,2,0,19,0,75
1996Q1,0642,6,2,2,0,0,1,0,1,5,10,1,4,0,0,3,0,20,0,49
1996Q1,0643,6,2,20,4,10,4,1,2,9,42,6,7,0,0,15,0,21,0,143
1996Q1,0644,6,1,8,0,11,2,0,0,4,16,1,7,0,1,3,0,21,0,75
1996Q1,0645,6,7,15,0,21,11,0,0,26,80,12,17,2,0,45,0,33,0,269
1996Q1,0646,6,13,5,6,23,13,1,2,20,51,9,10,2,0,16,0,28,0,199
1996Q1,0647,6,6,3,1,11,4,0,0,15,15,7,9,1,0,20,0,15,0,107
1996Q1,0649,6,2,12,1,20,11,0,0,25,15,8,10,4,0,23,0,32,0,163
1996Q1,0665,6,2,2,6,17,5,0,3,23,36,10,18,1,1,9,0,27,0,160
1996Q1,0666,6,9,12,6,22,11,0,1,28,26,3,10,2,0,22,0,29,0,181
1996Q1,0667,6,2,4,4,9,1,0,0,13,16,4,5,0,0,5,0,24,0,87
1996Q1,0668,6,3,3,0,8,5,0,0,13,8,2,4,2,0,56,0,13,1,118
1996Q1,0669,6,11,5,0,14,2,0,1,22,13,4,2,2,0,15,0,32,0,123
1996Q1,0671,6,13,7,6,9,4,0,0,9,36,7,12,3,1,7,0,39,0,153
1996Q1,0672,6,23,4,2,12,5,0,0,11,177,4,7,1,0,17,0,37,0,300
1996Q1,0674,6,4,4,3,8,3,0,0,3,37,6,8,1,0,7,0,20,0,104
1996Q1,0675,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
1996Q1,0676,6,2,7,4,16,9,0,0,17,38,4,7,2,0,15,0,26,0,147
1996Q1,0677,6,2,6,4,19,10,1,0,24,21,1,6,0,0,11,0,23,0,128
1996Q1,0678,6,2,5,1,10,2,2,0,19,5,3,1,0,0,7,0,23,0,80
1996Q1,0679,6,8,1,1,2,4,0,0,3,9,1,1,0,0,1,0,6,0,37
1996Q1,0691,6,12,3,3,8,1,0,0,9,24,0,4,1,1,10,0,12,0,88
1996Q1,0692,6,5,7,1,4,1,0,0,2,21,3,8,0,2,3,0,19,0,76
1996Q1,0693,6,0,1,1,0,0,0,1,5,5,2,3,0,0,0,0,6,0,24
1996Q1,0694,6,3,0,0,4,1,0,0,0,6,1,1,0,0,0,0,2,0,18
1996Q1,0697,6,9,7,4,16,6,0,0,19,11,4,4,0,0,11,0,41,0,132
1996Q1,0699,6,4,7,1,14,6,0,0,14,21,10,3,0,0,9,0,32,0,121
1996Q1,0700,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
